locus_id	gene_name	log2(FC)	log2(CPM)	p_value	fdr
ECDH10B_0783	ybgO	7.41105994004005	1.04278393975387	0.04750692707674	0.29731020933822
ECDH10B_4010	rarD	1.5337482989085	4.50612835277535	0.047708354889927	0.298143043022725
ECDH10B_3020	yqeJ	-3.44299569228778	1.9709494548165	0.0478435457946838	0.298400246646666
ECDH10B_3680	yhiS	-4.57912494793268	0.835624271280971	0.0478863302734219	0.298400246646666
ECDH10B_3627	ugpB	2.69719096307153	3.31953602722962	0.0481268969227978	0.299471504104485
ECDH10B_3166	yghU	1.11249892559378	5.82266942565645	0.0483681158316325	0.300543762475186
ECDH10B_2994	ygdB	7.46823480566637	1.08252781053467	0.0487804332152865	0.30267460837138
ECDH10B_4546	serB	0.9870839153587	5.95580365000336	0.0492149661879058	0.304265884265197
ECDH10B_1385	btuR	1.58685181733907	4.24491639928635	0.0492334516342212	0.304265884265197
ECDH10B_4035	fadB	1.81980769784555	4.29173900809112	0.049310092301928	0.304265884265197
ECDH10B_4310	melR	-2.57549334156206	3.45742071486445	0.0493159055881463	0.304265884265197
ECDH10B_4502	sgcE	-6.4265859776844	-0.141549812037028	0.0497494292264881	0.306507076675058
ECDH10B_0361	queA	1.11006329952721	5.61542302636624	0.0501603200766681	0.308585676764237
ECDH10B_3496	rpsJ	0.778538927658709	9.70888010248281	0.0502322390850257	0.308585676764237
ECDH10B_0387	cyoB	0.869516645335082	9.0438948495477	0.0503119201590696	0.308585676764237
ECDH10B_3383	elbB	-1.25001155913962	4.66710284947774	0.0503718575740634	0.308585676764237
ECDH10B_1044	hyaC	-7.29697810864365	0.536923259959337	0.0504405290080012	0.308585676764237
ECDH10B_0434	ybaL	-0.8324881488622	6.3574475933841	0.0506559454499594	0.309063605014121
ECDH10B_1960	rrmA	1.24809261202117	5.29948133738926	0.050712313002189	0.309063605014121
ECDH10B_4043	rrlA	-0.930055820648868	6.08949330354762	0.0507312107267563	0.309063605014121
ECDH10B_3216	yqiC	0.894026298092345	6.23937920511906	0.0508886004350703	0.309590062897875
ECDH10B_2686	yfhM	-0.767922213547157	7.59804185479218	0.0510588765909157	0.310193342186037
ECDH10B_1663	marB	3.61800703119819	2.86009961184516	0.0514765350989209	0.311608091399723
ECDH10B_4391	ulaD	-3.50260180872812	1.60117026444949	0.0515457753437677	0.311608091399723
ECDH10B_3297	garK	-2.15669972141658	3.17058525679701	0.0515522871983427	0.311608091399723
ECDH10B_3930	mioC	0.856192942524007	7.28404977049695	0.0515774970175607	0.311608091399723
ECDH10B_0904	rimO	0.98910689073239	5.76785040697008	0.0518048249285184	0.312447012610752
ECDH10B_1073	yccE	7.86782067575297	1.50361516365716	0.051859614197658	0.312447012610752
ECDH10B_1157	rluC	1.01086732821238	6.0089279534781	0.0520488044158425	0.313154323947455
ECDH10B_3798	tdh	-0.942799829206157	6.88708274756692	0.0522839325769861	0.314135694078255
ECDH10B_3123	yqgE	0.879356919244429	6.27169352549718	0.0524762545068885	0.314533062176699
ECDH10B_2033	flhD	-0.889409879873069	6.09437302392064	0.0524942845631904	0.314533062176699
ECDH10B_1683	ynfN	2.13691909495165	3.94961049025837	0.0527030253294377	0.31535061246503
ECDH10B_2196	wzxC	3.60016196961596	4.56359857868254	0.0528819525801073	0.315816874264005
ECDH10B_4508	yjhP	-2.54138379887521	3.12577849637527	0.0529257531148528	0.315816874264005
ECDH10B_1014	ycbF	-4.19204751989659	1.20792800846243	0.0537018221929052	0.320010038805263
ECDH10B_3119	sprT	2.59497982807892	3.21690133164222	0.0539370603277958	0.320922258780772
ECDH10B_1308	oppD	0.91663689538409	7.95443950268211	0.054069686111908	0.320922258780772
ECDH10B_3642	yhhN	-1.13710615425243	5.08092783848431	0.0540756213213818	0.320922258780772
ECDH10B_3094	ygfG	-7.41277507242912	0.576344720180238	0.0541861045218542	0.321141016201533
ECDH10B_1901	topB	-0.815287511354652	6.50044915454178	0.0548494909186251	0.323719864843604
ECDH10B_1377	trpC	1.32156597383277	4.84357237805809	0.0548673971385903	0.323719864843604
ECDH10B_3579	envZ	-1.37639296447126	4.68494399778702	0.0549206988167713	0.323719864843604
ECDH10B_0296	ykgG	-2.07113140401219	3.84075315406147	0.0549593797514984	0.323719864843604
ECDH10B_3342	infB	0.736291465691138	10.6647283573582	0.0549923016618777	0.323719864843604
ECDH10B_1068	torC	-5.84817115935784	0.452769704074632	0.0551391625197034	0.324146936537663
ECDH10B_2885	hycI	-2.23754433728684	4.12564224362617	0.0556312981928713	0.326408283390837
ECDH10B_1732	mdtI	2.27001400033102	3.97356899602193	0.0556734898768416	0.326408283390837
ECDH10B_1733	mdtJ	1.50067915849985	4.41765897835171	0.0560529123916158	0.327901551585934
ECDH10B_0336	yaiY	3.49753914051209	2.62578235689869	0.0560785322061226	0.327901551585934
ECDH10B_3698	yhjC	-3.16847532538575	2.33916942805565	0.0561854192976284	0.328057083469577
ECDH10B_3784	yibL	-0.972360055245311	5.50784491882482	0.0563598967573916	0.328057083469577
ECDH10B_0484	ybcJ	-1.68490617289844	3.68318659446155	0.056367562521916	0.328057083469577
ECDH10B_2563	yfeD	-2.15665401284095	3.2750513058755	0.0564847303569547	0.328057083469577
ECDH10B_2684	ndk	-1.06009123318446	5.99369155791938	0.0565431284401654	0.328057083469577
ECDH10B_1760	ydgK	0.963613247115934	5.9007779444104	0.0565934552476915	0.328057083469577
ECDH10B_4367	hfq	-0.74605180308664	7.90068460915936	0.0566315873114607	0.328057083469577
ECDH10B_0350	rdgC	-1.26003389136484	4.66970771458534	0.057015346937375	0.329551099656765
ECDH10B_3276	yqjK	-1.59734198782741	4.33234143257616	0.0570405961120719	0.329551099656765
ECDH10B_2834	ygaV	-7.11231877647641	0.391514324920321	0.0573872020354776	0.33087104117783
ECDH10B_1064	yccM	-3.64629600965713	1.49312281148854	0.057420765284644	0.33087104117783
ECDH10B_3215	ribB	0.923804741152706	8.39039021742112	0.0575175542344332	0.330991519222424
ECDH10B_0372	nusB	-0.817867311978661	7.88029376534307	0.057714491769516	0.331273301250378
ECDH10B_1050	appA	-2.05318351374868	3.26669716204896	0.0577403112320145	0.331273301250378
ECDH10B_4366	miaA	-0.738260096948988	8.30777166009432	0.0578833105071861	0.331273301250378
ECDH10B_1528	insD-2	-7.35858581953737	0.5316784558036	0.0579216946983273	0.331273301250378
ECDH10B_3320	yraM	-0.907671047315405	6.01749264590564	0.0580075882582517	0.331273301250378
ECDH10B_1293	ychJ	1.55728093331456	4.24913418374447	0.0580744771702465	0.331273301250378
ECDH10B_3124	yqgF	1.03820318997901	5.58211223004377	0.0581531291573166	0.331273301250378
ECDH10B_0846	bioD	1.07841729686288	5.91136902671591	0.0581740827046743	0.331273301250378
ECDH10B_3465	mscL	0.964816618539631	5.8217881442437	0.0582660679557659	0.331364522063951
ECDH10B_0050	apaH	0.880871051437315	6.10056928807053	0.0588547365562647	0.33427651153441
ECDH10B_0051	apaG	1.23240258181186	5.0343767654415	0.0590315659015539	0.334418443459165
ECDH10B_2309	yeiB	1.09787119981418	5.356275708268	0.0590330585656939	0.334418443459165
ECDH10B_1784	nemA	1.18353440466302	5.72172657929703	0.0592935912060163	0.335120027809398
ECDH10B_1596	narV	7.11394253425798	0.850302387832007	0.0593105597131718	0.335120027809398
ECDH10B_1217	ycgG	7.17329238893602	0.848954600482075	0.0594615758999942	0.335350050902484
ECDH10B_4057	hemN	-0.781883469440623	6.58592009294592	0.0595050296649524	0.335350050902484
ECDH10B_0843	bioB	0.873802744017226	6.93000691252865	0.0597087330475218	0.336063862649407
ECDH10B_2991	ptrA	0.889485931712983	6.40567471478276	0.0598047874774651	0.336170725485442
ECDH10B_0386	cyoC	1.08069933368865	6.1852715503774	0.0598824938618327	0.336174309170288
ECDH10B_4378	yjfK	7.04562071408408	0.769173094454616	0.0601584571010539	0.337141100233094
ECDH10B_0162	lpxB	0.799752965239011	6.96281757996425	0.0602092886477717	0.337141100233094
ECDH10B_0008	talB	-0.708314001732167	9.72175559502537	0.0605654093042257	0.33861211057087
ECDH10B_0823	galM	-1.0146057382835	5.99129540539575	0.0606272485914373	0.33861211057087
ECDH10B_2173	hisF	1.1764830011471	5.25715096893089	0.060927570807289	0.339702363982273
ECDH10B_3232	bacA	1.04523802163037	5.67871939878777	0.061086730512923	0.339702363982273
ECDH10B_4445	yjgK	-1.46144069164003	4.84735018301052	0.0612222155163814	0.339702363982273
ECDH10B_1961	cspC	-0.78413208104135	7.1410949330006	0.0612614867729004	0.339702363982273
ECDH10B_4545	ytjB	-2.27337742778557	3.72284919064569	0.0613049754154781	0.339702363982273
ECDH10B_2585	yfeS	2.09780747223123	3.44100438806443	0.0613314675068106	0.339702363982273
ECDH10B_3526	kefB	1.27848708585652	4.80400089681724	0.0613675980784116	0.339702363982273
ECDH10B_2860	argZ	1.60126821657811	5.12804972525185	0.0620189081230808	0.342872594718477
ECDH10B_2163	yeeZ	-1.00633915834357	5.58578766223265	0.0623821228009499	0.344257471492626
ECDH10B_3522	fkpA	0.797837558559801	8.23917575287052	0.0624272489570534	0.344257471492626
ECDH10B_0492	argU	2.85303830350365	3.19113882980395	0.0627110053773192	0.345385612949326
ECDH10B_4541	deoB	-0.777035919861044	7.53079681565561	0.0629140503526365	0.3457925050812
ECDH10B_3714	bcsF	-2.66572539321085	2.74162451113562	0.0629434316906173	0.3457925050812
ECDH10B_3169	hybE	-2.22153804180686	2.83636342899638	0.0631137570800276	0.346292086016453
ECDH10B_3287	tdcF	-7.0102524893645	0.312783495348166	0.0634746734431736	0.347834831104426
ECDH10B_3347	yhbX	1.7757314310073	3.84217527741313	0.0643657885243343	0.351969163617074
ECDH10B_3605	glgX	-0.953854674812136	5.46495400410947	0.0644248559388807	0.351969163617074
ECDH10B_4305	basR	1.5313002224236	4.18689530571645	0.0644711970953788	0.351969163617074
ECDH10B_0794	sucC	0.859652725839061	9.04426161585934	0.0646813697000657	0.352675168289608
ECDH10B_0782	abrB	-2.62999189457193	2.86661531029893	0.0647957544327632	0.352857778821115
ECDH10B_4175	rpoB	0.720995750825114	11.4225391130115	0.0651640421835555	0.35409775457707
ECDH10B_4334	yjeH	1.23937737836366	4.82846000044055	0.0651858085569434	0.35409775457707
ECDH10B_2330	yeiQ	-1.25558019053688	4.68613426554344	0.0653954691718686	0.354794821551854
ECDH10B_1890	ydjZ	-2.8043701109977	2.97829140870895	0.0661725333156523	0.358564708475621
ECDH10B_1229	minC	-0.840308255341724	6.15975145447657	0.0664586132732264	0.359668078285129
ECDH10B_2644	dapA	-0.741908076592819	8.10261629037254	0.0666305926129517	0.360151976428371
ECDH10B_3743	yiaA	7.53162692673586	1.24107983317043	0.0671532129716126	0.362527617552196
ECDH10B_1809	ydhZ	-1.53088659750642	3.96819314253159	0.0672855791217088	0.362793196698262
ECDH10B_2346	yejM	0.786763290778537	7.02517517868912	0.0675720762929288	0.363259155746368
ECDH10B_2773	rplS	0.748389371775229	8.78482285769348	0.0676051461105188	0.363259155746368
ECDH10B_1118	ymdC	2.00722739773189	3.47432689063776	0.0676399727839049	0.363259155746368
ECDH10B_2736	lepB	0.790750035917291	7.11809326521724	0.0677279758486058	0.363259155746368
ECDH10B_3482	rpsN	0.815277413141906	7.16348373740982	0.0677883889907252	0.363259155746368
ECDH10B_0073	murC	0.798529328017818	6.62791801683327	0.0681451024906945	0.36388997089989
ECDH10B_0501	ybcL	7.85415311227629	1.47473459867865	0.0681817380032866	0.36388997089989
ECDH10B_3883	yidA	-0.862586530111265	5.89066696186355	0.0682943101982454	0.36388997089989
ECDH10B_2989	recD	1.11913051244998	5.33166576755603	0.0682972035926836	0.36388997089989
ECDH10B_4214	pgi	-0.714441746261828	7.7601254589668	0.0683905284885863	0.36388997089989
ECDH10B_0988	kdsB	-0.821160345219134	6.85754394289451	0.0684142117114862	0.36388997089989
ECDH10B_2666	purN	-1.21283699621396	4.88045703373801	0.068490065591199	0.36388997089989
ECDH10B_1954	yoaE	0.872143016124226	7.05690673986364	0.0690743940818142	0.366548062025394
ECDH10B_0793	sucB	0.7854246596303	9.57969425065751	0.069176283941316	0.36664271026977
ECDH10B_0061	hepA	-3.95987426918021	0.893307353829897	0.0693557373444701	0.367147726088081
ECDH10B_4554	rob	-0.762263779312519	7.51691750247462	0.0700413364517244	0.370327648002936
ECDH10B_3889	rpmH	0.755926884329058	7.38691997054731	0.0703512990786659	0.371001962284296
ECDH10B_2028	cheW	-6.90040968079018	0.229399640338972	0.0704430586123407	0.371001962284296
ECDH10B_2054	uvrC	-0.87190311655605	6.64819855370122	0.0704504401548803	0.371001962284296
ECDH10B_0862	ybhF	-1.58060649094517	4.01473877166112	0.0705090845331686	0.371001962284296
ECDH10B_2298	yohJ	-1.78005972644669	3.6260946154296	0.0706682283625151	0.371391339900351
ECDH10B_2102	vsr	1.56437073032664	4.21304063960772	0.0711962666999079	0.37287751944432
ECDH10B_1012	ycbU	-7.11865674054813	0.337935798494897	0.071199287553731	0.37287751944432
ECDH10B_1598	narY	6.91430455197759	0.690109480389321	0.0712074676059419	0.37287751944432
ECDH10B_1918	yeaD	-0.938767367351822	5.67720554699351	0.0713817196140155	0.373259481127037
ECDH10B_4203	aceB	-0.956386536425679	5.67019665184332	0.0714796902379686	0.373259481127037
ECDH10B_3972	rho	0.683321203506837	10.1678306463626	0.0715371220133432	0.373259481127037
ECDH10B_3494	rplD	0.72732600494729	9.60163967868556	0.0723146338972987	0.376865511421765
ECDH10B_4196	rrsE	1.37636922984261	4.90815100571288	0.0727857841924246	0.37886824659589
ECDH10B_4202	metA	1.57844793918457	4.05545162701164	0.0736820080456137	0.383076184856933
ECDH10B_3626	ugpA	7.41414858727252	1.1338148838816	0.0739055037650819	0.383780723122961
ECDH10B_4382	aidB	-1.86035418738362	3.425656563591	0.0741428984766524	0.384500468401442
ECDH10B_3967	rep	0.893550059157306	6.23178290897036	0.0743038154801674	0.384500468401442
ECDH10B_0997	ycbL	0.87122827240461	7.4191274050091	0.0744264076595308	0.384500468401442
ECDH10B_4151	sthA	0.81191852838146	8.01581038994967	0.0744392545019244	0.384500468401442
ECDH10B_2852	emrA	1.22993712365744	4.98179603411904	0.0745359779592978	0.384500468401442
ECDH10B_1523	paaK	2.8615550195573	3.03724824358208	0.0745729931837735	0.384500468401442
ECDH10B_1617	ddpB	7.51657267381614	1.26046758307564	0.0748778230036126	0.385289976608504
ECDH10B_1693	rem	-6.84216066497601	0.185782926020927	0.0749027739945005	0.385289976608504
ECDH10B_0353	sbcC	1.13897931778688	5.07635973475383	0.0753027109347488	0.38662882881318
ECDH10B_3346	argG	-1.00232567305147	5.48356235545414	0.0753403265683638	0.38662882881318
ECDH10B_0019	sokC	7.47808015124447	1.16015617294726	0.0758412443682881	0.388389703620392
ECDH10B_4434	treC	-1.77256073746276	3.56327931144539	0.0758615377085223	0.388389703620392
ECDH10B_3476	rplO	0.699386934000167	9.58081836357633	0.0760741871495476	0.389021810488073
ECDH10B_3786	lldR	2.95510854782685	3.05125457224262	0.0763533765228121	0.389992304909258
ECDH10B_4460	idnD	7.46018938806526	1.14347608152559	0.0766302635911042	0.39055196955748
ECDH10B_2971	fucI	-2.23254726918466	3.38218273839458	0.0766910375795252	0.39055196955748
ECDH10B_2517	yfdK	7.58817826063284	1.23999049368702	0.076731553853911	0.39055196955748
ECDH10B_1197	potB	1.46085407059864	4.54966805956557	0.0771669775520301	0.3921659792488
ECDH10B_0807	tolB	0.72203078343055	8.55720237044945	0.0772284677154331	0.3921659792488
ECDH10B_0123	pcnB	0.779741897667059	7.08386484797349	0.0774646624793379	0.392907974110316
ECDH10B_0749	fldA	-0.712485445157769	6.84078624378342	0.0782202920183618	0.396279806950167
ECDH10B_0020	nhaA	0.925931430213428	6.11049758467144	0.0783298956701659	0.39637471567664
ECDH10B_0253	yagB	2.83855938365722	3.26958394167713	0.0790323124358502	0.399465755324657
ECDH10B_0192	mltD	0.769159847873434	7.82135944743214	0.0795195093070219	0.401463078237534
ECDH10B_3184	yghB	-1.10357715969278	4.76791122401515	0.0796266376847754	0.401539183330625
ECDH10B_3660	yhhJ	-1.65380570345208	3.57793188353331	0.0801448953780867	0.403685951084543
ECDH10B_3495	rplC	0.802204017465131	10.1748044906707	0.0808509407767202	0.40677255325035
ECDH10B_4001	dapF	-0.721374577695387	6.70003837929343	0.0812103971098869	0.408110313586782
ECDH10B_2450	nuoA	-0.84677951748351	7.72818560808091	0.0814606896086373	0.408897040360042
ECDH10B_4274	yjcS	-6.9818855188499	0.230502968844075	0.0815968731582643	0.409109839903849
ECDH10B_3868	glvG	-3.66102018440148	1.3993433672634	0.0819431788688507	0.4100189144575
ECDH10B_2966	sdaB	0.863120563241265	5.97149034312751	0.0819661837246538	0.4100189144575
ECDH10B_4143	yijP	0.861439358454636	6.7635434542512	0.0822668573110501	0.411051582578236
ECDH10B_0725	ECDH10B_0725	7.48659197011128	1.15746015088112	0.0826627834472365	0.412557278486093
ECDH10B_3769	aldB	3.06339149000444	2.90118359027039	0.0829966842169559	0.413750327490699
ECDH10B_0202	ivy	-1.33456442688216	4.7339769027467	0.0831815329104307	0.4137657666339
ECDH10B_3451	alaU	7.75054732196607	1.31085963045425	0.0831894950339134	0.4137657666339
ECDH10B_0157	ecfK	0.692107706066251	9.17213128268689	0.0832904488268685	0.413796056700228
ECDH10B_0114	panB	-0.930129912283186	5.62586188526117	0.0836277305813741	0.414999045274123
ECDH10B_0426	dnaX	0.715704405980503	7.56915505592818	0.083897114478196	0.415862742447604
ECDH10B_0482	cysS	-0.824405639409437	5.94314530406948	0.0840440476599644	0.416118201921413
ECDH10B_4192	zraS	-2.25685783086916	3.29513989054561	0.0842450093329989	0.416640284252314
ECDH10B_2733	recO	1.40961323736804	4.20876688042497	0.0843921449717007	0.416895284673339
ECDH10B_2578	cysZ	1.17596404328556	4.92690708683072	0.0851725169133879	0.420274342507011
ECDH10B_0041	caiT	6.82857132282206	0.545002390487433	0.085352538147725	0.420686747345058
ECDH10B_1056	gfcB	6.66712189629926	0.463655191178611	0.0855375558639383	0.420719468996212
ECDH10B_1816	sufC	2.5186960872842	3.72297317229536	0.0855520790920769	0.420719468996212
ECDH10B_3625	ugpE	7.22423557176737	0.987553864233228	0.0857029218571428	0.420986649933398
ECDH10B_3836	yicE	-1.58847724911241	3.86016449722385	0.0861387021662124	0.422555430110034
ECDH10B_1668	ydeJ	7.44222129510318	1.1232452502442	0.0862935451516828	0.422555430110034
ECDH10B_2596	yfeX	-0.738966023770926	6.44966650745059	0.0863129042246767	0.422555430110034
ECDH10B_2718	glyA	-0.662414191538099	8.49273196611619	0.0866101524090407	0.423535296870219
ECDH10B_0742	nagA	-1.22009619358633	4.73329333798188	0.0868169492625195	0.423928458573909
ECDH10B_1098	ycdT	-1.35793844528653	4.23955391159181	0.0870072178627512	0.423928458573909
ECDH10B_2022	cheZ	7.2728431795932	0.988411273096061	0.0871783756534968	0.423928458573909
ECDH10B_4096	rhaR	-6.9083423993434	0.173683780851507	0.0872474259021667	0.423928458573909
ECDH10B_4216	yjbF	4.19299264858427	2.48455996263195	0.0872746276930856	0.423928458573909
ECDH10B_4075	yihX	-1.18592444487173	4.57597947564659	0.0873869497708624	0.423928458573909
ECDH10B_2572	yfeN	7.21609496078972	0.970710156865842	0.0875266838507068	0.423928458573909
ECDH10B_0996	ycbK	0.938800737610402	6.44181406789387	0.0875296826000088	0.423928458573909
ECDH10B_2444	nuoH	0.766590431700471	6.43851617539677	0.0875652318145557	0.423928458573909
ECDH10B_2534	evgA	-0.937910146213011	5.67950199878395	0.0879972993600577	0.424443598999196
ECDH10B_0881	rhtA	1.45301769456604	4.05305933419671	0.0880714447730375	0.424443598999196
ECDH10B_3223	glgS	-2.08834983986563	3.57969988112547	0.0881333782617258	0.424443598999196
ECDH10B_3286	tdcG	-1.68879129184968	3.50161892536896	0.0881897300901032	0.424443598999196
ECDH10B_0483	ybcI	3.20561866033463	3.05716452791833	0.0882085015520284	0.424443598999196
ECDH10B_3235	ygiP	-4.47847780706898	0.995416462277949	0.088287060325813	0.424443598999196
ECDH10B_3961	ilvA	-0.937533399460993	5.43574775815397	0.0883527711809423	0.424443598999196
ECDH10B_0074	ddl	0.765749931751014	6.40874021093473	0.0886399345308791	0.425354669332998
ECDH10B_1357	lacI	1.71217695432468	4.1473284341428	0.0887713604482108	0.425517224478127
ECDH10B_0339	iraP	-2.58813662289373	2.40490056615523	0.0889014698577684	0.42567311912139
ECDH10B_0305	yahD	-3.84330806471962	0.688050055225256	0.0897915507220538	0.429463535361402
ECDH10B_1390	cysB	0.743883991585667	7.64028484215991	0.0910347203935028	0.434932585275421
ECDH10B_1967	yebQ	3.21297627531419	2.50627147882252	0.0912983363503954	0.435714817462171
ECDH10B_2019	flhE	-6.58253392683192	-0.00358759981891189	0.0915295248474226	0.436340751239844
ECDH10B_0810	lysT	1.82386583666219	3.74415586947833	0.0917457470491861	0.436894048721124
ECDH10B_2689	sseB	0.940848442699254	5.8935970325747	0.0918488293859537	0.436907953960229
ECDH10B_4000	yifL	-1.46209274947584	3.67505166587635	0.092301871588599	0.438584710097461
ECDH10B_1382	yciO	1.38629177178027	4.64649091499813	0.0931123814573392	0.441954524392724
ECDH10B_0093	pdhR	0.713125200934468	7.82246488392134	0.0933076469055839	0.442399951958866
ECDH10B_3340	truB	0.787175140248351	6.80070338395938	0.0938808152681796	0.444416958465162
ECDH10B_3723	dppA	0.673418678501291	10.3703002715423	0.0940728605850228	0.444416958465162
ECDH10B_3622	yhhA	-1.5009515104655	3.57224237916381	0.0941258307834238	0.444416958465162
ECDH10B_4089	frvB	7.24679429199263	0.957680581713985	0.0941682759250382	0.444416958465162
ECDH10B_0091	ampE	-0.95243761401538	5.22396884816388	0.0942424774370185	0.444416958465162
ECDH10B_3638	ftsY	-0.677767641835742	7.29364687807679	0.0944820346556691	0.445065480743011
ECDH10B_3181	exbD	0.955289178820685	6.2165386590363	0.0946025380634863	0.445152395936275
ECDH10B_4235	zur	-0.74527142099462	6.07384109874013	0.095053850250024	0.44679406766229
ECDH10B_3711	yhjQ	-2.74313179493693	2.92946691987167	0.0952869450933083	0.447407593645867
ECDH10B_0820	ybgS	1.88029785702975	3.67081492588712	0.0958499613456118	0.449567238053289
ECDH10B_4130	metF	1.21419552344935	4.78813510240636	0.0960904913863111	0.450211303358849
ECDH10B_0876	ybiO	1.88980923173127	3.33223190257916	0.0963561525188358	0.45097160653129
ECDH10B_4553	ytjC	0.905707534501975	5.65484404810397	0.0969036141731191	0.453047765298119
ECDH10B_1194	ymfA	7.09757888602843	0.886015092548107	0.0970276792260717	0.453142116471226
ECDH10B_4033	fre	0.798278963090235	6.405922039046	0.0974494523289778	0.454625145517648
ECDH10B_2933	sscR	1.66735928693009	4.26465171728137	0.0980979077750583	0.457161403541458
ECDH10B_3296	rnpB	-0.668500613554084	13.0175361465841	0.0983373602208051	0.457788223354484
ECDH10B_0421	kefA	0.708149967557768	7.31275047212209	0.0986431492895048	0.458722193177846
ECDH10B_1727	dgsA	-0.998975368641044	4.96187489444396	0.099074983881454	0.459288167864855
ECDH10B_0499	emrE	-1.68752190488118	3.18882603989362	0.099089138806482	0.459288167864855
ECDH10B_2012	yecP	0.996545396917193	5.18659669254901	0.0991661876054224	0.459288167864855
ECDH10B_0850	moaB	-1.59651785282206	3.58191983190913	0.0991860279983249	0.459288167864855
ECDH10B_0058	yabP	1.07492895993911	5.20324902457246	0.099801231618551	0.461646842333107
ECDH10B_3571	mrcA	0.825516430218366	6.2985783544872	0.100324603851421	0.463576188559215
ECDH10B_4516	yjjA	1.28453654926956	4.61256358358619	0.100474303531918	0.463776626461617
ECDH10B_2553	glk	-0.725193589528148	6.44449295365217	0.101663310031378	0.468768877755675
ECDH10B_0768	ybfB	7.19070439853375	0.901931888887083	0.101943964600266	0.469566603575884
ECDH10B_2217	yegE	0.977838378751005	5.22734040308949	0.102664098653678	0.472212493350248
ECDH10B_3679	arsC	3.77500972789144	2.04974494021272	0.102751377797389	0.472212493350248
ECDH10B_3478	rpsE	0.637031396835588	9.58991885386024	0.102930383659138	0.472212493350248
ECDH10B_0925	potG	1.40509978817774	4.14807219954815	0.102951417050914	0.472212493350248
ECDH10B_1343	ECDH10B_1343	-0.731300560890228	6.12904548805607	0.103782186193809	0.475229124721276
ECDH10B_0111	panD	-0.73274930428882	7.01263402748332	0.103862021616006	0.475229124721276
ECDH10B_3361	ispB	-0.73316999426349	6.72273116656616	0.103935943370953	0.475229124721276
ECDH10B_3837	yicH	-0.927650661205061	5.25930447695604	0.104249966993536	0.476165817828069
ECDH10B_2472	argT	1.62806924705816	4.04251383245938	0.104484779633536	0.476449768144402
ECDH10B_1606	fdnH	-6.66194435464306	-0.0112548317073471	0.104606607877192	0.476449768144402
ECDH10B_1572	ydcU	3.4423237425155	2.08059837333088	0.104676171109251	0.476449768144402
ECDH10B_0206	yafK	0.681410457900682	7.56021649395374	0.104749043477873	0.476449768144402
ECDH10B_3114	yqgB	1.49222690370569	4.28925816286959	0.10507811050629	0.477448664612955
ECDH10B_0424	ybaN	1.25994810857062	4.61996903447836	0.105282348945869	0.477878882520169
ECDH10B_2587	cysA	1.29192580955119	5.18097444419891	0.105872157792725	0.480056499263895
ECDH10B_0830	ybhT	1.22697150813269	5.19557325112635	0.106159192260531	0.480538612212469
ECDH10B_0012	htgA	-4.29017735367205	0.374353576192086	0.106446588391204	0.480538612212469
ECDH10B_0022	insB-1	7.37450658340623	0.977975984275903	0.106653099643005	0.480538612212469
ECDH10B_2884	ascB	-1.76673456548602	3.3823323618103	0.106815882373125	0.480538612212469
ECDH10B_3695	yhjA	-2.48338549312662	2.39896908724138	0.106869239820526	0.480538612212469
ECDH10B_1403	rnb	0.721901994768736	6.75543659327009	0.107125118433383	0.480538612212469
ECDH10B_0068	murF	0.877619734865627	6.3623351250501	0.107240925893254	0.480538612212469
ECDH10B_3847	yicO	-6.35170056789153	-0.164466037313541	0.107244320765397	0.480538612212469
ECDH10B_3131	yggM	-1.95159743743323	2.72819578810558	0.107279951086044	0.480538612212469
ECDH10B_2061	fliY	0.979101858264238	7.13831448862844	0.10733820507699	0.480538612212469
ECDH10B_2798	yfjP	7.03950323343371	0.791706915435595	0.107346311907202	0.480538612212469
ECDH10B_3160	yghQ	7.18245012638154	0.879219984075891	0.107394134493734	0.480538612212469
ECDH10B_0040	caiA	-2.68189637695511	2.88346523224075	0.107410625150655	0.480538612212469
ECDH10B_2536	yfdE	6.41812917546481	0.29167794358867	0.107750828425742	0.481177301906893
ECDH10B_0274	yagT	6.7579627314339	0.463691326747209	0.107774008244621	0.481177301906893
ECDH10B_4206	arpA	2.38651663192355	2.81840975519484	0.108065333957624	0.481984649001183
ECDH10B_4317	dcuS	-0.988435778484566	5.21441672833354	0.108249815242271	0.482314294266381
ECDH10B_2561	alaW	7.01508123976877	0.769705314472269	0.108839223336192	0.483849081683335
ECDH10B_1405	fabI	-0.61708130363209	8.32296558555115	0.108855916707382	0.483849081683335
ECDH10B_2979	ygdI	1.22577895057978	5.27948179199776	0.108952474542577	0.483849081683335
ECDH10B_1457	abgB	6.9417074678258	0.740695943891974	0.109037975079028	0.483849081683335
ECDH10B_1388	yciN	-0.914025637862338	5.99187425644074	0.109592923464405	0.485421166503546
ECDH10B_1538	azoR	6.94752372680334	0.736738185809108	0.109697557698933	0.485421166503546
ECDH10B_3525	yheV	-3.46957441244556	0.815243288656427	0.109726105037253	0.485421166503546
ECDH10B_0874	ybiM	-3.63215066674464	0.266683538656776	0.109858060739331	0.485512523753759
ECDH10B_1005	ssuD	7.29375970975999	0.9144383696784	0.110365204630615	0.486438583148844
ECDH10B_1581	yncD	1.16515992131478	4.5184162167448	0.110495320270155	0.486438583148844
