gene_name	length
fepC_locusTag_ECDH10B_0656	816
fepG_locusTag_ECDH10B_0657	993
fepD_locusTag_ECDH10B_0658	1005
entS_locusTag_ECDH10B_0659	1251
fepB_locusTag_ECDH10B_0660	957
entC_locusTag_ECDH10B_0661	1176
entE_locusTag_ECDH10B_0662	1611
entB_locusTag_ECDH10B_0663	858
entA_locusTag_ECDH10B_0664	747
ybdB_locusTag_ECDH10B_0665	414
cstA_locusTag_ECDH10B_0666	2106
ybdD_locusTag_ECDH10B_0667	198
ybdH_locusTag_ECDH10B_0668	1089
ybdL_locusTag_ECDH10B_0669	1161
ybdM_locusTag_ECDH10B_0670	630
ybdN_locusTag_ECDH10B_0671	1221
ybdO_locusTag_ECDH10B_0672	903
dsbG_locusTag_ECDH10B_0673	747
ahpC_locusTag_ECDH10B_0674	564
ahpF_locusTag_ECDH10B_0675	1566
uspG_locusTag_ECDH10B_0676	429
ybdR_locusTag_ECDH10B_0677	1239
rnk_locusTag_ECDH10B_0678	411
rna_locusTag_ECDH10B_0679	807
citT_locusTag_ECDH10B_0680	1464
citG_locusTag_ECDH10B_0681	879
citX_locusTag_ECDH10B_0682	552
citF_locusTag_ECDH10B_0683	1533
citE_locusTag_ECDH10B_0684	909
citD_locusTag_ECDH10B_0685	297
citC_locusTag_ECDH10B_0686	1059
citA_locusTag_ECDH10B_0687	1659
dpiA_locusTag_ECDH10B_0688	681
dcuC_locusTag_ECDH10B_0689	1386
pagP_locusTag_ECDH10B_0690	561
cspE_locusTag_ECDH10B_0691	210
crcB_locusTag_ECDH10B_0692	384
ybeM_locusTag_ECDH10B_0694	788
tatE_locusTag_ECDH10B_0696	204
lipA_locusTag_ECDH10B_0697	966
ybeF_locusTag_ECDH10B_0698	954
lipB_locusTag_ECDH10B_0699	642
ybeD_locusTag_ECDH10B_0700	264
dacA_locusTag_ECDH10B_0701	1212
rlpA_locusTag_ECDH10B_0702	1089
mrdB_locusTag_ECDH10B_0703	1113
mrdA_locusTag_ECDH10B_0704	1902
ybeA_locusTag_ECDH10B_0705	468
ybeB_locusTag_ECDH10B_0706	318
cobC_locusTag_ECDH10B_0707	612
nadD_locusTag_ECDH10B_0708	642
holA_locusTag_ECDH10B_0709	1032
rlpB_locusTag_ECDH10B_0710	582
leuS_locusTag_ECDH10B_0711	2583
ybeL_locusTag_ECDH10B_0712	483
ybeQ_locusTag_ECDH10B_0713	978
ybeR_locusTag_ECDH10B_0714	708
djlB_locusTag_ECDH10B_0715	1428
ybeT_locusTag_ECDH10B_0716	555
ybeU_locusTag_ECDH10B_0717	708
djlC_locusTag_ECDH10B_0718	1452
hscC_locusTag_ECDH10B_0719	1671
rihA_locusTag_ECDH10B_0720	936
gltL_locusTag_ECDH10B_0721	726
gltK_locusTag_ECDH10B_0722	675
gltJ_locusTag_ECDH10B_0723	741
gltI_locusTag_ECDH10B_0724	909
ECDH10B_0725_locusTag_ECDH10B_0725	1017
lnt_locusTag_ECDH10B_0726	1539
corC_locusTag_ECDH10B_0727	879
ybeY_locusTag_ECDH10B_0728	468
ybeZ_locusTag_ECDH10B_0729	1041
miaB_locusTag_ECDH10B_0730	1425
ubiF_locusTag_ECDH10B_0731	1176
glnX_locusTag_ECDH10B_0732	75
glnV_locusTag_ECDH10B_0733	75
metU_locusTag_ECDH10B_0734	77
glnW_locusTag_ECDH10B_0735	75
glnU_locusTag_ECDH10B_0736	75
leuW_locusTag_ECDH10B_0737	85
metT_locusTag_ECDH10B_0738	77
asnB_locusTag_ECDH10B_0739	1665
nagD_locusTag_ECDH10B_0740	753
nagC_locusTag_ECDH10B_0741	1221
nagA_locusTag_ECDH10B_0742	1149
nagB_locusTag_ECDH10B_0743	801
nagE_locusTag_ECDH10B_0744	1947
glnS_locusTag_ECDH10B_0745	1665
ybfM_locusTag_ECDH10B_0746	1407
ybfN_locusTag_ECDH10B_0747	327
fur_locusTag_ECDH10B_0748	447
fldA_locusTag_ECDH10B_0749	531
ybfE_locusTag_ECDH10B_0750	294
ybfF_locusTag_ECDH10B_0751	765
seqA_locusTag_ECDH10B_0752	546
pgm_locusTag_ECDH10B_0753	1641
ybfP_locusTag_ECDH10B_0754	495
ybfG_locusTag_ECDH10B_0756	651
potE_locusTag_ECDH10B_0758	1320
speF_locusTag_ECDH10B_0759	2199
kdpE_locusTag_ECDH10B_0760	678
kdpD_locusTag_ECDH10B_0761	2685
kdpC_locusTag_ECDH10B_0762	573
kdpB_locusTag_ECDH10B_0763	2049
kdpA_locusTag_ECDH10B_0764	1674
kdpF_locusTag_ECDH10B_0765	90
ybfA_locusTag_ECDH10B_0766	207
rhsC_locusTag_ECDH10B_0767	4194
ybfB_locusTag_ECDH10B_0768	327
ybfO_locusTag_ECDH10B_0769	1434
ybfC_locusTag_ECDH10B_0770	570
ybfQ_locusTag_ECDH10B_0771	255
ybfL_locusTag_ECDH10B_0772	1137
ybfD_locusTag_ECDH10B_0773	762
ybgA_locusTag_ECDH10B_0774	510
phr_locusTag_ECDH10B_0775	1419
ybgH_locusTag_ECDH10B_0776	1482
ybgI_locusTag_ECDH10B_0777	744
ybgJ_locusTag_ECDH10B_0778	657
ybgK_locusTag_ECDH10B_0779	933
ybgL_locusTag_ECDH10B_0780	735
nei_locusTag_ECDH10B_0781	792
abrB_locusTag_ECDH10B_0782	1047
ybgO_locusTag_ECDH10B_0783	1062
ybgP_locusTag_ECDH10B_0784	729
ybgQ_locusTag_ECDH10B_0785	2448
ybgD_locusTag_ECDH10B_0786	567
gltA_locusTag_ECDH10B_0787	1284
sdhC_locusTag_ECDH10B_0788	390
sdhD_locusTag_ECDH10B_0789	348
sdhA_locusTag_ECDH10B_0790	1767
sdhB_locusTag_ECDH10B_0791	717
sucA_locusTag_ECDH10B_0792	2802
sucB_locusTag_ECDH10B_0793	1218
sucC_locusTag_ECDH10B_0794	1167
sucD_locusTag_ECDH10B_0795	870
mngR_locusTag_ECDH10B_0796	723
mngA_locusTag_ECDH10B_0797	1977
mngB_locusTag_ECDH10B_0798	2634
cydA_locusTag_ECDH10B_0799	1569
cydB_locusTag_ECDH10B_0800	1140
ybgT_locusTag_ECDH10B_0801	114
ybgE_locusTag_ECDH10B_0802	294
ybgC_locusTag_ECDH10B_0803	405
tolQ_locusTag_ECDH10B_0804	693
tolR_locusTag_ECDH10B_0805	429
tolA_locusTag_ECDH10B_0806	1266
tolB_locusTag_ECDH10B_0807	1293
pal_locusTag_ECDH10B_0808	522
ybgF_locusTag_ECDH10B_0809	792
lysT_locusTag_ECDH10B_0810	76
valT_locusTag_ECDH10B_0811	76
lysW_locusTag_ECDH10B_0812	76
valZ_locusTag_ECDH10B_0813	76
lysY_locusTag_ECDH10B_0814	76
lysZ_locusTag_ECDH10B_0815	76
lysQ_locusTag_ECDH10B_0816	76
nadA_locusTag_ECDH10B_0817	1044
pnuC_locusTag_ECDH10B_0818	720
zitB_locusTag_ECDH10B_0819	942
ybgS_locusTag_ECDH10B_0820	381
aroG_locusTag_ECDH10B_0821	1053
gpmA_locusTag_ECDH10B_0822	753
galM_locusTag_ECDH10B_0823	1041
galK_locusTag_ECDH10B_0825	2485
galT_locusTag_ECDH10B_0826	1047
galE_locusTag_ECDH10B_0827	1017
modF_locusTag_ECDH10B_0828	1473
modE_locusTag_ECDH10B_0829	789
ybhT_locusTag_ECDH10B_0830	150
modA_locusTag_ECDH10B_0831	774
modB_locusTag_ECDH10B_0832	690
modC_locusTag_ECDH10B_0833	1059
ybhA_locusTag_ECDH10B_0834	819
pgl_locusTag_ECDH10B_0835	996
ybhD_locusTag_ECDH10B_0836	954
ybhH_locusTag_ECDH10B_0837	1053
ybhI_locusTag_ECDH10B_0838	1434
ybhJ_locusTag_ECDH10B_0839	2262
ybhC_locusTag_ECDH10B_0840	1284
ybhB_locusTag_ECDH10B_0841	477
bioA_locusTag_ECDH10B_0842	1290
bioB_locusTag_ECDH10B_0843	1041
bioF_locusTag_ECDH10B_0844	1155
bioC_locusTag_ECDH10B_0845	756
bioD_locusTag_ECDH10B_0846	678
uvrB_locusTag_ECDH10B_0847	2022
ybhK_locusTag_ECDH10B_0848	909
moaA_locusTag_ECDH10B_0849	990
moaB_locusTag_ECDH10B_0850	513
moaC_locusTag_ECDH10B_0851	486
moaD_locusTag_ECDH10B_0852	246
moaE_locusTag_ECDH10B_0853	453
ybhL_locusTag_ECDH10B_0854	705
ybhM_locusTag_ECDH10B_0855	714
ybhN_locusTag_ECDH10B_0856	957
ybhO_locusTag_ECDH10B_0857	1242
ybhP_locusTag_ECDH10B_0858	762
ybhQ_locusTag_ECDH10B_0859	411
ybhR_locusTag_ECDH10B_0860	1107
ybhS_locusTag_ECDH10B_0861	1134
ybhF_locusTag_ECDH10B_0862	1737
ybhG_locusTag_ECDH10B_0863	999
ybiH_locusTag_ECDH10B_0864	672
rhlE_locusTag_ECDH10B_0865	1365
ybiA_locusTag_ECDH10B_0866	483
dinG_locusTag_ECDH10B_0867	2151
ybiB_locusTag_ECDH10B_0868	963
ybiC_locusTag_ECDH10B_0869	1086
ybiJ_locusTag_ECDH10B_0870	261
ybiI_locusTag_ECDH10B_0871	267
ybiX_locusTag_ECDH10B_0872	678
fiu_locusTag_ECDH10B_0873	2283
ybiM_locusTag_ECDH10B_0874	261
ybiN_locusTag_ECDH10B_0875	927
ybiO_locusTag_ECDH10B_0876	2226
glnQ_locusTag_ECDH10B_0877	723
glnP_locusTag_ECDH10B_0878	660
glnH_locusTag_ECDH10B_0879	747
dps_locusTag_ECDH10B_0880	504
rhtA_locusTag_ECDH10B_0881	888
ompX_locusTag_ECDH10B_0882	516
ybiP_locusTag_ECDH10B_0883	1584
yliL_locusTag_ECDH10B_0884	270
rybA_locusTag_ECDH10B_0885	89
mntR_locusTag_ECDH10B_0886	468
ybiR_locusTag_ECDH10B_0887	1119
ybiS_locusTag_ECDH10B_0888	921
ybiT_locusTag_ECDH10B_0889	1593
ybiU_locusTag_ECDH10B_0890	1266
ybiV_locusTag_ECDH10B_0891	816
ybiW_locusTag_ECDH10B_0892	2433
ybiY_locusTag_ECDH10B_0893	927
fsaA_locusTag_ECDH10B_0894	663
moeB_locusTag_ECDH10B_0895	750
moeA_locusTag_ECDH10B_0896	1236
iaaA_locusTag_ECDH10B_0897	966
gsiA_locusTag_ECDH10B_0898	1872
gsiB_locusTag_ECDH10B_0899	1539
gsiC_locusTag_ECDH10B_0900	921
gsiD_locusTag_ECDH10B_0901	912
yliE_locusTag_ECDH10B_0902	2349
yliF_locusTag_ECDH10B_0903	1329
rimO_locusTag_ECDH10B_0904	1326
bssR_locusTag_ECDH10B_0905	384
yliI_locusTag_ECDH10B_0906	1116
yliJ_locusTag_ECDH10B_0907	627
dacC_locusTag_ECDH10B_0908	1203
deoR_locusTag_ECDH10B_0909	759
ybjG_locusTag_ECDH10B_0910	597
cmr_locusTag_ECDH10B_0911	1233
ybjH_locusTag_ECDH10B_0912	285
ybjI_locusTag_ECDH10B_0913	816
ybjJ_locusTag_ECDH10B_0914	1209
ybjK_locusTag_ECDH10B_0915	537
rybB_locusTag_ECDH10B_0916	79
ybjL_locusTag_ECDH10B_0917	1686
ybjM_locusTag_ECDH10B_0918	378
grxA_locusTag_ECDH10B_0919	258
ybjC_locusTag_ECDH10B_0920	288
nfsA_locusTag_ECDH10B_0921	723
rimK_locusTag_ECDH10B_0922	903
ybjN_locusTag_ECDH10B_0923	477
potF_locusTag_ECDH10B_0924	1113
potG_locusTag_ECDH10B_0925	1134
potH_locusTag_ECDH10B_0926	954
potI_locusTag_ECDH10B_0927	846
ybjO_locusTag_ECDH10B_0928	489
rumB_locusTag_ECDH10B_0929	1128
artJ_locusTag_ECDH10B_0930	732
artM_locusTag_ECDH10B_0931	669
artQ_locusTag_ECDH10B_0932	717
artI_locusTag_ECDH10B_0933	732
artP_locusTag_ECDH10B_0934	729
ybjP_locusTag_ECDH10B_0935	516
ybjQ_locusTag_ECDH10B_0936	324
ybjR_locusTag_ECDH10B_0937	831
ybjS_locusTag_ECDH10B_0938	1014
ybjT_locusTag_ECDH10B_0939	1431
ltaE_locusTag_ECDH10B_0940	1002
poxB_locusTag_ECDH10B_0941	1719
hcr_locusTag_ECDH10B_0942	969
hcp_locusTag_ECDH10B_0943	1653
ybjE_locusTag_ECDH10B_0944	900
aqpZ_locusTag_ECDH10B_0945	696
ybjD_locusTag_ECDH10B_0946	1659
ybjX_locusTag_ECDH10B_0947	993
macA_locusTag_ECDH10B_0948	1116
macB_locusTag_ECDH10B_0949	1947
cspD_locusTag_ECDH10B_0950	225
clpS_locusTag_ECDH10B_0951	321
clpA_locusTag_ECDH10B_0952	2277
serW_locusTag_ECDH10B_0953	88
infA_locusTag_ECDH10B_0954	219
aat_locusTag_ECDH10B_0955	705
cydC_locusTag_ECDH10B_0956	1722
cydD_locusTag_ECDH10B_0957	1767
trxB_locusTag_ECDH10B_0958	966
lrp_locusTag_ECDH10B_0959	495
ftsK_locusTag_ECDH10B_0960	3990
lolA_locusTag_ECDH10B_0961	612
ycaJ_locusTag_ECDH10B_0962	1344
serS_locusTag_ECDH10B_0963	1293
dmsA_locusTag_ECDH10B_0964	2445
dmsB_locusTag_ECDH10B_0965	618
dmsC_locusTag_ECDH10B_0966	864
ycaC_locusTag_ECDH10B_0967	627
ycaD_locusTag_ECDH10B_0968	1149
ycaM_locusTag_ECDH10B_0969	1431
ycaN_locusTag_ECDH10B_0970	909
ycaK_locusTag_ECDH10B_0971	591
pflA_locusTag_ECDH10B_0972	741
pflB_locusTag_ECDH10B_0973	2283
focA_locusTag_ECDH10B_0974	858
ycaO_locusTag_ECDH10B_0975	1761
ycaP_locusTag_ECDH10B_0976	693
serC_locusTag_ECDH10B_0977	1089
aroA_locusTag_ECDH10B_0978	1284
ycaL_locusTag_ECDH10B_0979	765
cmk_locusTag_ECDH10B_0980	684
rpsA_locusTag_ECDH10B_0981	1674
ihfB_locusTag_ECDH10B_0982	285
ycaI_locusTag_ECDH10B_0983	2265
msbA_locusTag_ECDH10B_0984	1749
lpxK_locusTag_ECDH10B_0985	987
ycaQ_locusTag_ECDH10B_0986	1233
ycaR_locusTag_ECDH10B_0987	183
kdsB_locusTag_ECDH10B_0988	747
ycbJ_locusTag_ECDH10B_0989	894
ycbC_locusTag_ECDH10B_0990	780
smtA_locusTag_ECDH10B_0991	786
mukF_locusTag_ECDH10B_0992	1323
mukE_locusTag_ECDH10B_0993	678
mukB_locusTag_ECDH10B_0994	4461
ycbB_locusTag_ECDH10B_0995	1848
ycbK_locusTag_ECDH10B_0996	549
ycbL_locusTag_ECDH10B_0997	648
aspC_locusTag_ECDH10B_0998	1191
ompF_locusTag_ECDH10B_0999	1089
asnC_locusTag_ECDH10B_1000	1401
pncB_locusTag_ECDH10B_1001	1203
pepN_locusTag_ECDH10B_1002	2613
ssuB_locusTag_ECDH10B_1003	768
ssuC_locusTag_ECDH10B_1004	792
ssuD_locusTag_ECDH10B_1005	1146
ssuA_locusTag_ECDH10B_1006	960
ssuE_locusTag_ECDH10B_1007	576
ycbQ_locusTag_ECDH10B_1008	540
ycbR_locusTag_ECDH10B_1009	702
ycbS_locusTag_ECDH10B_1010	2601
ycbT_locusTag_ECDH10B_1011	1071
ycbU_locusTag_ECDH10B_1012	543
ycbV_locusTag_ECDH10B_1013	516
ycbF_locusTag_ECDH10B_1014	711
pyrD_locusTag_ECDH10B_1015	1011
ycbW_locusTag_ECDH10B_1016	543
ycbX_locusTag_ECDH10B_1017	1110
rlmL_locusTag_ECDH10B_1018	2109
uup_locusTag_ECDH10B_1019	1908
pqiA_locusTag_ECDH10B_1020	1254
pqiB_locusTag_ECDH10B_1021	1641
ymbA_locusTag_ECDH10B_1022	564
rmf_locusTag_ECDH10B_1023	168
fabA_locusTag_ECDH10B_1024	519
ycbZ_locusTag_ECDH10B_1025	1761
ycbG_locusTag_ECDH10B_1026	453
ompA_locusTag_ECDH10B_1027	1041
sulA_locusTag_ECDH10B_1028	510
sxy_locusTag_ECDH10B_1029	630
yccS_locusTag_ECDH10B_1030	2154
yccF_locusTag_ECDH10B_1031	447
helD_locusTag_ECDH10B_1032	2055
mgsA_locusTag_ECDH10B_1033	459
yccT_locusTag_ECDH10B_1034	663
yccU_locusTag_ECDH10B_1035	414
hspQ_locusTag_ECDH10B_1036	318
yccW_locusTag_ECDH10B_1037	1191
yccX_locusTag_ECDH10B_1038	279
yccK_locusTag_ECDH10B_1039	330
yccA_locusTag_ECDH10B_1040	660
serT_locusTag_ECDH10B_1041	88
hyaA_locusTag_ECDH10B_1042	1119
hyaB_locusTag_ECDH10B_1043	1794
hyaC_locusTag_ECDH10B_1044	708
hyaD_locusTag_ECDH10B_1045	588
hyaE_locusTag_ECDH10B_1046	399
hyaF_locusTag_ECDH10B_1047	858
appC_locusTag_ECDH10B_1048	1545
appB_locusTag_ECDH10B_1049	1137
appA_locusTag_ECDH10B_1050	1299
etk_locusTag_ECDH10B_1051	2181
etp_locusTag_ECDH10B_1052	447
gfcE_locusTag_ECDH10B_1053	1140
gfcD_locusTag_ECDH10B_1054	2097
gfcC_locusTag_ECDH10B_1055	747
gfcB_locusTag_ECDH10B_1056	645
gfcA_locusTag_ECDH10B_1057	306
insA-4_locusTag_ECDH10B_1058	276
insB-4_locusTag_ECDH10B_1059	504
cspH_locusTag_ECDH10B_1060	213
cspG_locusTag_ECDH10B_1061	213
ymcE_locusTag_ECDH10B_1062	231
gnsA_locusTag_ECDH10B_1063	174
yccM_locusTag_ECDH10B_1064	1074
torS_locusTag_ECDH10B_1065	2745
torT_locusTag_ECDH10B_1066	1029
torR_locusTag_ECDH10B_1067	693
torC_locusTag_ECDH10B_1068	1173
torA_locusTag_ECDH10B_1069	2547
torD_locusTag_ECDH10B_1070	600
cbpM_locusTag_ECDH10B_1071	306
cbpA_locusTag_ECDH10B_1072	921
yccE_locusTag_ECDH10B_1073	1257
agp_locusTag_ECDH10B_1074	1242
yccJ_locusTag_ECDH10B_1075	228
wrbA_locusTag_ECDH10B_1076	597
ymdF_locusTag_ECDH10B_1077	174
rutG_locusTag_ECDH10B_1078	1329
rutF_locusTag_ECDH10B_1079	495
rutE_locusTag_ECDH10B_1080	591
rutD_locusTag_ECDH10B_1081	801
rutC_locusTag_ECDH10B_1082	387
rutB_locusTag_ECDH10B_1083	693
rutA_locusTag_ECDH10B_1084	1149
rutR_locusTag_ECDH10B_1085	639
putA_locusTag_ECDH10B_1086	3963
putP_locusTag_ECDH10B_1087	1509
efeU_locusTag_ECDH10B_1089	830
efeO_locusTag_ECDH10B_1091	1128
efeB_locusTag_ECDH10B_1092	1272
phoH_locusTag_ECDH10B_1093	1065
pgaD_locusTag_ECDH10B_1094	414
pgaC_locusTag_ECDH10B_1095	1326
pgaB_locusTag_ECDH10B_1096	2019
pgaA_locusTag_ECDH10B_1097	2424
ycdT_locusTag_ECDH10B_1098	2695
insF-4_locusTag_ECDH10B_1100	867
insE-4_locusTag_ECDH10B_1101	309
ymdE_locusTag_ECDH10B_1102	344
ycdU_locusTag_ECDH10B_1103	987
serX_locusTag_ECDH10B_1104	88
ycdW_locusTag_ECDH10B_1105	939
ycdX_locusTag_ECDH10B_1106	738
ycdY_locusTag_ECDH10B_1107	555
ycdZ_locusTag_ECDH10B_1108	492
csgG_locusTag_ECDH10B_1109	834
csgF_locusTag_ECDH10B_1110	417
csgE_locusTag_ECDH10B_1111	390
csgD_locusTag_ECDH10B_1112	651
csgB_locusTag_ECDH10B_1113	456
csgA_locusTag_ECDH10B_1114	456
csgC_locusTag_ECDH10B_1115	333
ymdA_locusTag_ECDH10B_1116	312
ymdB_locusTag_ECDH10B_1117	534
ymdC_locusTag_ECDH10B_1118	1422
mdoC_locusTag_ECDH10B_1119	1158
mdoG_locusTag_ECDH10B_1120	1536
mdoH_locusTag_ECDH10B_1121	2544
yceK_locusTag_ECDH10B_1122	228
msyB_locusTag_ECDH10B_1123	375
mdtG_locusTag_ECDH10B_1124	1227
lpxL_locusTag_ECDH10B_1125	921
yceA_locusTag_ECDH10B_1126	1053
yceI_locusTag_ECDH10B_1127	576
yceJ_locusTag_ECDH10B_1128	567
yceO_locusTag_ECDH10B_1129	141
solA_locusTag_ECDH10B_1130	1119
bssS_locusTag_ECDH10B_1131	255
dinI_locusTag_ECDH10B_1132	246
pyrC_locusTag_ECDH10B_1133	1047
yceB_locusTag_ECDH10B_1134	561
grxB_locusTag_ECDH10B_1135	648
mdtH_locusTag_ECDH10B_1136	1209
rimJ_locusTag_ECDH10B_1137	585
yceH_locusTag_ECDH10B_1138	648
mviM_locusTag_ECDH10B_1139	924
yceN_locusTag_ECDH10B_1140	1536
flgN_locusTag_ECDH10B_1141	417
flgM_locusTag_ECDH10B_1142	294
flgA_locusTag_ECDH10B_1143	660
flgB_locusTag_ECDH10B_1144	417
flgC_locusTag_ECDH10B_1145	405
flgD_locusTag_ECDH10B_1146	696
flgE_locusTag_ECDH10B_1147	1209
flgF_locusTag_ECDH10B_1148	756
flgG_locusTag_ECDH10B_1149	783
flgH_locusTag_ECDH10B_1150	699
flgI_locusTag_ECDH10B_1151	1098
flgJ_locusTag_ECDH10B_1152	942
flgK_locusTag_ECDH10B_1153	1644
flgL_locusTag_ECDH10B_1154	954
rne_locusTag_ECDH10B_1155	3186
yceQ_locusTag_ECDH10B_1156	321
rluC_locusTag_ECDH10B_1157	960
yceF_locusTag_ECDH10B_1158	585
sraB_locusTag_ECDH10B_1159	169
yceD_locusTag_ECDH10B_1160	522
rpmF_locusTag_ECDH10B_1161	174
plsX_locusTag_ECDH10B_1162	1071
fabH_locusTag_ECDH10B_1163	954
fabD_locusTag_ECDH10B_1164	930
fabG_locusTag_ECDH10B_1165	735
acpP_locusTag_ECDH10B_1166	237
fabF_locusTag_ECDH10B_1167	1242
pabC_locusTag_ECDH10B_1168	810
yceG_locusTag_ECDH10B_1169	1023
tmk_locusTag_ECDH10B_1170	642
holB_locusTag_ECDH10B_1171	1005
ycfH_locusTag_ECDH10B_1172	798
ptsG_locusTag_ECDH10B_1173	1434
fhuE_locusTag_ECDH10B_1174	2190
hinT_locusTag_ECDH10B_1175	360
ycfL_locusTag_ECDH10B_1176	378
ycfM_locusTag_ECDH10B_1177	642
thiK_locusTag_ECDH10B_1178	825
nagZ_locusTag_ECDH10B_1179	1026
ycfP_locusTag_ECDH10B_1180	543
ndh_locusTag_ECDH10B_1181	1305
ycfJ_locusTag_ECDH10B_1182	540
ycfQ_locusTag_ECDH10B_1183	633
ycfR_locusTag_ECDH10B_1184	258
ycfS_locusTag_ECDH10B_1185	963
mfd_locusTag_ECDH10B_1186	3447
ycfT_locusTag_ECDH10B_1187	1074
lolC_locusTag_ECDH10B_1188	1200
lolD_locusTag_ECDH10B_1189	702
lolE_locusTag_ECDH10B_1190	1245
nagK_locusTag_ECDH10B_1191	912
cobB_locusTag_ECDH10B_1192	840
ycfZ_locusTag_ECDH10B_1193	789
ymfA_locusTag_ECDH10B_1194	462
potD_locusTag_ECDH10B_1195	1047
potC_locusTag_ECDH10B_1196	795
potB_locusTag_ECDH10B_1197	828
potA_locusTag_ECDH10B_1198	1137
pepT_locusTag_ECDH10B_1199	1227
ycfD_locusTag_ECDH10B_1200	1122
phoQ_locusTag_ECDH10B_1201	1461
phoP_locusTag_ECDH10B_1202	672
purB_locusTag_ECDH10B_1203	1371
hflD_locusTag_ECDH10B_1204	642
mnmA_locusTag_ECDH10B_1205	1107
nudJ_locusTag_ECDH10B_1206	462
rluE_locusTag_ECDH10B_1207	654
icd_locusTag_ECDH10B_1208	1251
elbA_locusTag_ECDH10B_1209	324
ycgX_locusTag_ECDH10B_1210	405
ycgE_locusTag_ECDH10B_1211	732
ycgF_locusTag_ECDH10B_1212	1212
ycgZ_locusTag_ECDH10B_1213	237
ymgA_locusTag_ECDH10B_1214	273
ymgB_locusTag_ECDH10B_1215	267
ymgC_locusTag_ECDH10B_1216	249
ycgG_locusTag_ECDH10B_1217	1524
ymgF_locusTag_ECDH10B_1218	219
ycgH_locusTag_ECDH10B_1220	2622
ymgD_locusTag_ECDH10B_1222	330
ymgG_locusTag_ECDH10B_1223	276
ymgI_locusTag_ECDH10B_1224	174
ymgJ_locusTag_ECDH10B_1225	186
ycgI_locusTag_ECDH10B_1226	344
minE_locusTag_ECDH10B_1227	267
minD_locusTag_ECDH10B_1228	813
minC_locusTag_ECDH10B_1229	696
ycgJ_locusTag_ECDH10B_1230	369
ycgK_locusTag_ECDH10B_1231	402
ycgL_locusTag_ECDH10B_1232	327
ycgM_locusTag_ECDH10B_1233	660
ycgN_locusTag_ECDH10B_1234	462
hlyE_locusTag_ECDH10B_1235	912
umuD_locusTag_ECDH10B_1236	420
umuC_locusTag_ECDH10B_1237	1269
dsbB_locusTag_ECDH10B_1238	531
nhaB_locusTag_ECDH10B_1239	1542
fadR_locusTag_ECDH10B_1240	720
ycgB_locusTag_ECDH10B_1241	1533
dadA_locusTag_ECDH10B_1242	1299
dadX_locusTag_ECDH10B_1243	1071
cvrA_locusTag_ECDH10B_1244	1737
ldcA_locusTag_ECDH10B_1245	915
emtA_locusTag_ECDH10B_1246	612
ycgR_locusTag_ECDH10B_1247	735
ymgE_locusTag_ECDH10B_1248	255
ycgY_locusTag_ECDH10B_1249	441
treA_locusTag_ECDH10B_1250	1698
dhaM_locusTag_ECDH10B_1251	1419
dhaL_locusTag_ECDH10B_1252	633
dhaK_locusTag_ECDH10B_1253	1071
dhaR_locusTag_ECDH10B_1254	1920
ycgV_locusTag_ECDH10B_1255	2868
ychF_locusTag_ECDH10B_1256	1092
pth_locusTag_ECDH10B_1257	585
ychH_locusTag_ECDH10B_1258	279
ychM_locusTag_ECDH10B_1259	1680
prsA_locusTag_ECDH10B_1260	948
ipk_locusTag_ECDH10B_1261	852
lolB_locusTag_ECDH10B_1262	624
hemA_locusTag_ECDH10B_1263	1257
prfA_locusTag_ECDH10B_1264	1083
prmC_locusTag_ECDH10B_1265	834
ychQ_locusTag_ECDH10B_1266	393
ychA_locusTag_ECDH10B_1267	810
kdsA_locusTag_ECDH10B_1268	855
ldrA_locusTag_ECDH10B_1269	108
rdlA_locusTag_ECDH10B_1270	67
ldrB_locusTag_ECDH10B_1271	108
rdlB_locusTag_ECDH10B_1272	66
ldrC_locusTag_ECDH10B_1273	108
rdlC_locusTag_ECDH10B_1274	68
chaA_locusTag_ECDH10B_1275	1101
chaB_locusTag_ECDH10B_1276	231
chaC_locusTag_ECDH10B_1277	696
ychN_locusTag_ECDH10B_1278	354
ychO_locusTag_ECDH10B_1279	1395
narL_locusTag_ECDH10B_1280	651
narX_locusTag_ECDH10B_1281	1797
narK_locusTag_ECDH10B_1282	1392
narG_locusTag_ECDH10B_1283	3744
narH_locusTag_ECDH10B_1284	1539
narJ_locusTag_ECDH10B_1285	711
narI_locusTag_ECDH10B_1286	678
ychS_locusTag_ECDH10B_1287	276
rttR_locusTag_ECDH10B_1288	171
tpr_locusTag_ECDH10B_1289	90
tyrV_locusTag_ECDH10B_1290	85
tyrT_locusTag_ECDH10B_1291	85
purU_locusTag_ECDH10B_1292	843
ychJ_locusTag_ECDH10B_1293	459
rssA_locusTag_ECDH10B_1294	945
rssB_locusTag_ECDH10B_1295	1014
galU_locusTag_ECDH10B_1296	909
hns_locusTag_ECDH10B_1297	414
tdk_locusTag_ECDH10B_1298	618
insZ_locusTag_ECDH10B_1300	897
adhE_locusTag_ECDH10B_1302	2676
ychE_locusTag_ECDH10B_1303	648
oppA_locusTag_ECDH10B_1305	1632
oppB_locusTag_ECDH10B_1306	921
oppC_locusTag_ECDH10B_1307	909
oppD_locusTag_ECDH10B_1308	1014
oppF_locusTag_ECDH10B_1309	1005
yciU_locusTag_ECDH10B_1310	330
cls_locusTag_ECDH10B_1311	1461
