gene	length
KOXM_25917	1533
KOXM_27130	213
KOXM_19722	939
KOXM_05411	1056
KOXM_02728	927
KOXM_14070	690
KOXM_05416	1098
KOXM_02723	438
KOXM_29570	453
KOXM_23622	1401
KOXM_18014	1233
KOXM_21581	228
KOXM_11739	420
KOXM_25307	870
KOXM_06468	903
KOXM_17193	741
KOXM_28365	474
KOXM_19377	732
KOXM_11734	801
KOXM_11964	2778
KOXM_06463	1191
KOXM_06868	783
KOXM_02502	111
KOXM_23157	2979
KOXM_24747	1161
KOXM_02507	1374
KOXM_09264	510
KOXM_28205	1056
KOXM_09269	222
KOXM_06863	1197
KOXM_00471	810
KOXM_29710	504
nifD_KOXM_26890	1449
KOXM_28940	1206
KOXM_11044	840
KOXM_18374	1029
KOXM_15253	903
KOXM_25847	414
KOXM_15807	885
KOXM_22902	708
KOXM_14100	687
KOXM_14385	600
KOXM_26715	894
KOXM_14380	984
KOXM_11049	1005
KOXM_27620	912
KOXM_18174	717
KOXM_27625	285
KOXM_18179	225
KOXM_14675	378
KOXM_27905	990
KOXM_14670	1479
KOXM_08904	1266
KOXM_08844	831
KOXM_19572	888
KOXM_05567	819
KOXM_09649	681
KOXM_18384	561
KOXM_05562	810
KOXM_27060	528
KOXM_02617	516
KOXM_09644	363
KOXM_02342	1368
KOXM_02612	1557
KOXM_02347	315
KOXM_08112	216
KOXM_23972	501
KOXM_14815	471
KOXM_27745	822
KOXM_08117	1371
KOXM_14810	1068
KOXM_27660	822
KOXM_25162	1230
KOXM_03817	717
KOXM_05346	666
KOXM_21921	726
KOXM_03812	2163
KOXM_05341	570
KOXM_28530	297
KOXM_19577	936
KOXM_09464	771
KOXM_19152	1056
KOXM_12634	900
KOXM_19157	1416
KOXM_12639	1146
KOXM_09469	762
KOXM_27960	3528
KOXM_27720	480
KOXM_27965	1149
KOXM_24177	432
KOXM_14490	756
KOXM_01079	642
KOXM_14495	1056
KOXM_08597	606
KOXM_05742	936
KOXM_17959	753
KOXM_08592	627
KOXM_09049	264
KOXM_01074	852
KOXM_05747	1251
KOXM_14700	1374
KOXM_18815	1281
KOXM_14705	1467
KOXM_05982	1164
KOXM_08607	462
KOXM_08602	612
KOXM_05987	2190
KOXM_27175	123
KOXM_28280	966
KOXM_18952	1620
KOXM_11724	99
KOXM_18957	1167
KOXM_28285	312
KOXM_20102	786
KOXM_14920	978
KOXM_14925	291
KOXM_03922	882
KOXM_01716	1677
KOXM_28440	1425
KOXM_08022	543
KOXM_03927	1068
KOXM_01711	108
KOXM_28445	1176
KOXM_28995	618
KOXM_28990	402
KOXM_09514	984
KOXM_12704	504
KOXM_29825	1863
KOXM_27430	1440
KOXM_00616	1233
KOXM_00611	1668
KOXM_18490	1078
KOXM_19022	1359
KOXM_25122	1371
KOXM_29540	630
KOXM_11644	654
KOXM_15035	636
KOXM_24027	1920
KOXM_12709	987
KOXM_15030	225
KOXM_18399	222
KOXM_05181	1353
KOXM_05186	867
KOXM_08939	645
KOXM_20032	408
KOXM_08934	1212
KOXM_15817	1875
KOXM_09044	291
KOXM_18394	2544
KOXM_28840	621
KOXM_15812	393
KOXM_29525	1434
KOXM_12099	219
KOXM_08799	699
KOXM_12094	105
KOXM_20037	495
KOXM_27240	1965
KOXM_29095	222
KOXM_01409	267
KOXM_18660	696
KOXM_28190	966
KOXM_28660	309
KOXM_17809	309
KOXM_08332	1494
KOXM_04161	1329
KOXM_06218	1293
KOXM_08337	897
KOXM_01404	738
KOXM_12419	792
KOXM_13810	341
KOXM_13945	1266
KOXM_12149	858
KOXM_29220	594
KOXM_12144	609
KOXM_00102	720
KOXM_12414	573
KOXM_20527	1437
KOXM_00107	1116
KOXM_16138	237
KOXM_08659	1374
KOXM_15727	966
KOXM_13815	306
KOXM_10719	918
KOXM_21561	189
KOXM_12384	210
KOXM_23572	1767
KOXM_20137	933
KOXM_12896	891
KOXM_23127	798
KOXM_12891	771
KOXM_26320	1038
KOXM_14690	345
KOXM_21016	1002
KOXM_12139	1260
KOXM_22972	1149
KOXM_02537	966
KOXM_26685	123
KOXM_16398	267
KOXM_25867	813
KOXM_23122	891
KOXM_04931	858
KOXM_16393	750
KOXM_13493	504
KOXM_04296	813
KOXM_04291	393
KOXM_28065	912
KOXM_20711	705
KOXM_20207	969
KOXM_11019	951
KOXM_00047	2145
KOXM_17108	1539
KOXM_00042	3114
KOXM_26180	3717
KOXM_16623	561
KOXM_20392	1293
KOXM_28260	1170
KOXM_04766	315
KOXM_04761	552
KOXM_28265	2307
KOXM_21171	618
KOXM_26080	948
KOXM_25932	1734
KOXM_12569	732
KOXM_26385	105
KOXM_21176	876
KOXM_12564	1188
KOXM_01886	234
KOXM_26575	891
KOXM_22371	447
KOXM_22376	582
KOXM_22922	414
KOXM_01881	8583
KOXM_19212	1119
KOXM_16403	345
KOXM_25387	288
KOXM_04906	579
KOXM_04901	708
KOXM_10994	756
KOXM_18575	1251
KOXM_12961	306
KOXM_16408	1173
KOXM_18570	921
KOXM_12966	369
KOXM_21396	1383
nifM_KOXM_26825	801
KOXM_22316	1359
KOXM_29235	204
KOXM_26190	1110
KOXM_06728	1869
KOXM_04581	1992
KOXM_20152	1488
KOXM_20627	1110
KOXM_07128	1443
KOXM_04586	612
KOXM_28375	375
KOXM_07123	465
KOXM_15263	390
KOXM_10944	513
KOXM_16248	474
KOXM_04341	885
KOXM_17899	339
KOXM_29500	972
KOXM_04346	789
KOXM_16718	2010
KOXM_23842	822
KOXM_16243	861
KOXM_29680	1209
KOXM_16713	1233
KOXM_10949	990
KOXM_13543	1230
KOXM_22096	774
KOXM_00827	1005
KOXM_07837	1353
KOXM_00822	642
KOXM_25427	312
KOXM_07832	624
KOXM_04831	768
KOXM_19717	1710
KOXM_10019	1215
KOXM_19712	1128
KOXM_25497	306
KOXM_04836	372
KOXM_29315	1302
KOXM_06618	507
KOXM_13763	444
KOXM_06611	800
KOXM_24757	633
KOXM_24582	669
KOXM_24382	1389
KOXM_17448	783
KOXM_03248	3387
KOXM_26745	432
KOXM_10134	819
KOXM_03243	1143
KOXM_10494	1521
KOXM_17443	783
KOXM_11949	384
KOXM_24012	783
KOXM_00912	1197
KOXM_07233	189
KOXM_19632	420
KOXM_20532	7725
KOXM_00917	1017
KOXM_20022	609
KOXM_10709	1593
KOXM_21001	969
KOXM_07238	210
KOXM_07587	1440
KOXM_07582	1215
KOXM_21006	435
KOXM_22271	381
KOXM_06182	1152
KOXM_24637	705
KOXM_06187	426
KOXM_r06206	1554
KOXM_15847	1626
KOXM_r06204	116
KOXM_07902	783
KOXM_r06208	2909
KOXM_25722	810
KOXM_07907	675
KOXM_19622	2043
KOXM_13618	558
KOXM_10124	477
KOXM_25662	1305
KOXM_19627	1464
KOXM_23947	1056
KOXM_13613	228
KOXM_19307	672
KOXM_23942	1434
KOXM_10129	996
KOXM_18715	396
KOXM_11839	231
KOXM_18710	3963
KOXM_29370	1419
KOXM_03028	321
KOXM_23437	894
KOXM_06057	366
KOXM_03023	741
KOXM_06501	1053
KOXM_06052	498
KOXM_17283	1239
KOXM_26195	330
KOXM_10839	2145
KOXM_22186	663
KOXM_06298	411
KOXM_20092	657
KOXM_14625	2235
KOXM_17288	774
KOXM_23952	861
KOXM_06293	1116
KOXM_20447	1170
KOXM_07058	759
KOXM_11544	1332
KOXM_03757	801
KOXM_01084	666
KOXM_14195	1032
KOXM_09074	267
KOXM_03752	900
KOXM_21241	1647
KOXM_11619	621
KOXM_09079	180
KOXM_06062	4029
KOXM_01089	762
KOXM_05977	312
KOXM_14580	255
KOXM_10239	318
KOXM_05972	702
KOXM_09989	639
KOXM_01249	1200
KOXM_09984	1278
KOXM_14060	2478
KOXM_26595	435
KOXM_10234	459
KOXM_18009	1344
KOXM_05406	429
KOXM_20492	555
KOXM_19532	849
KOXM_23812	534
KOXM_02758	774
KOXM_23387	285
KOXM_23247	537
KOXM_06067	4224
KOXM_27380	276
KOXM_02753	1428
KOXM_09954	1197
KOXM_03113	2448
KOXM_24327	774
KOXM_11729	753
KOXM_03422	1326
KOXM_29045	1062
KOXM_20232	525
KOXM_02192	1419
KOXM_03118	1509
KOXM_23427	855
KOXM_23892	1767
KOXM_02197	1776
KOXM_28305	300
KOXM_00441	1185
KOXM_09214	1755
KOXM_23887	111
KOXM_02572	531
KOXM_24212	696
KOXM_23362	363
KOXM_03427	312
KOXM_07118	750
KOXM_06873	1206
KOXM_23367	2598
KOXM_09219	1026
KOXM_11054	1401
KOXM_09184	216
KOXM_15867	507
KOXM_18404	366
KOXM_14395	393
KOXM_26705	1893
KOXM_23422	951
KOXM_11059	1032
KOXM_14390	603
KOXM_09189	204
KOXM_18144	468
KOXM_25372	723
KOXM_08859	1005
KOXM_27655	990
KOXM_t07578	77
KOXM_27650	651
KOXM_t07574	75
KOXM_05572	753
KOXM_t07576	75
KOXM_28360	483
KOXM_t07570	77
KOXM_14660	621
KOXM_t07572	85
KOXM_08854	1512
KOXM_27950	363
KOXM_26430	1119
KOXM_23097	624
KOXM_t00720	87
KOXM_09859	738
KOXM_t00722	87
KOXM_06983	909
KOXM_09679	339
KOXM_02377	498
KOXM_29810	1449
KOXM_02372	1179
KOXM_14805	1464
KOXM_09459	417
KOXM_05351	1056
KOXM_08102	582
KOXM_29580	2691
KOXM_05356	726
KOXM_08107	402
KOXM_02402	1512
KOXM_10989	723
KOXM_03807	951
KOXM_11539	1032
KOXM_09454	1014
KOXM_02407	213
KOXM_09324	870
KOXM_03802	894
KOXM_19147	153
KOXM_29035	789
KOXM_09699	765
KOXM_29030	345
KOXM_19142	294
KOXM_17298	762
KOXM_27735	1176
KOXM_01666	558
KOXM_01661	1014
KOXM_00596	522
KOXM_14480	1311
KOXM_17353	168
KOXM_14485	741
KOXM_04671	912
KOXM_26675	987
KOXM_00591	648
KOXM_05757	858
KOXM_15627	246
KOXM_08587	546
KOXM_16228	246
KOXM_15622	1683
KOXM_01064	642
KOXM_08582	540
KOXM_14710	1305
KOXM_25157	1122
KOXM_14240	393
KOXM_14715	1197
KOXM_11439	1269
KOXM_14245	1104
KOXM_08617	891
KOXM_05992	1332
KOXM_20177	129
KOXM_05997	615
KOXM_08612	435
KOXM_18927	336
KOXM_28295	657
KOXM_26920	1167
KOXM_18922	912
KOXM_22051	315
KOXM_26930	474
KOXM_14930	288
KOXM_29740	576
KOXM_19067	1638
KOXM_14935	1236
KOXM_26785	891
KOXM_24817	642
nifV_KOXM_26840	1143
KOXM_24007	618
KOXM_08037	486
KOXM_03932	1263
KOXM_28455	414
KOXM_09529	1656
KOXM_03937	1131
KOXM_08032	411
KOXM_09524	903
KOXM_00621	1383
KOXM_t21573	77
KOXM_19037	1140
KOXM_29105	1140
KOXM_12174	711
KOXM_22141	609
KOXM_01951	156
KOXM_22415	1218
KOXM_27425	999
KOXM_22146	1149
KOXM_26780	825
KOXM_05191	1215
KOXM_09069	750
KOXM_15822	162
KOXM_15288	993
KOXM_05196	453
KOXM_08929	924
KOXM_28850	1563
KOXM_15283	1458
KOXM_02993	900
KOXM_28825	1365
KOXM_12084	2157
KOXM_02998	768
KOXM_12089	813
KOXM_01956	243
KOXM_27495	258
KOXM_00491	750
KOXM_28185	714
KOXM_03567	792
KOXM_26260	120
KOXM_21541	270
KOXM_15508	1425
KOXM_26460	981
KOXM_21546	987
KOXM_01479	3090
KOXM_24837	948
KOXM_01474	1044
KOXM_08322	717
KOXM_22266	1455
KOXM_08327	579
KOXM_19267	540
KOXM_10229	1044
KOXM_26060	735
KOXM_17919	552
KOXM_13970	171
KOXM_12409	2451
KOXM_26065	1092
KOXM_12154	618
KOXM_00137	1044
KOXM_29210	3798
KOXM_14155	1251
KOXM_00132	894
KOXM_19942	1191
KOXM_15388	669
nifS_KOXM_26845	1203
KOXM_12399	1053
KOXM_26135	1689
KOXM_27710	1437
KOXM_12394	654
KOXM_22977	789
KOXM_22962	3483
KOXM_19857	1371
KOXM_13371	315
KOXM_13376	1278
KOXM_01983	471
KOXM_19852	1080
KOXM_26130	759
KOXM_01988	1281
KOXM_18620	483
KOXM_27010	333
KOXM_22882	1032
KOXM_18825	1122
KOXM_27250	426
KOXM_00052	744
KOXM_28075	1137
KOXM_00057	723
KOXM_20916	4119
KOXM_28070	885
KOXM_04022	750
KOXM_04751	435
KOXM_17703	1326
KOXM_04027	432
KOXM_04756	744
KOXM_05712	255
KOXM_17879	645
KOXM_28270	285
KOXM_22565	1386
KOXM_01509	849
KOXM_28275	1644
KOXM_16653	789
KOXM_26140	720
KOXM_20911	612
KOXM_16098	486
KOXM_21146	333
KOXM_01871	1218
KOXM_01876	219
KOXM_21141	414
KOXM_12574	426
KOXM_22361	663
KOXM_12579	495
KOXM_10349	246
KOXM_15667	1680
KOXM_13116	135
KOXM_23747	1356
KOXM_22276	996
KOXM_14365	1020
KOXM_21816	2082
KOXM_16473	768
KOXM_28100	720
KOXM_13111	555
KOXM_12976	663
KOXM_12971	384
KOXM_13171	300
KOXM_13286	510
KOXM_25792	1215
KOXM_25182	1047
KOXM_08157	1194
KOXM_25302	405
nifQ_KOXM_26795	504
KOXM_27520	1206
KOXM_16963	990
KOXM_20147	717
KOXM_02978	1596
KOXM_17678	441
KOXM_26455	846
KOXM_07138	885
KOXM_20637	1011
KOXM_17673	2550
KOXM_02973	702
KOXM_07133	72
KOXM_10954	906
KOXM_04336	1257
KOXM_12956	288
KOXM_16278	573
KOXM_25267	603
KOXM_04331	1191
KOXM_13578	414
KOXM_12881	1572
KOXM_29860	1146
KOXM_27075	321
KOXM_12886	1335
KOXM_16273	516
KOXM_13758	1512
KOXM_00837	1434
KOXM_10004	795
KOXM_00832	795
KOXM_10009	732
KOXM_16503	258
KOXM_04806	1272
KOXM_13753	1098
KOXM_04801	186
KOXM_25487	315
KOXM_19702	375
KOXM_21926	1374
KOXM_04436	318
KOXM_13598	888
KOXM_06668	378
KOXM_16368	210
KOXM_13593	354
KOXM_19072	1299
KOXM_06663	690
KOXM_25872	699
KOXM_24022	744
KOXM_18495	936
KOXM_10489	729
KOXM_03238	258
KOXM_17458	717
KOXM_10484	933
KOXM_25797	1290
KOXM_17453	687
KOXM_03233	1602
KOXM_07592	393
KOXM_07223	1029
KOXM_00902	693
KOXM_07597	1488
KOXM_00907	735
KOXM_20522	2148
KOXM_16998	1263
KOXM_07228	276
KOXM_21036	324
KOXM_04241	585
KOXM_04246	276
KOXM_21031	825
KOXM_04936	636
KOXM_03163	402
KOXM_25732	858
KOXM_22445	1008
KOXM_25737	801
KOXM_22610	1260
KOXM_11444	1029
KOXM_24137	897
KOXM_07917	315
KOXM_24722	1221
KOXM_11449	1200
KOXM_07912	325
KOXM_27670	1695
KOXM_18967	165
KOXM_03517	151
KOXM_27340	1344
KOXM_04591	330
KOXM_13628	738
KOXM_19637	1680
KOXM_18720	639
KOXM_17093	162
KOXM_23957	915
KOXM_10139	1059
KOXM_18725	1092
KOXM_13623	267
KOXM_03582	1563
KOXM_24287	189
KOXM_24282	1152
KOXM_03587	513
KOXM_21051	732
KOXM_11844	4371
KOXM_19317	669
KOXM_29380	936
KOXM_23287	855
KOXM_03342	834
KOXM_06263	555
KOXM_17293	897
KOXM_24737	699
KOXM_03347	447
KOXM_07043	285
KOXM_10824	261
KOXM_25647	438
KOXM_07822	1653
KOXM_06268	2088
KOXM_11324	912
KOXM_07827	1149
KOXM_07528	1902
KOXM_20457	1098
KOXM_11194	981
KOXM_11664	762
KOXM_09064	135
KOXM_11069	1518
KOXM_06082	306
KOXM_24392	1545
KOXM_04641	819
KOXM_06087	1533
KOXM_24512	927
KOXM_11669	588
KOXM_01274	1053
KOXM_24907	1935
KOXM_25477	255
KOXM_20856	276
KOXM_26955	1110
KOXM_14015	774
KOXM_01279	1221
KOXM_14010	720
KOXM_23397	1890
KOXM_20796	702
KOXM_19527	1065
KOXM_27390	243
KOXM_02748	1338
KOXM_27395	165
KOXM_19522	585
KOXM_18034	558
KOXM_01189	192
KOXM_17653	1458
KOXM_02743	1011
KOXM_23882	252
KOXM_03697	1104
KOXM_11284	210
KOXM_06403	741
KOXM_03692	255
KOXM_25862	270
KOXM_02187	423
KOXM_11289	570
KOXM_24602	243
KOXM_02182	711
KOXM_06408	768
KOXM_09204	1053
KOXM_02567	660
KOXM_09619	1476
KOXM_13558	204
KOXM_02562	630
KOXM_11064	267
KOXM_01184	666
KOXM_21701	675
KOXM_09209	834
KOXM_r04121	116
KOXM_09194	465
KOXM_18159	528
KOXM_11269	1080
KOXM_29630	432
KOXM_17658	531
KOXM_24502	894
KOXM_22967	597
KOXM_05692	978
KOXM_18154	1401
KOXM_14650	1122
KOXM_t00718	87
KOXM_14120	477
KOXM_21846	1677
KOXM_14655	1275
KOXM_08829	837
KOXM_25117	642
KOXM_05507	1383
KOXM_08824	849
KOXM_17924	1512
KOXM_05502	1365
KOXM_19457	396
KOXM_13553	834
KOXM_02362	2604
KOXM_23777	1287
KOXM_09664	231
KOXM_02367	474
KOXM_09844	525
KOXM_06313	399
KOXM_09849	681
KOXM_21666	471
KOXM_09669	375
KOXM_28960	201
KOXM_05326	633
KOXM_03832	825
KOXM_08137	813
KOXM_25437	606
KOXM_08132	1002
KOXM_05321	960
KOXM_02412	837
KOXM_09334	1368
KOXM_02417	588
KOXM_27700	981
KOXM_01691	4035
KOXM_01696	474
KOXM_27705	1011
KOXM_29480	255
KOXM_26055	1395
KOXM_09684	960
KOXM_09449	954
KOXM_00586	870
KOXM_00581	474
KOXM_01059	1335
KOXM_26600	2163
KOXM_01054	831
KOXM_09199	654
KOXM_15637	1089
KOXM_24092	375
KOXM_21321	738
KOXM_15632	1095
KOXM_25242	636
KOXM_14725	210
KOXM_15005	426
KOXM_08624	855
KOXM_23177	1494
KOXM_08629	1869
KOXM_23172	1983
KOXM_27645	603
KOXM_18937	1254
KOXM_27215	1416
KOXM_18535	561
KOXM_18932	1065
KOXM_08552	1437
KOXM_14905	480
KOXM_08002	609
KOXM_05031	2874
KOXM_05036	744
KOXM_08557	963
KOXM_29000	1608
KOXM_08007	1827
KOXM_28465	189
KOXM_03907	1251
KOXM_23682	984
KOXM_25542	357
KOXM_08382	1158
KOXM_00636	642
KOXM_09539	384
KOXM_t15174	76
KOXM_29445	987
KOXM_27640	1386
KOXM_25172	858
KOXM_27415	927
KOXM_22176	699
KOXM_28795	1047
KOXM_27410	1002
KOXM_05261	276
nifL_KOXM_26815	1488
KOXM_26110	1161
KOXM_14125	540
KOXM_26115	948
KOXM_15293	390
KOXM_18800	765
KOXM_08954	555
KOXM_08487	1554
KOXM_18805	558
KOXM_15832	447
KOXM_08482	1068
KOXM_23082	312
KOXM_14830	1035
KOXM_15528	1734
KOXM_14340	1539
KOXM_15298	1071
KOXM_14835	714
KOXM_08959	438
KOXM_25312	219
KOXM_19452	810
KOXM_28640	1110
KOXM_23087	699
KOXM_19967	456
KOXM_26160	1137
KOXM_21556	717
KOXM_19707	897
KOXM_01469	747
KOXM_28945	1152
KOXM_21551	624
KOXM_22286	912
KOXM_01464	369
KOXM_28880	810
KOXM_08317	549
KOXM_29100	3084
KOXM_08312	1518
KOXM_04102	822
KOXM_19447	1947
KOXM_29200	582
KOXM_00127	954
KOXM_29205	1470
KOXM_12169	252
KOXM_22775	2502
KOXM_17904	387
KOXM_22770	411
KOXM_12364	621
KOXM_15742	960
KOXM_09444	699
KOXM_12369	1299
KOXM_27895	2640
KOXM_19192	480
KOXM_14080	330
KOXM_13361	1203
KOXM_22917	624
KOXM_12189	147
KOXM_20107	840
KOXM_01993	789
KOXM_13366	2058
KOXM_29665	930
KOXM_18299	546
nifU_KOXM_26850	825
KOXM_12184	342
KOXM_24592	591
KOXM_28080	1122
KOXM_20382	318
KOXM_24407	846
KOXM_24072	603
KOXM_28085	345
KOXM_00025	996
KOXM_00020	1242
KOXM_03318	2730
KOXM_17844	360
KOXM_04746	324
KOXM_22590	510
KOXM_01514	930
KOXM_04741	705
KOXM_22595	1068
KOXM_01519	1092
KOXM_28245	669
KOXM_21151	1236
KOXM_26940	336
KOXM_17849	1911
KOXM_01861	384
KOXM_17383	1176
KOXM_19217	993
KOXM_19997	1581
KOXM_21481	1869
KOXM_19992	1128
KOXM_01866	156
KOXM_22356	1017
KOXM_16083	930
KOXM_22351	750
KOXM_12509	660
KOXM_21801	429
KOXM_09339	1059
KOXM_18555	1119
KOXM_12981	777
KOXM_12986	1302
KOXM_16298	645
KOXM_16463	249
KOXM_18550	255
KOXM_22820	1653
KOXM_26165	2286
KOXM_16468	549
KOXM_22825	1221
KOXM_07692	951
KOXM_13296	408
KOXM_13291	312
KOXM_17598	675
KOXM_07697	2292
KOXM_27125	450
KOXM_25147	675
KOXM_17593	447
KOXM_28515	279
KOXM_02968	768
KOXM_07103	987
KOXM_00337	879
KOXM_17608	501
KOXM_10929	453
KOXM_07108	801
KOXM_21736	1203
KOXM_04631	321
KOXM_03837	204
KOXM_04636	1704
KOXM_21731	1392
KOXM_25402	2115
KOXM_16263	894
KOXM_14350	789
KOXM_04326	354
KOXM_04321	243
KOXM_25252	305
KOXM_10074	219
KOXM_19862	480
KOXM_16268	900
KOXM_25602	948
KOXM_12214	282
KOXM_13568	906
KOXM_10034	516
KOXM_16518	873
KOXM_04811	903
KOXM_06793	966
KOXM_04816	1293
KOXM_23562	1308
KOXM_01921	609
KOXM_13031	504
KOXM_23502	918
KOXM_16513	1122
nifH_KOXM_26895	882
KOXM_13743	1503
KOXM_10039	886
KOXM_17028	384
KOXM_03228	279
KOXM_13588	108
KOXM_29555	1338
KOXM_04151	420
KOXM_21931	2337
KOXM_06678	972
KOXM_10079	555
KOXM_16663	5625
KOXM_13583	1101
KOXM_06673	1341
KOXM_21501	966
KOXM_08759	975
KOXM_21011	1719
KOXM_04406	1569
KOXM_25472	192
KOXM_20047	825
KOXM_20512	3144
KOXM_23352	864
KOXM_20042	798
KOXM_20467	1629
KOXM_03223	285
KOXM_20517	1206
KOXM_17113	1326
KOXM_21021	1434
KOXM_00937	807
KOXM_10724	717
KOXM_21026	1014
KOXM_07213	792
KOXM_04251	1047
KOXM_04926	1080
KOXM_17118	453
KOXM_17573	1833
KOXM_07218	807
KOXM_04921	1164
KOXM_04256	1695
KOXM_27090	2112
KOXM_10109	507
KOXM_17338	1086
KOXM_10459	777
KOXM_25742	969
KOXM_11454	1242
KOXM_10259	2487
KOXM_11459	1065
KOXM_17333	933
KOXM_11989	897
KOXM_14355	945
KOXM_10104	267
KOXM_17208	1473
KOXM_15568	1788
KOXM_13633	246
KOXM_29515	966
KOXM_23962	951
KOXM_19607	1986
KOXM_25362	219
KOXM_19602	336
KOXM_23967	450
KOXM_24292	324
KOXM_15982	237
KOXM_13638	567
KOXM_24297	657
KOXM_19237	420
KOXM_18730	711
KOXM_06077	318
KOXM_23412	1368
KOXM_11859	753
KOXM_06072	1341
KOXM_23417	1407
KOXM_11854	838
KOXM_07073	435
KOXM_24727	807
KOXM_26315	1623
KOXM_10584	759
KOXM_06273	1218
KOXM_03352	90
KOXM_24142	906
KOXM_03357	1659
KOXM_t29799	87
KOXM_07672	852
KOXM_06278	1383
KOXM_00802	237
KOXM_19232	888
KOXM_07852	1362
KOXM_10589	1203
KOXM_20462	1221
KOXM_00807	1242
KOXM_09054	384
KOXM_11674	282
KOXM_01269	303
KOXM_16883	786
KOXM_02083	426
KOXM_26630	855
KOXM_25897	345
KOXM_20861	1266
KOXM_06092	849
KOXM_11679	483
KOXM_09059	1686
KOXM_03577	891
KOXM_01264	204
KOXM_15712	909
KOXM_26605	429
KOXM_10524	474
KOXM_28905	246
KOXM_10214	945
KOXM_19512	726
KOXM_14000	306
KOXM_19517	453
KOXM_04281	1083
KOXM_02773	2160
KOXM_18024	873
KOXM_02778	1194
KOXM_03682	1152
KOXM_18029	207
KOXM_03687	768
KOXM_02172	396
KOXM_11294	1326
KOXM_02177	1101
KOXM_06413	582
KOXM_16873	339
KOXM_24617	759
KOXM_23992	900
KOXM_06418	2445
KOXM_11299	768
KOXM_02798	693
KOXM_t00381	93
KOXM_01199	699
KOXM_06208	240
KOXM_11079	393
KOXM_26310	1155
KOXM_02793	714
KOXM_26555	582
KOXM_10154	150
KOXM_25812	1095
KOXM_23342	327
KOXM_13311	1428
KOXM_11279	135
KOXM_18129	645
KOXM_14255	1575
KOXM_18434	294
KOXM_05687	435
KOXM_25112	1107
KOXM_11274	3093
KOXM_05682	390
KOXM_14130	312
KOXM_08839	1260
KOXM_23222	486
KOXM_22780	1251
KOXM_08834	1467
KOXM_05517	1389
KOXM_13533	1008
KOXM_08749	2196
KOXM_19462	588
KOXM_05512	1380
KOXM_06308	507
KOXM_09834	1800
KOXM_02312	1281
KOXM_16948	324
KOXM_18439	1221
KOXM_03777	141
KOXM_14720	987
KOXM_06303	1419
KOXM_03772	621
KOXM_09839	465
KOXM_03827	708
KOXM_t01576	76
KOXM_28505	282
KOXM_05336	606
KOXM_05331	1140
KOXM_03822	903
KOXM_28500	153
KOXM_09304	639
KOXM_02427	903
KOXM_02422	2415
KOXM_01681	2112
nifX_KOXM_26855	471
KOXM_27715	792
KOXM_15193	1536
KOXM_16728	1284
KOXM_01686	2403
KOXM_15198	933
KOXM_19792	2262
KOXM_27050	483
KOXM_29695	879
KOXM_26615	1065
KOXM_01042	513
KOXM_25642	363
KOXM_15603	149
KOXM_01047	552
KOXM_26610	747
KOXM_11979	720
KOXM_22605	804
KOXM_15358	624
KOXM_14730	2223
KOXM_14735	1542
KOXM_05201	351
KOXM_09239	1011
KOXM_08634	1101
KOXM_14220	336
KOXM_05206	555
KOXM_02552	1134
KOXM_19442	345
KOXM_09234	2412
KOXM_02227	1173
KOXM_08639	360
KOXM_02557	249
KOXM_14910	693
KOXM_14915	804
KOXM_05021	1095
KOXM_03912	1131
KOXM_15992	1227
KOXM_08542	231
KOXM_03917	675
KOXM_08012	924
KOXM_08547	273
KOXM_05026	390
KOXM_25822	345
KOXM_09544	1050
KOXM_27500	597
KOXM_12779	1395
KOXM_24262	549
KOXM_12774	501
KOXM_19057	2238
KOXM_27400	198
KOXM_29470	636
KOXM_22166	1401
KOXM_27405	204
KOXM_09549	1221
KOXM_20716	1323
KOXM_06288	1215
KOXM_28930	765
KOXM_27485	3846
KOXM_r21577	116
KOXM_19297	1053
KOXM_08492	780
KOXM_00486	1005
KOXM_08497	1899
KOXM_19292	630
KOXM_28110	723
KOXM_08944	660
KOXM_28875	1194
KOXM_03402	360
KOXM_15513	429
KOXM_29870	1038
KOXM_08122	150
KOXM_14825	879
KOXM_27565	756
KOXM_08127	1041
KOXM_29875	996
KOXM_14820	570
KOXM_20826	858
KOXM_25337	1905
KOXM_28320	552
KOXM_03407	1182
KOXM_21466	993
KOXM_28950	996
KOXM_15518	1584
KOXM_14900	336
KOXM_24127	1410
KOXM_24302	717
KOXM_25407	1185
KOXM_20027	186
KOXM_04131	459
KOXM_17623	978
KOXM_01454	1239
KOXM_t06198	85
KOXM_04136	606
KOXM_t06194	75
KOXM_17173	1173
KOXM_t06196	76
KOXM_22291	2070
KOXM_13910	186
KOXM_25922	1299
KOXM_00157	1109
KOXM_06283	1026
KOXM_00152	1269
KOXM_17939	546
KOXM_29270	939
KOXM_29295	618
KOXM_17934	1209
KOXM_15772	1224
KOXM_22760	537
KOXM_12179	522
KOXM_11829	726
KOXM_19182	318
KOXM_15178	1458
KOXM_12484	1191
KOXM_12489	315
KOXM_12374	2835
KOXM_10909	750
KOXM_12379	1434
KOXM_28460	993
KOXM_27885	324
KOXM_26700	741
KOXM_18905	411
KOXM_24097	435
KOXM_03128	831
KOXM_12199	1215
KOXM_13356	852
KOXM_02948	1110
KOXM_13351	1308
KOXM_02888	279
KOXM_22730	771
KOXM_07478	1794
KOXM_09534	339
KOXM_02883	360
KOXM_16188	252
KOXM_20726	780
