gene	length
csiD_locusTag_b2659	978
ydhP_locusTag_b1657	1170
ompW_locusTag_b1256	639
yfaZ_locusTag_b2250	543
oppD_locusTag_b1246	1014
yfaE_locusTag_b2236	255
elbB_locusTag_b3209	654
ypdA_locusTag_b2380	1698
ymfI_locusTag_b1143	342
ygbF_locusTag_b2754	285
yqcC_locusTag_b2792	330
gfcA_locusTag_b0987	306
ygbN_locusTag_b2740	1365
yiaG_locusTag_b3555	291
treB_locusTag_b4240	1422
ccmH_locusTag_b2194	1053
yicN_locusTag_b3663	453
rep_locusTag_b3778	2022
cysB_locusTag_b1275	975
yihR_locusTag_b3879	927
yidX_locusTag_b3696	657
nanE_locusTag_b3223	690
rpsC_locusTag_b3314	702
ycgB_locusTag_b1188	1533
nudC_locusTag_b3996	774
ygeX_locusTag_b2871	1197
mlaD_locusTag_b3193	552
panM_locusTag_b3459	384
fadB_locusTag_b3846	2190
fucR_locusTag_b2805	732
ycbK_locusTag_b0926	549
ymdE_locusTag_b1028	342
grxD_locusTag_b1654	348
potI_locusTag_b0857	846
rplI_locusTag_b4203	450
yaeI_locusTag_b0164	813
yfjM_locusTag_b2629	264
ygaY_locusTag_b2681	1178
sibA_locusTag_b4436	143
rpoD_locusTag_b3067	1842
alaA_locusTag_b2290	1218
leuQ_locusTag_b4370	87
ynaI_locusTag_b1330	1032
infA_locusTag_b0884	219
rem_locusTag_b1561	252
yjbQ_locusTag_b4056	417
ygbE_locusTag_b2749	324
queA_locusTag_b0405	1071
agaB_locusTag_b3138	477
purU_locusTag_b1232	843
nikA_locusTag_b3476	1575
yjjK_locusTag_b4391	1668
relB_locusTag_b1564	240
acrR_locusTag_b0464	648
ybaE_locusTag_b0445	1701
ybjE_locusTag_b0874	900
waaF_locusTag_b3620	1047
insB1_locusTag_b1893	504
rhlE_locusTag_b0797	1365
serA_locusTag_b2913	1233
queE_locusTag_b2777	672
ychF_locusTag_b1203	1092
yiaL_locusTag_b3576	468
mcrA_locusTag_b1159	834
aspV_locusTag_b0216	77
ycaO_locusTag_b0905	1761
entA_locusTag_b0596	747
yobH_locusTag_b4536	240
srlA_locusTag_b2702	564
roxA_locusTag_b1128	1122
pmrD_locusTag_b2259	267
yfcL_locusTag_b2325	279
yliI_locusTag_b0837	1116
lldP_locusTag_b3603	1656
ygcB_locusTag_b2761	2667
dedD_locusTag_b2314	663
qseB_locusTag_b3025	660
yhbU_locusTag_b3158	996
wcaC_locusTag_b2057	1218
yffB_locusTag_b2471	357
yibB_locusTag_b3618	858
yfdL_locusTag_b2355	579
nagK_locusTag_b1119	912
ygcR_locusTag_b2770	780
dctR_locusTag_b3507	531
rpsU_locusTag_b3065	216
chaB_locusTag_b1217	231
gspG_locusTag_b3328	438
flgD_locusTag_b1075	696
wcaG_locusTag_b2052	966
bioB_locusTag_b0775	1041
gltU_locusTag_b3757	76
rzpD_locusTag_b0556	462
fumA_locusTag_b1612	1647
metB_locusTag_b3939	1161
smf_locusTag_b4473	1125
yajQ_locusTag_b0426	492
crp_locusTag_b3357	633
bcsB_locusTag_b3532	2340
yceB_locusTag_b1063	561
ansP_locusTag_b1453	1500
bacA_locusTag_b3057	822
rnb_locusTag_b1286	1935
deoC_locusTag_b4381	780
ynfM_locusTag_b1596	1254
rsmI_locusTag_b3146	861
plsC_locusTag_b3018	738
rbsK_locusTag_b3752	930
ubiD_locusTag_b3843	1494
ycbC_locusTag_b0920	780
ynfD_locusTag_b1586	306
prfA_locusTag_b1211	1083
sokA_locusTag_b4614	30
ygeH_locusTag_b2852	1377
mfd_locusTag_b1114	3447
rdlB_locusTag_b4422	66
php_locusTag_b3379	879
ribF_locusTag_b0025	942
adiA_locusTag_b4117	2268
dapA_locusTag_b2478	879
wzzE_locusTag_b3785	1047
tmcA_locusTag_b2474	2016
gatZ_locusTag_b2095	1263
insQ_locusTag_b1432	1149
wcaJ_locusTag_b2047	1395
ompF_locusTag_b0929	1089
yjjI_locusTag_b4380	1551
eutM_locusTag_b2457	294
ycdU_locusTag_b1029	987
hofN_locusTag_b3394	540
glmU_locusTag_b3730	1371
ftsZ_locusTag_b0095	1152
yfjL_locusTag_b2628	1617
nanC_locusTag_b4311	717
tonB_locusTag_b1252	720
yohD_locusTag_b2136	579
purP_locusTag_b3714	1338
asnA_locusTag_b3744	993
ariR_locusTag_b1166	267
leuL_locusTag_b0075	87
dmsA_locusTag_b0894	2445
sokX_locusTag_b4701	56
nagC_locusTag_b0676	1221
rstA_locusTag_b1608	720
insC1_locusTag_b1403	366
atpE_locusTag_b3737	240
ulaE_locusTag_b4197	855
gspF_locusTag_b3327	1197
renD_locusTag_b0542_2	213
renD_locusTag_b0542_1	93
manX_locusTag_b1817	972
yjtD_locusTag_b4403	687
eutQ_locusTag_b2460	702
yqgB_locusTag_b2939	132
dcrB_locusTag_b3472	558
yqfE_locusTag_b2915	321
ybfE_locusTag_b0685	294
yaiV_locusTag_b0375	624
hypE_locusTag_b2730	1011
actP_locusTag_b4067	1650
rsmB_locusTag_b3289	1290
uup_locusTag_b0949	1908
focA_locusTag_b0904	858
asnW_locusTag_b1984	76
fhlA_locusTag_b2731	2079
dmlA_locusTag_b1800	1086
ykgH_locusTag_b0310	669
chbF_locusTag_b1734	1353
ykfL_locusTag_b4627	222
nrdF_locusTag_b2676	960
citB_locusTag_b0620	681
ribB_locusTag_b3041	654
ampC_locusTag_b4150	1134
ycaD_locusTag_b0898	1149
fnrS_locusTag_b4699	122
glcA_locusTag_b2975	1683
yihO_locusTag_b3876	1404
ybfQ_locusTag_b4514	240
dcuB_locusTag_b4123	1341
hisB_locusTag_b2022	1068
rhaR_locusTag_b3906	849
ydiZ_locusTag_b1724	291
yhhY_locusTag_b3441	489
yjeM_locusTag_b4156	1503
ldrC_locusTag_b4423	108
leuZ_locusTag_b1909	87
leuE_locusTag_b1798	639
dppB_locusTag_b3543	1020
xerC_locusTag_b3811	897
sbcB_locusTag_b2011	1428
phnM_locusTag_b4095	1137
rne_locusTag_b1084	3186
nusG_locusTag_b3982	546
hycD_locusTag_b2722	924
yhgA_locusTag_b3411	879
rpmC_locusTag_b3312	192
phoA_locusTag_b0383	1416
yneJ_locusTag_b1526	882
gltX_locusTag_b2400	1416
yegU_locusTag_b2099	1005
rplS_locusTag_b2606	348
htrE_locusTag_b0139	2598
yjfI_locusTag_b4181	402
rffH_locusTag_b3789	882
ohsC_locusTag_b4608	77
ratB_locusTag_b2618	291
yedD_locusTag_b1928	414
rydC_locusTag_b4597	64
csiR_locusTag_b2664	663
caiE_locusTag_b0035	591
yjhV_locusTag_b4286	330
fucK_locusTag_b2803	1449
yciB_locusTag_b1254	540
ydiH_locusTag_b1685	189
nadR_locusTag_b4390	1233
hrpA_locusTag_b1413	3903
trpB_locusTag_b1261	1194
galR_locusTag_b2837	1032
katE_locusTag_b1732	2262
solA_locusTag_b1059	1119
cbtA_locusTag_b2005	375
ydfR_locusTag_b1555	312
usg_locusTag_b2319	1014
iap_locusTag_b2753	1038
aaaD_locusTag_b4634	309
asnB_locusTag_b0674	1665
livK_locusTag_b3458	1110
menF_locusTag_b2265	1296
yedY_locusTag_b1971	1005
yibT_locusTag_b4554	210
eutG_locusTag_b2453	1188
sapF_locusTag_b1290	807
rimI_locusTag_b4373	447
ompL_locusTag_b3875	693
yidZ_locusTag_b3711	960
micF_locusTag_b4439	93
hofM_locusTag_b3395	780
yafY_locusTag_b0251	444
ypjI_locusTag_b4644	272
nanM_locusTag_b4310	1107
yhdZ_locusTag_b3271	759
ttcC_locusTag_b4638	51
ygdG_locusTag_b2798	756
proW_locusTag_b2678	1065
pcnB_locusTag_b0143	1398
eno_locusTag_b2779	1299
hycB_locusTag_b2724	612
citC_locusTag_b0618	1059
rzoR_locusTag_b4528	186
ybaN_locusTag_b0468	378
zupT_locusTag_b3040	774
ytjC_locusTag_b4395	648
rlmB_locusTag_b4180	732
gluQ_locusTag_b0144	927
ridA_locusTag_b4243	387
yjgN_locusTag_b4257	1197
tsx_locusTag_b0411	885
ddpA_locusTag_b1487	1551
sieB_locusTag_b1353	489
narX_locusTag_b1222	1797
opgD_locusTag_b1424	1656
btuE_locusTag_b1710	552
citD_locusTag_b0617	297
ihfB_locusTag_b0912	285
paoC_locusTag_b0284	2199
argF_locusTag_b0273	1005
gnsB_locusTag_b1550	174
nrfD_locusTag_b4073	957
pgsA_locusTag_b1912	549
mnmE_locusTag_b3706	1365
gspJ_locusTag_b3331	588
insH1_locusTag_b3505	1017
trpT_locusTag_b3761	76
ysaD_locusTag_b4649	192
srmB_locusTag_b2576	1335
micC_locusTag_b4427	109
fimH_locusTag_b4320	903
yobD_locusTag_b1820	459
gntR_locusTag_b3438	996
idnT_locusTag_b4265	1320
ispF_locusTag_b2746	480
ypjA_locusTag_b2647	4581
moaD_locusTag_b0784	246
rpsE_locusTag_b3303	504
paaD_locusTag_b1391	498
galM_locusTag_b0756	1041
metN_locusTag_b0199	1032
tfaE_locusTag_b1156	603
ftsQ_locusTag_b0093	831
exoX_locusTag_b1844	663
yihN_locusTag_b3874	1266
rpsQ_locusTag_b3311	255
yneM_locusTag_b4599	96
yhbS_locusTag_b3156	504
waaP_locusTag_b3630	798
yecC_locusTag_b1917	753
ybdD_locusTag_b4512	198
ydhU_locusTag_b1670	786
prpD_locusTag_b0334	1452
cfa_locusTag_b1661	1149
nfrA_locusTag_b0568	2973
zntA_locusTag_b3469	2199
yiaN_locusTag_b3578	1278
emrB_locusTag_b2686	1539
gapC_locusTag_b4493	1001
sulA_locusTag_b0958	510
yecM_locusTag_b1875	567
bamE_locusTag_b2617	342
srlB_locusTag_b2704	372
flgF_locusTag_b1077	756
phoH_locusTag_b1020	1065
eaeH_locusTag_b0297	872
zraR_locusTag_b4004	1326
katG_locusTag_b3942	2181
napC_locusTag_b2202	603
dsrA_locusTag_b1954	87
efeO_locusTag_b1018	1128
allD_locusTag_b0517	1050
yceG_locusTag_b1097	1023
rfbA_locusTag_b2039	882
cspC_locusTag_b1823	210
agaS_locusTag_b3136	1155
tolA_locusTag_b0739	1266
insH1_locusTag_b1331	1017
yqjK_locusTag_b3100	300
fliA_locusTag_b1922	720
ypeC_locusTag_b2390	327
rhaA_locusTag_b3903	1260
yraJ_locusTag_b3144	2517
yjfZ_locusTag_b4204	795
aroA_locusTag_b0908	1284
ydbA_locusTag_b4492_3	3497
sfmC_locusTag_b0531	693
ydbA_locusTag_b4492_1	2513
ydjI_locusTag_b1773	837
croE_locusTag_b1146	201
nrdE_locusTag_b2675	2145
ytfJ_locusTag_b4216	555
ygeG_locusTag_b2851	492
citA_locusTag_b0619	1659
yehP_locusTag_b2121	1137
yehD_locusTag_b2111	543
abgR_locusTag_b1339	909
mepS_locusTag_b2175	567
rhmA_locusTag_b2245	804
dnaX_locusTag_b0470	1932
yafX_locusTag_b0248	459
yjdM_locusTag_b4108	336
atpF_locusTag_b3736	471
allE_locusTag_b0515	786
glvG_locusTag_b4556	815
serT_locusTag_b0971	88
rihC_locusTag_b0030	915
folX_locusTag_b2303	363
yfcD_locusTag_b2299	543
insB1_locusTag_b4576	504
cyoB_locusTag_b0431	1992
rrfH_locusTag_b0205	120
dinF_locusTag_b4044	1380
ulaB_locusTag_b4194	306
sapC_locusTag_b1292	891
cybC_locusTag_b4236	366
ybhC_locusTag_b0772	1284
pspD_locusTag_b1307	222
higA_locusTag_b3082	417
yrbL_locusTag_b3207	633
ldrB_locusTag_b4421	108
garP_locusTag_b3127	1335
allS_locusTag_b0504	927
puuA_locusTag_b1297	1419
ydaW_locusTag_b1361	500
fur_locusTag_b0683	447
yoaH_locusTag_b1811	180
bglX_locusTag_b2132	2298
fes_locusTag_b0585	1203
yjeH_locusTag_b4141	1257
ybgJ_locusTag_b0711	657
yjiM_locusTag_b4335	1152
mscK_locusTag_b0465	3363
yfaA_locusTag_b2230	1689
cvpA_locusTag_b2313	489
ompT_locusTag_b0565	954
ybbO_locusTag_b0493	810
yhhI_locusTag_b3484	1137
ytfA_locusTag_b4205	402
aaeA_locusTag_b3241	933
eutA_locusTag_b2451	1404
pppA_locusTag_b2972	810
ygeI_locusTag_b2853	219
argZ_locusTag_b2692	77
crr_locusTag_b2417	510
frdB_locusTag_b4153	735
sgcX_locusTag_b4305	1122
ppdA_locusTag_b2826	471
glf_locusTag_b2036	1104
hflC_locusTag_b4175	1005
insE1_locusTag_b0298	300
gspH_locusTag_b3329	510
yegH_locusTag_b2063	1584
maeA_locusTag_b1479	1698
yggL_locusTag_b2959	327
pinQ_locusTag_b1545	591
bcr_locusTag_b2182	1191
mokB_locusTag_b1420	168
mltF_locusTag_b2558	1557
ypjK_locusTag_b2635	237
miaA_locusTag_b4171	951
ycjY_locusTag_b1327	921
fimI_locusTag_b4315	540
yhfU_locusTag_b3378	354
secY_locusTag_b3300	1332
insP_locusTag_b4578	432
ybiY_locusTag_b0824	900
entS_locusTag_b0591	1251
yfjT_locusTag_b2637	468
ydeQ_locusTag_b1502	915
rbfA_locusTag_b3167	402
pheV_locusTag_b2967	76
ulaC_locusTag_b4195	465
rutE_locusTag_b1008	591
yeeE_locusTag_b2013	1059
ycbZ_locusTag_b0955	1761
ycaN_locusTag_b0900	909
fkpA_locusTag_b3347	813
astE_locusTag_b1744	969
yfaQ_locusTag_b2226	1650
ypfG_locusTag_b2466	1044
valX_locusTag_b2402	76
yadC_locusTag_b0135	1239
yqiH_locusTag_b3047	750
sapD_locusTag_b1291	993
ygjR_locusTag_b3087	987
yddE_locusTag_b1464	894
gspK_locusTag_b3332	984
recG_locusTag_b3652	2082
fdx_locusTag_b2525	336
yphA_locusTag_b2543	423
rspR_locusTag_b1540	687
cheA_locusTag_b1888	1965
topB_locusTag_b1763	1962
hslU_locusTag_b3931	1332
ygfM_locusTag_b2880	780
modF_locusTag_b0760	1473
yjcD_locusTag_b4064	1350
rcbA_locusTag_b1347	210
ispA_locusTag_b0421	900
ogt_locusTag_b1335	516
degP_locusTag_b0161	1425
hisH_locusTag_b2023	591
nrfB_locusTag_b4071	567
lldR_locusTag_b3604	777
yncL_locusTag_b4598	96
yfbV_locusTag_b2295	456
spy_locusTag_b1743	486
tadA_locusTag_b2559	504
mdtB_locusTag_b2075	3123
ybbA_locusTag_b0495	687
rpmE_locusTag_b3936	213
gadB_locusTag_b1493	1401
dtpA_locusTag_b1634	1503
alsC_locusTag_b4086	981
yccM_locusTag_b0992	1074
kdpB_locusTag_b0697	2049
atoC_locusTag_b2220	1386
yiaU_locusTag_b3585	975
thrB_locusTag_b0003	933
yajC_locusTag_b0407	333
ycfH_locusTag_b1100	798
nupX_locusTag_b2161	1251
yeeW_locusTag_b2006	168
csgF_locusTag_b1038	417
motA_locusTag_b1890	888
folE_locusTag_b2153	669
ybdM_locusTag_b0601	630
chpB_locusTag_b4225	351
wbbL_locusTag_b4571_1	446
wbbL_locusTag_b4571_2	349
nrdB_locusTag_b2235	1131
oxyS_locusTag_b4458	110
sfsA_locusTag_b0146	705
yjbT_locusTag_b4620	279
ydbL_locusTag_b1383	327
yeaC_locusTag_b1777	273
lepA_locusTag_b2569	1800
gpt_locusTag_b0238	459
yehU_locusTag_b2126	1686
ddpX_locusTag_b1488	582
rplX_locusTag_b3309	315
yqcA_locusTag_b2790	450
cysI_locusTag_b2763	1713
bisC_locusTag_b3551	2334
abgB_locusTag_b1337	1446
yehC_locusTag_b2110	720
ylaB_locusTag_b0457	1551
rsxA_locusTag_b1627	582
nusA_locusTag_b3169	1488
ybgC_locusTag_b0736	405
ryfD_locusTag_b4609	143
symE_locusTag_b4347	342
yghU_locusTag_b2989	867
ybhM_locusTag_b0787	714
fklB_locusTag_b4207	621
glnX_locusTag_b0664	75
yhbQ_locusTag_b3155	303
basR_locusTag_b4113	669
ydgA_locusTag_b1614	1509
sgcA_locusTag_b4302	432
yqeA_locusTag_b2874	933
gtrB_locusTag_b2351	921
tdk_locusTag_b1238	618
rluC_locusTag_b1086	960
pyrG_locusTag_b2780	1638
ygeW_locusTag_b2870	1191
hemF_locusTag_b2436	900
yfjY_locusTag_b2644	483
gmhA_locusTag_b0222	579
fucA_locusTag_b2800	648
yaaY_locusTag_b0024	219
nhaR_locusTag_b0020	906
insI1_locusTag_b0256	1152
yqjH_locusTag_b3070	765
ibsC_locusTag_b4665	60
ythA_locusTag_b4655	126
mdtO_locusTag_b4081	2052
ynfA_locusTag_b1582	327
deoA_locusTag_b4382	1323
yadM_locusTag_b0138	570
yebC_locusTag_b1864	741
acpS_locusTag_b2563	381
metK_locusTag_b2942	1155
fic_locusTag_b3361	603
dkgB_locusTag_b0207	804
yhiN_locusTag_b3492	1203
frmR_locusTag_b0357	276
wecG_locusTag_b3794	741
yhdJ_locusTag_b3262	885
yfjX_locusTag_b2643	459
gatB_locusTag_b2093	285
yfaP_locusTag_b2225	777
yccF_locusTag_b0961	447
folP_locusTag_b3177	849
yqaE_locusTag_b2666	159
curA_locusTag_b1449	1038
frmB_locusTag_b0355	834
fucP_locusTag_b2801	1317
scpA_locusTag_b2917	2145
ninE_locusTag_b0548	171
murF_locusTag_b0086	1359
rrsE_locusTag_b4007	1542
ubiF_locusTag_b0662	1176
betB_locusTag_b0312	1473
ygiN_locusTag_b3029	315
yicR_locusTag_b3638	669
focB_locusTag_b2492	849
psaA_locusTag_b4645	14
skp_locusTag_b0178	486
yjiP_locusTag_b4339	921
rpe_locusTag_b3386	678
yjhX_locusTag_b4566	258
wecB_locusTag_b3786	1131
fimE_locusTag_b4313	597
yiaC_locusTag_b3550	441
gatD_locusTag_b2091	1041
rhtC_locusTag_b3823	621
yfcG_locusTag_b2302	648
tsaC_locusTag_b3282	573
gapA_locusTag_b1779	996
cbrC_locusTag_b3717	588
aslB_locusTag_b3800	1236
glnW_locusTag_b0668	75
ypdB_locusTag_b2381	735
ndh_locusTag_b1109	1305
melA_locusTag_b4119	1356
fliJ_locusTag_b1942	444
ymfA_locusTag_b1122	462
yfjK_locusTag_b2627	2190
yihL_locusTag_b3872	711
pncB_locusTag_b0931	1203
ynbC_locusTag_b1410	1758
ilvH_locusTag_b0078	492
intR_locusTag_b1345	1236
sfmZ_locusTag_b0535	633
pck_locusTag_b3403	1623
sfmH_locusTag_b0533	984
pal_locusTag_b0741	522
ycjM_locusTag_b1309	1680
yjjQ_locusTag_b4365	726
yeiI_locusTag_b2160	1089
acrA_locusTag_b0463	1194
mntP_locusTag_b1821	567
artQ_locusTag_b0862	717
glyQ_locusTag_b3560	912
bcsG_locusTag_b3538	1680
pdxY_locusTag_b1636	864
glnQ_locusTag_b0809	723
yebV_locusTag_b1836	237
lomR_locusTag_b4570_1	210
lomR_locusTag_b4570_2	190
racR_locusTag_b1356	477
yegP_locusTag_b2080	333
yeeR_locusTag_b2001	1533
yqeC_locusTag_b2876	771
cusS_locusTag_b0570	1443
yjeJ_locusTag_b4145	870
gatR_locusTag_b4498_2	475
gatR_locusTag_b4498_1	299
ydaQ_locusTag_b1346	216
rlmG_locusTag_b3084	1137
yggS_locusTag_b2951	705
ybhH_locusTag_b0769	1053
mtlA_locusTag_b3599	1914
hycF_locusTag_b2720	543
rhsD_locusTag_b0497	4281
yjjZ_locusTag_b4567	237
cysC_locusTag_b2750	606
hokE_locusTag_b4415	153
ytfH_locusTag_b4212	381
galU_locusTag_b1236	909
phnJ_locusTag_b4098	846
lysP_locusTag_b2156	1470
yfdK_locusTag_b2354	441
yjhB_locusTag_b4279	1218
appY_locusTag_b0564	750
rrsD_locusTag_b3278	1542
dps_locusTag_b0812	504
yjjL_locusTag_b4356	1362
cysG_locusTag_b3368	1374
livM_locusTag_b3456	1278
alaW_locusTag_b2397	76
yjdQ_locusTag_b4654	163
fetA_locusTag_b0490	678
phr_locusTag_b0708	1419
ybeL_locusTag_b0643	483
purC_locusTag_b2476	714
ybjJ_locusTag_b0845	1209
yfaT_locusTag_b2229	624
ydhQ_locusTag_b1664	1257
aroM_locusTag_b0390	678
chbG_locusTag_b1733	750
rhaB_locusTag_b3904	1470
ybaA_locusTag_b0456	354
insH1_locusTag_b0259	1017
flhE_locusTag_b1878	393
mraY_locusTag_b0087	1083
yqjC_locusTag_b3097	369
narP_locusTag_b2193	648
scpC_locusTag_b2920	1479
yqiC_locusTag_b3042	291
alsB_locusTag_b4088	936
glpD_locusTag_b3426	1506
pbpG_locusTag_b2134	933
lysA_locusTag_b2838	1263
gltT_locusTag_b3969	76
yfaH_locusTag_b2238	243
maeB_locusTag_b2463	2280
bamD_locusTag_b2595	738
cydX_locusTag_b4515	114
icdC_locusTag_b4519	165
fliT_locusTag_b1926	366
omrB_locusTag_b4445	82
slmA_locusTag_b3641	597
rclA_locusTag_b0304	1326
cysN_locusTag_b2751	1428
fadI_locusTag_b2342	1311
ybgE_locusTag_b0735	294
nadA_locusTag_b0750	1044
jayE_locusTag_b1152	780
ybgF_locusTag_b0742	792
ampH_locusTag_b0376	1158
eutR_locusTag_b2437	1053
ycjN_locusTag_b1310	1293
potA_locusTag_b1126	1137
zraP_locusTag_b4002	426
zapA_locusTag_b2910	330
yjaG_locusTag_b3999	591
emrA_locusTag_b2685	1173
emrD_locusTag_b3673	1185
miaB_locusTag_b0661	1425
ykgQ_locusTag_b4631	129
ygcU_locusTag_b4463	1455
pcm_locusTag_b2743	627
rnlB_locusTag_b2631	372
ascF_locusTag_b2715	1458
tsgA_locusTag_b3364	1182
glcC_locusTag_b2980	765
ggt_locusTag_b3447	1743
rnlA_locusTag_b2630	1074
ymjA_locusTag_b1295	246
yahN_locusTag_b0328	672
dgcZ_locusTag_b1535	891
ydiK_locusTag_b1688	1113
rplU_locusTag_b3186	312
ynfO_locusTag_b4533	234
potD_locusTag_b1123	1047
preA_locusTag_b2147	1236
emrY_locusTag_b2367	1539
dnaB_locusTag_b4052	1416
hypD_locusTag_b2729	1122
ymgJ_locusTag_b4594	186
trxC_locusTag_b2582	420
hycH_locusTag_b2718	411
ytfQ_locusTag_b4227	957
flxA_locusTag_b1566	333
cyaY_locusTag_b3807	321
yejK_locusTag_b2186	1008
pptA_locusTag_b1461	234
yihM_locusTag_b3873	981
csiE_locusTag_b2535	1281
rbsB_locusTag_b3751	891
ybgP_locusTag_b0717	729
lpoB_locusTag_b1105	642
ybcN_locusTag_b0547	456
hdeD_locusTag_b3511	573
lacZ_locusTag_b0344	3075
eutP_locusTag_b2461	480
yeaQ_locusTag_b1795	249
araF_locusTag_b1901	990
trkA_locusTag_b3290	1377
insD1_locusTag_b1402	906
aroE_locusTag_b3281	819
fruB_locusTag_b2169	1131
ydiE_locusTag_b1705	192
dinG_locusTag_b0799	2151
osmE_locusTag_b1739	339
ymdB_locusTag_b1045	534
fabB_locusTag_b2323	1221
yffP_locusTag_b2447	594
tyrV_locusTag_b1230	85
ydfJ_locusTag_b4600_1	84
ynjB_locusTag_b1754	1167
tolQ_locusTag_b0737	693
ydfJ_locusTag_b4600_2	1284
hupA_locusTag_b4000	273
yegX_locusTag_b2102	819
priB_locusTag_b4201	315
lptG_locusTag_b4262	1083
mdtN_locusTag_b4082	1032
paaF_locusTag_b1393	768
ompX_locusTag_b0814	516
degS_locusTag_b3235	1068
pheS_locusTag_b1714	984
yjeN_locusTag_b4157	315
treC_locusTag_b4239	1656
yaiS_locusTag_b0364	558
insD1_locusTag_b3045	906
leuA_locusTag_b0074	1572
psiF_locusTag_b0384	321
yfjS_locusTag_b2636	444
yhaO_locusTag_b3110	1332
grxC_locusTag_b3610	252
rpsR_locusTag_b4202	228
yiaD_locusTag_b3552	660
yacH_locusTag_b0117	1854
hyfD_locusTag_b2484	1440
trmN_locusTag_b2575	738
malG_locusTag_b4032	891
pabC_locusTag_b1096	810
sdaA_locusTag_b1814	1365
glnL_locusTag_b3869	1050
mhpC_locusTag_b0349	867
ybcF_locusTag_b0521	894
envY_locusTag_b0566	762
yhhX_locusTag_b3440	1038
yafS_locusTag_b0213	723
yebQ_locusTag_b1828	1374
trpS_locusTag_b3384	1005
fabA_locusTag_b0954	519
yciY_locusTag_b4595	174
yohK_locusTag_b2142	696
yebY_locusTag_b1839	342
gnsA_locusTag_b4517	174
phnH_locusTag_b4100	585
yadG_locusTag_b0127	927
yghR_locusTag_b2984	759
argH_locusTag_b3960	1374
cca_locusTag_b3056	1239
mdtE_locusTag_b3513	1158
amtB_locusTag_b0451	1287
selC_locusTag_b3658	95
yciF_locusTag_b1258	501
yhfW_locusTag_b3380	1227
wbbI_locusTag_b2034	993
arcA_locusTag_b4401	717
chaA_locusTag_b1216	1101
matP_locusTag_b0956	453
asnU_locusTag_b1986	76
hybB_locusTag_b2995	1179
fliD_locusTag_b1924	1407
narW_locusTag_b1466	696
can_locusTag_b0126	663
mhpD_locusTag_b0350	810
pdxB_locusTag_b2320	1137
ypfH_locusTag_b2473	699
casC_locusTag_b2758	1092
bglJ_locusTag_b4366	678
uxaA_locusTag_b3091	1488
yehB_locusTag_b2109	2481
ylcI_locusTag_b4589	195
yghT_locusTag_b2986	693
ydaS_locusTag_b1357	297
ravA_locusTag_b3746	1497
yiaJ_locusTag_b3574	849
csrC_locusTag_b4457	245
fau_locusTag_b2912	549
yjfM_locusTag_b4185	639
recB_locusTag_b2820	3543
yaeR_locusTag_b0187	390
insD1_locusTag_b1578	693
omrA_locusTag_b4444	88
rpsN_locusTag_b3307	306
gltF_locusTag_b3214	765
yggD_locusTag_b2929	510
moeB_locusTag_b0826	750
ybjI_locusTag_b0844	816
rarA_locusTag_b0892	1344
nagB_locusTag_b0678	801
nohQ_locusTag_b1548	528
yibW_locusTag_b4651	365
cheY_locusTag_b1882	390
hchA_locusTag_b1967	852
yoeA_locusTag_b4582_2	205
yoeA_locusTag_b4582_1	304
gltP_locusTag_b4077	1314
hybG_locusTag_b2990	249
rutF_locusTag_b1007	495
ybjT_locusTag_b0869	1431
ydcT_locusTag_b1441	1014
fixA_locusTag_b0041	771
gntU_locusTag_b4476	1341
hcaR_locusTag_b2537	891
edd_locusTag_b1851	1812
glrK_locusTag_b2556	1428
epmA_locusTag_b4155	978
kefG_locusTag_b3351	555
yegZ_locusTag_b2083	213
yceQ_locusTag_b1085	321
aceA_locusTag_b4015	1305
potE_locusTag_b0692	1320
ompR_locusTag_b3405	720
betT_locusTag_b0314	2034
moaA_locusTag_b0781	990
xylR_locusTag_b3569	1179
yghG_locusTag_b2971	411
araA_locusTag_b0062	1503
mgrB_locusTag_b1826	144
rstB_locusTag_b1609	1302
yegD_locusTag_b2069	1353
mdlB_locusTag_b0449	1782
rnpA_locusTag_b3704	360
nanS_locusTag_b4309	981
nupC_locusTag_b2393	1203
pauD_locusTag_b4635	45
yaaA_locusTag_b0006	777
fruA_locusTag_b2167	1692
yegW_locusTag_b2101	747
pyrI_locusTag_b4244	462
gshA_locusTag_b2688	1557
alaU_locusTag_b3276	76
phoE_locusTag_b0241	1056
tolR_locusTag_b0738	429
pqiA_locusTag_b0950	1254
ycbU_locusTag_b0942	543
pphA_locusTag_b1838	657
asr_locusTag_b1597	309
tyrB_locusTag_b4054	1194
tnaB_locusTag_b3709	1248
glcE_locusTag_b4468	1053
ibsA_locusTag_b4667	60
ebgC_locusTag_b3077	450
yceK_locusTag_b1050	228
pflC_locusTag_b3952	879
yjbF_locusTag_b4027	639
xapB_locusTag_b2406	1257
aspU_locusTag_b0206	77
secE_locusTag_b3981	384
ybhG_locusTag_b0795	999
ydcD_locusTag_b1457	483
arcB_locusTag_b3210	2337
safA_locusTag_b1500	198
purM_locusTag_b2499	1038
yihI_locusTag_b3866	510
intE_locusTag_b1140	1128
fucI_locusTag_b2802	1776
thiL_locusTag_b0417	978
fliO_locusTag_b1947	366
mutH_locusTag_b2831	690
ymfR_locusTag_b1150	183
ycfJ_locusTag_b1110	540
cra_locusTag_b0080	1005
sspA_locusTag_b3229	639
