gene	length
rarD_locusTag_ECDH10B_4010	891
ybdN_locusTag_ECDH10B_0563	1221
ydfI_locusTag_ECDH10B_1673	1461
ppiB_locusTag_ECDH10B_0481	495
kdpD_locusTag_ECDH10B_0761	2685
insH-5_locusTag_ECDH10B_1492	981
yhbQ_locusTag_ECDH10B_3328	303
mdoH_locusTag_ECDH10B_1121	2544
ydjN_locusTag_ECDH10B_1867	1392
nlpB_locusTag_ECDH10B_2643	1035
fsaA_locusTag_ECDH10B_0894	663
tnpR_locusTag_ECDH10B_1363	552
yceN_locusTag_ECDH10B_1140	1536
atpE_locusTag_ECDH10B_3924	240
tehA_locusTag_ECDH10B_1556	993
yjcQ_locusTag_ECDH10B_4272	2052
ypeC_locusTag_ECDH10B_2555	327
leuZ_locusTag_ECDH10B_2050	87
yfiK_locusTag_ECDH10B_2746	588
efp_locusTag_ECDH10B_4340	567
ybeQ_locusTag_ECDH10B_0713	978
ycjQ_locusTag_ECDH10B_1430	1053
msrB_locusTag_ECDH10B_1916	414
yaiP_locusTag_ECDH10B_0319	1197
yhcC_locusTag_ECDH10B_3386	930
kefA_locusTag_ECDH10B_0421	3363
ilvB_locusTag_ECDH10B_3854	1689
rrsB_locusTag_ECDH10B_4157	1542
eutQ_locusTag_ECDH10B_2625	702
yehW_locusTag_ECDH10B_2284	732
lhr_locusTag_ECDH10B_1787	4617
yidP_locusTag_ECDH10B_3870	717
uspB_locusTag_ECDH10B_3670	336
rffH_locusTag_ECDH10B_3978	882
rhaS_locusTag_ECDH10B_4095	837
dld_locusTag_ECDH10B_2289	1716
tdcA_locusTag_ECDH10B_3292	939
yrhA_locusTag_ECDH10B_3617	414
ypeB_locusTag_ECDH10B_2575	219
yjgI_locusTag_ECDH10B_4443	714
ycgI_locusTag_ECDH10B_1226	344
chaB_locusTag_ECDH10B_1276	231
ipk_locusTag_ECDH10B_1261	852
yadM_locusTag_ECDH10B_0118	570
mltB_locusTag_ECDH10B_2869	1086
pstA_locusTag_ECDH10B_3913	891
ypjL_locusTag_ECDH10B_2805	519
gdhA_locusTag_ECDH10B_1899	1344
yfcS_locusTag_ECDH10B_2498	753
cusS_locusTag_ECDH10B_0636	1443
rpoN_locusTag_ECDH10B_3376	1434
malY_locusTag_ECDH10B_1755	1173
yeiT_locusTag_ECDH10B_2303	1239
ycdY_locusTag_ECDH10B_1107	555
yiiR_locusTag_ECDH10B_4110	441
yceB_locusTag_ECDH10B_1134	561
ygbJ_locusTag_ECDH10B_2904	909
ynfE_locusTag_ECDH10B_1720	2427
yqeB_locusTag_ECDH10B_3050	1626
cobT_locusTag_ECDH10B_2135	1080
racC_locusTag_ECDH10B_1472	276
acrE_locusTag_ECDH10B_3440	1158
psd_locusTag_ECDH10B_4355	969
ilvY_locusTag_ECDH10B_3962	894
yadG_locusTag_ECDH10B_0107	927
ykgL_locusTag_ECDH10B_0283	228
yedQ_locusTag_ECDH10B_2098	1695
ybeB_locusTag_ECDH10B_0598	318
sapD_locusTag_ECDH10B_1408	993
insA-4_locusTag_ECDH10B_1058	276
rfaG_locusTag_ECDH10B_3813	1125
gltL_locusTag_ECDH10B_0613	726
lldD_locusTag_ECDH10B_3787	1191
osmC_locusTag_ECDH10B_1613	432
csrC_locusTag_ECDH10B_4055	245
lpxM_locusTag_ECDH10B_1996	972
ydbH_locusTag_ECDH10B_1506	2640
phnG_locusTag_ECDH10B_4292	453
prlC_locusTag_ECDH10B_3674	2043
dcp_locusTag_ECDH10B_1669	2046
yihL_locusTag_ECDH10B_4062	711
ygiS_locusTag_ECDH10B_3194	1608
etp_locusTag_ECDH10B_1052	447
recT_locusTag_ECDH10B_1470	810
fadJ_locusTag_ECDH10B_2504	2145
yojL_locusTag_ECDH10B_2371	1056
dgoK_locusTag_ECDH10B_3880	879
yhbT_locusTag_ECDH10B_3330	525
gpp_locusTag_ECDH10B_3968	1485
ygiN_locusTag_ECDH10B_3203	315
yhcB_locusTag_ECDH10B_3410	399
upp_locusTag_ECDH10B_2664	627
yigB_locusTag_ECDH10B_4004	717
alsB_locusTag_ECDH10B_4279	936
murB_locusTag_ECDH10B_4161	1029
ycjF_locusTag_ECDH10B_1441	1062
rhoL_locusTag_ECDH10B_3971	102
yjjA_locusTag_ECDH10B_4516	495
dacD_locusTag_ECDH10B_2157	1167
yhhM_locusTag_ECDH10B_3641	360
pyrB_locusTag_ECDH10B_4440	936
crp_locusTag_ECDH10B_3533	633
ygeD_locusTag_ECDH10B_3005	1194
ligA_locusTag_ECDH10B_2576	2016
yneI_locusTag_ECDH10B_1656	1389
yfcO_locusTag_ECDH10B_2494	822
yfaA_locusTag_ECDH10B_2389	1689
glgC_locusTag_ECDH10B_3604	1296
galU_locusTag_ECDH10B_1296	909
qseB_locusTag_ECDH10B_3199	660
bioA_locusTag_ECDH10B_0842	1290
mhpR_locusTag_ECDH10B_1358	948
napF_locusTag_ECDH10B_2365	495
insF-3_locusTag_ECDH10B_0497	867
tesB_locusTag_ECDH10B_0408	861
aroH_locusTag_ECDH10B_1840	1047
hisQ_locusTag_ECDH10B_2470	687
sroF_locusTag_ECDH10B_2724	149
rrlE_locusTag_ECDH10B_4198	2904
yeeE_locusTag_ECDH10B_2160	1059
ybdH_locusTag_ECDH10B_0560	1089
dusC_locusTag_ECDH10B_2297	948
yggD_locusTag_ECDH10B_3104	510
kdgT_locusTag_ECDH10B_4099	984
insA-1_locusTag_ECDH10B_0023	276
ispD_locusTag_ECDH10B_2915	711
guaC_locusTag_ECDH10B_0085	1044
yrfB_locusTag_ECDH10B_3568	441
yjfZ_locusTag_ECDH10B_4399	795
glvC_locusTag_ECDH10B_3869	1617
metL_locusTag_ECDH10B_4129	2433
yraH_locusTag_ECDH10B_3315	585
grxC_locusTag_ECDH10B_3792	252
insB-4_locusTag_ECDH10B_1059	504
yegW_locusTag_ECDH10B_2254	747
acrF_locusTag_ECDH10B_3441	3105
metK_locusTag_ECDH10B_3117	1155
gspD_locusTag_ECDH10B_3500	1953
ygiZ_locusTag_ECDH10B_3201	333
hycD_locusTag_ECDH10B_2890	924
ccmF_locusTag_ECDH10B_2353	1944
dcd_locusTag_ECDH10B_2215	582
kdsC_locusTag_ECDH10B_3372	567
aceK_locusTag_ECDH10B_4205	1737
ycfR_locusTag_ECDH10B_1184	258
uraA_locusTag_ECDH10B_2663	1290
tyrB_locusTag_ECDH10B_4243	1194
slp_locusTag_ECDH10B_3682	567
yohM_locusTag_ECDH10B_2259	825
nagB_locusTag_ECDH10B_0743	801
ypdH_locusTag_ECDH10B_2552	327
rumA_locusTag_ECDH10B_2953	1302
bioC_locusTag_ECDH10B_0845	756
ycgF_locusTag_ECDH10B_1212	1212
bioD_locusTag_ECDH10B_0846	678
sbp_locusTag_ECDH10B_4106	990
ttdA_locusTag_ECDH10B_3236	912
dhaK_locusTag_ECDH10B_1253	1071
envZ_locusTag_ECDH10B_3579	1353
ypdD_locusTag_ECDH10B_2548	2496
yaeB_locusTag_ECDH10B_0176	708
glnH_locusTag_ECDH10B_0879	747
yaiA_locusTag_ECDH10B_0346	192
yhjD_locusTag_ECDH10B_3699	1014
ykgC_locusTag_ECDH10B_0292	1326
ygbF_locusTag_ECDH10B_2922	285
ydfB_locusTag_ECDH10B_1704	129
yqjA_locusTag_ECDH10B_3271	663
matB_locusTag_ECDH10B_0281	588
nadE_locusTag_ECDH10B_1878	828
alsE_locusTag_ECDH10B_4276	696
betA_locusTag_ECDH10B_0298	1671
rfaY_locusTag_ECDH10B_3807	699
dcm_locusTag_ECDH10B_2103	1419
asnC_locusTag_ECDH10B_3931	459
ybcN_locusTag_ECDH10B_0503	456
yeeI_locusTag_ECDH10B_2119	798
csgB_locusTag_ECDH10B_1113	456
oxyR_locusTag_ECDH10B_4150	918
ybcH_locusTag_ECDH10B_0633	891
menD_locusTag_ECDH10B_2425	1671
nuoF_locusTag_ECDH10B_2446	1338
yffL_locusTag_ECDH10B_2608	642
yehK_locusTag_ECDH10B_2273	318
ybgI_locusTag_ECDH10B_0777	744
fepD_locusTag_ECDH10B_0550	1005
yrdD_locusTag_ECDH10B_3458	543
yggE_locusTag_ECDH10B_3097	741
mraW_locusTag_ECDH10B_0064	942
ampD_locusTag_ECDH10B_0090	552
grpE_locusTag_ECDH10B_2780	594
yjcR_locusTag_ECDH10B_4273	1032
yidC_locusTag_ECDH10B_3892	1647
nfsA_locusTag_ECDH10B_0921	723
gadX_locusTag_ECDH10B_3693	825
pdxA_locusTag_ECDH10B_0053	990
ysaA_locusTag_ECDH10B_3754	474
rrlH_locusTag_ECDH10B_0185	2904
osmE_locusTag_ECDH10B_1877	339
yjfY_locusTag_ECDH10B_4394	276
focA_locusTag_ECDH10B_0974	858
ycaL_locusTag_ECDH10B_0979	765
rzoD_locusTag_ECDH10B_0622	183
rmuC_locusTag_ECDH10B_4023	1428
glpX_locusTag_ECDH10B_4114	1011
ansB_locusTag_ECDH10B_3132	1047
rpe_locusTag_ECDH10B_3561	678
yliF_locusTag_ECDH10B_0903	1329
ygiV_locusTag_ECDH10B_3197	483
insC-4_locusTag_ECDH10B_3035	411
yfdV_locusTag_ECDH10B_2537	945
yneF_locusTag_ECDH10B_1653	948
dmsC_locusTag_ECDH10B_0966	864
plsC_locusTag_ECDH10B_3192	738
yphG_locusTag_ECDH10B_2716	3282
yciE_locusTag_ECDH10B_1372	507
rrfD_locusTag_ECDH10B_3449	120
ahpF_locusTag_ECDH10B_0675	1566
csdA_locusTag_ECDH10B_2980	1206
ycbK_locusTag_ECDH10B_0996	549
ybaN_locusTag_ECDH10B_0424	378
yqeA_locusTag_ECDH10B_3049	933
yegI_locusTag_ECDH10B_2220	1947
yeeZ_locusTag_ECDH10B_2163	825
mak_locusTag_ECDH10B_0351	909
trpR_locusTag_ECDH10B_4551	327
rlpB_locusTag_ECDH10B_0602	582
yiiS_locusTag_ECDH10B_4111	300
cpdB_locusTag_ECDH10B_4408	1944
ygiL_locusTag_ECDH10B_3217	552
cof_locusTag_ECDH10B_0402	819
gltU_locusTag_ECDH10B_3946	76
spr_locusTag_ECDH10B_2333	567
mutL_locusTag_ECDH10B_4365	1848
yhdE_locusTag_ECDH10B_3424	594
ftsL_locusTag_ECDH10B_0065	366
glyS_locusTag_ECDH10B_3739	2070
ydjH_locusTag_ECDH10B_1910	948
ybaT_locusTag_ECDH10B_0443	1293
rpsO_locusTag_ECDH10B_3339	270
tufA_locusTag_ECDH10B_3514	1185
efeO_locusTag_ECDH10B_1091	1128
ydcV_locusTag_ECDH10B_1573	795
rseA_locusTag_ECDH10B_2740	651
torI_locusTag_ECDH10B_2528	201
yecA_locusTag_ECDH10B_2049	666
yfbB_locusTag_ECDH10B_2424	759
yffQ_locusTag_ECDH10B_2613	393
tfaQ_locusTag_ECDH10B_1677	576
ygiA_locusTag_ECDH10B_3210	261
ydgJ_locusTag_ECDH10B_1757	1041
ydcR_locusTag_ECDH10B_1569	1407
idnK_locusTag_ECDH10B_4461	564
serW_locusTag_ECDH10B_0953	88
argQ_locusTag_ECDH10B_2859	77
ftsI_locusTag_ECDH10B_0066	1767
rfaE_locusTag_ECDH10B_3227	1434
modA_locusTag_ECDH10B_0831	774
ygdB_locusTag_ECDH10B_2994	408
ddpX_locusTag_ECDH10B_1619	582
rfbD_locusTag_ECDH10B_2190	900
ycgB_locusTag_ECDH10B_1241	1533
fabZ_locusTag_ECDH10B_0160	456
yfgC_locusTag_ECDH10B_2660	1464
ilvL_locusTag_ECDH10B_3954	99
dgkA_locusTag_ECDH10B_4231	369
frlC_locusTag_ECDH10B_3548	831
fkpB_locusTag_ECDH10B_0029	450
galS_locusTag_ECDH10B_2308	1041
ftsE_locusTag_ECDH10B_3637	669
yncE_locusTag_ECDH10B_1582	1062
hchA_locusTag_ECDH10B_2110	852
ycgL_locusTag_ECDH10B_1232	327
gcvR_locusTag_ECDH10B_2645	573
paaE_locusTag_ECDH10B_1517	1071
phnP_locusTag_ECDH10B_4283	759
btuE_locusTag_ECDH10B_1846	552
fdhD_locusTag_ECDH10B_4085	834
cpxA_locusTag_ECDH10B_4101	1374
yeiG_locusTag_ECDH10B_2311	837
allC_locusTag_ECDH10B_0472	1236
feoB_locusTag_ECDH10B_3584	2322
ydeI_locusTag_ECDH10B_1667	393
yadN_locusTag_ECDH10B_0121	585
ispB_locusTag_ECDH10B_3361	972
yghE_locusTag_ECDH10B_3144	861
ydhZ_locusTag_ECDH10B_1809	210
metC_locusTag_ECDH10B_3183	1188
pcnB_locusTag_ECDH10B_0123	1398
yhdL_locusTag_ECDH10B_3466	219
hycE_locusTag_ECDH10B_2889	1710
yfiR_locusTag_ECDH10B_2770	519
yfdI_locusTag_ECDH10B_2515	1332
ymjC_locusTag_ECDH10B_1446	183
yjgP_locusTag_ECDH10B_4454	1101
eutE_locusTag_ECDH10B_2620	1404
mrdB_locusTag_ECDH10B_0703	1113
insH-4_locusTag_ECDH10B_1451	1017
ygeV_locusTag_ECDH10B_3044	1779
metQ_locusTag_ECDH10B_0178	816
ecnA_locusTag_ECDH10B_4341	126
rdlA_locusTag_ECDH10B_1270	67
cspB_locusTag_ECDH10B_1689	216
yihO_locusTag_ECDH10B_4066	1404
gspJ_locusTag_ECDH10B_3506	588
emrA_locusTag_ECDH10B_2852	1173
yjaH_locusTag_ECDH10B_4190	696
yhiD_locusTag_ECDH10B_3684	648
lpxL_locusTag_ECDH10B_1125	921
eutD_locusTag_ECDH10B_2623	1017
yceO_locusTag_ECDH10B_1129	141
ychH_locusTag_ECDH10B_1258	279
nfo_locusTag_ECDH10B_2316	858
ais_locusTag_ECDH10B_2412	603
pbpG_locusTag_ECDH10B_2290	933
mdtJ_locusTag_ECDH10B_1733	366
lysQ_locusTag_ECDH10B_0816	76
citD_locusTag_ECDH10B_0577	297
yhhL_locusTag_ECDH10B_3640	270
yegV_locusTag_ECDH10B_2253	966
yecS_locusTag_ECDH10B_2059	669
yjjI_locusTag_ECDH10B_4538	1551
rsxB_locusTag_ECDH10B_1762	579
fliD_locusTag_ECDH10B_2065	1407
rrfC_locusTag_ECDH10B_3948	120
rpmB_locusTag_ECDH10B_3819	237
yfeW_locusTag_ECDH10B_2595	1305
sfsA_locusTag_ECDH10B_0126	705
fur_locusTag_ECDH10B_0748	447
pdxY_locusTag_ECDH10B_1770	864
glpG_locusTag_ECDH10B_3598	831
proW_locusTag_ECDH10B_2844	1065
rssB_locusTag_ECDH10B_1295	1014
hflX_locusTag_ECDH10B_4368	1281
ydhB_locusTag_ECDH10B_1793	933
fhuD_locusTag_ECDH10B_0132	891
hcp_locusTag_ECDH10B_0943	1653
yfdR_locusTag_ECDH10B_2524	537
ygeO_locusTag_ECDH10B_3033	426
edd_locusTag_ECDH10B_1992	1812
gadC_locusTag_ECDH10B_1623	1536
19_locusTag_ECDH10B_1339	495
secY_locusTag_ECDH10B_3475	1332
melA_locusTag_ECDH10B_4311	1356
yfiQ_locusTag_ECDH10B_2752	2661
crcB_locusTag_ECDH10B_0584	384
gspA_locusTag_ECDH10B_3498	1470
entC_locusTag_ECDH10B_0553	1176
tsf_locusTag_ECDH10B_0150	852
csgF_locusTag_ECDH10B_1110	417
arnC_locusTag_ECDH10B_2414	969
yedX_locusTag_ECDH10B_2113	414
yggW_locusTag_ECDH10B_3130	1137
rrsE_locusTag_ECDH10B_4196	1542
yeiI_locusTag_ECDH10B_2317	1089
nuoE_locusTag_ECDH10B_2447	501
slmA_locusTag_ECDH10B_3823	597
fecE_locusTag_ECDH10B_4485	768
yjfO_locusTag_ECDH10B_4384	330
xseB_locusTag_ECDH10B_0378	243
panB_locusTag_ECDH10B_0114	795
glyU_locusTag_ECDH10B_3039	74
ECDH10B_1320_locusTag_ECDH10B_1320	282
yhcM_locusTag_ECDH10B_3409	1128
purT_locusTag_ECDH10B_1990	1179
rpsJ_locusTag_ECDH10B_3496	312
rpoB_locusTag_ECDH10B_4175	4029
dsbC_locusTag_ECDH10B_3067	711
ldrB_locusTag_ECDH10B_1271	108
vsr_locusTag_ECDH10B_2102	471
fliP_locusTag_ECDH10B_2090	738
trpS_locusTag_ECDH10B_3559	1005
pyrE_locusTag_ECDH10B_3824	642
nuoH_locusTag_ECDH10B_2444	978
ampE_locusTag_ECDH10B_0091	855
recQ_locusTag_ECDH10B_4013	1830
glxK_locusTag_ECDH10B_0470	1146
leuW_locusTag_ECDH10B_0737	85
mioC_locusTag_ECDH10B_3930	444
yebW_locusTag_ECDH10B_1976	192
paaG_locusTag_ECDH10B_1519	789
yhcD_locusTag_ECDH10B_3391	2382
recF_locusTag_ECDH10B_3886	1074
srmB_locusTag_ECDH10B_2744	1335
qor_locusTag_ECDH10B_4240	984
dppF_locusTag_ECDH10B_3719	1005
insG_locusTag_ECDH10B_4473	1329
oppF_locusTag_ECDH10B_1309	1005
chaA_locusTag_ECDH10B_1275	1101
ychQ_locusTag_ECDH10B_1266	393
fruA_locusTag_ECDH10B_2324	1692
fdrA_locusTag_ECDH10B_0474	1668
folM_locusTag_ECDH10B_1739	723
yjaB_locusTag_ECDH10B_4201	444
gspF_locusTag_ECDH10B_3502	1197
ybeF_locusTag_ECDH10B_0590	954
yqfE_locusTag_ECDH10B_3090	231
sgbE_locusTag_ECDH10B_3764	696
cII_locusTag_ECDH10B_1330	399
lldP_locusTag_ECDH10B_3785	1656
mdoC_locusTag_ECDH10B_1119	1158
pdxJ_locusTag_ECDH10B_2732	732
ydiO_locusTag_ECDH10B_1831	1152
mglC_locusTag_ECDH10B_2305	1011
yhhT_locusTag_ECDH10B_3648	1050
rhsD_locusTag_ECDH10B_0454	4281
elbB_locusTag_ECDH10B_3383	654
yffO_locusTag_ECDH10B_2611	417
amtB_locusTag_ECDH10B_0407	1287
pflA_locusTag_ECDH10B_0972	741
ychO_locusTag_ECDH10B_1279	1395
ybgQ_locusTag_ECDH10B_0785	2448
lolA_locusTag_ECDH10B_0961	612
rsmD_locusTag_ECDH10B_3639	597
sbmA_locusTag_ECDH10B_0334	1221
gmr_locusTag_ECDH10B_1402	1986
kil_locusTag_ECDH10B_1323	210
yneL_locusTag_ECDH10B_1636	180
djlB_locusTag_ECDH10B_0607	1428
agaB_locusTag_ECDH10B_3311	477
gatB_locusTag_ECDH10B_2246	285
yfaD_locusTag_ECDH10B_2403	900
pspC_locusTag_ECDH10B_1423	360
ybbB_locusTag_ECDH10B_0459	1095
yfbU_locusTag_ECDH10B_2456	495
acrR_locusTag_ECDH10B_0420	648
efeB_locusTag_ECDH10B_1092	1272
htrC_locusTag_ECDH10B_4177	540
ygbI_locusTag_ECDH10B_2903	798
rng_locusTag_ECDH10B_3423	1470
cheR_locusTag_ECDH10B_2025	861
uvrD_locusTag_ECDH10B_4005	2163
hyfF_locusTag_ECDH10B_2652	1581
yeaG_locusTag_ECDH10B_1921	1935
valX_locusTag_ECDH10B_2566	76
ydeQ_locusTag_ECDH10B_1632	915
ylbG_locusTag_ECDH10B_0458	372
glnQ_locusTag_ECDH10B_0877	723
fdhE_locusTag_ECDH10B_4081	930
kdtA_locusTag_ECDH10B_3815	1278
insC-3_locusTag_ECDH10B_2142	411
galR_locusTag_ECDH10B_3009	1032
ygaC_locusTag_ECDH10B_2838	345
yhiQ_locusTag_ECDH10B_3673	753
tiaE_locusTag_ECDH10B_3732	975
yejF_locusTag_ECDH10B_2338	1590
yifN_locusTag_ECDH10B_4563	449
metA_locusTag_ECDH10B_4202	930
18_locusTag_ECDH10B_1338	225
yciF_locusTag_ECDH10B_1373	501
ypjF_locusTag_ECDH10B_2814	330
yhfA_locusTag_ECDH10B_3532	405
yagQ_locusTag_ECDH10B_0271	957
btuC_locusTag_ECDH10B_1847	981
ydhK_locusTag_ECDH10B_1779	2013
yghT_locusTag_ECDH10B_3163	693
lsrD_locusTag_ECDH10B_1646	993
guaD_locusTag_ECDH10B_3058	1320
orn_locusTag_ECDH10B_4357	546
ydgH_locusTag_ECDH10B_1737	945
ffs_locusTag_ECDH10B_0411	114
yfeS_locusTag_ECDH10B_2585	735
pps_locusTag_ECDH10B_1838	2379
rutG_locusTag_ECDH10B_1078	1329
hokE_locusTag_ECDH10B_0648	153
pqiB_locusTag_ECDH10B_1021	1641
ybfC_locusTag_ECDH10B_0770	570
yfjX_locusTag_ECDH10B_2810	459
gatA_locusTag_ECDH10B_2247	453
nfrA_locusTag_ECDH10B_0634	2973
aceF_locusTag_ECDH10B_0095	1893
coaE_locusTag_ECDH10B_0084	621
yeaL_locusTag_ECDH10B_1927	447
htpG_locusTag_ECDH10B_0429	1875
yecG_locusTag_ECDH10B_2036	429
djlA_locusTag_ECDH10B_0056	816
yfgD_locusTag_ECDH10B_2661	360
hdeB_locusTag_ECDH10B_3685	327
thrA_locusTag_ECDH10B_0002	2463
ansA_locusTag_ECDH10B_1905	1017
ycaQ_locusTag_ECDH10B_0986	1233
trpH_locusTag_ECDH10B_1381	882
csgE_locusTag_ECDH10B_1111	390
fepA_locusTag_ECDH10B_0651	2241
kdpC_locusTag_ECDH10B_0762	573
yhiJ_locusTag_ECDH10B_3663	1623
ydcK_locusTag_ECDH10B_1555	981
ybbL_locusTag_ECDH10B_0447	678
yhbJ_locusTag_ECDH10B_3379	855
ybjL_locusTag_ECDH10B_0917	1686
ydcL_locusTag_ECDH10B_1558	669
yghU_locusTag_ECDH10B_3166	867
ytfG_locusTag_ECDH10B_4406	861
asnW_locusTag_ECDH10B_2128	76
cysU_locusTag_ECDH10B_2589	834
frdA_locusTag_ECDH10B_4349	1809
uup_locusTag_ECDH10B_1019	1908
ybiB_locusTag_ECDH10B_0868	963
abgR_locusTag_ECDH10B_1459	909
ybfF_locusTag_ECDH10B_0751	765
cutA_locusTag_ECDH10B_4330	339
ibpB_locusTag_ECDH10B_3872	429
entC_locusTag_ECDH10B_0661	1176
sspA_locusTag_ECDH10B_3406	639
ydjY_locusTag_ECDH10B_1889	678
yciW_locusTag_ECDH10B_1404	1128
aldB_locusTag_ECDH10B_3769	1539
rzpR_locusTag_ECDH10B_1484	300
yegE_locusTag_ECDH10B_2217	3318
yciO_locusTag_ECDH10B_1382	621
truA_locusTag_ECDH10B_2480	813
yfeG_locusTag_ECDH10B_2602	1053
gldA_locusTag_ECDH10B_4134	1104
fbp_locusTag_ECDH10B_4427	999
leuX_locusTag_ECDH10B_4463	85
ykgN_locusTag_ECDH10B_0252	339
paaI_locusTag_ECDH10B_1521	423
yrbG_locusTag_ECDH10B_3370	978
manA_locusTag_ECDH10B_1746	1176
holB_locusTag_ECDH10B_1171	1005
paaK_locusTag_ECDH10B_1523	1314
smg_locusTag_ECDH10B_3459	474
fbpC_locusTag_ECDH10B_0248	1047
ubiA_locusTag_ECDH10B_4229	873
malQ_locusTag_ECDH10B_3591	2085
mppA_locusTag_ECDH10B_1449	1614
ybjI_locusTag_ECDH10B_0913	816
galE_locusTag_ECDH10B_0827	1017
ybjN_locusTag_ECDH10B_0923	477
yciX_locusTag_ECDH10B_1392	168
hflC_locusTag_ECDH10B_4370	1005
nlpC_locusTag_ECDH10B_1844	465
tsgA_locusTag_ECDH10B_3540	1182
frdC_locusTag_ECDH10B_4347	396
ileU_locusTag_ECDH10B_3452	77
potH_locusTag_ECDH10B_0926	954
phnM_locusTag_ECDH10B_4286	1137
slt_locusTag_ECDH10B_4550	1938
minD_locusTag_ECDH10B_1228	813
pitA_locusTag_ECDH10B_3669	1500
rpmJ_locusTag_ECDH10B_0284	141
malP_locusTag_ECDH10B_3592	2394
intZ_locusTag_ECDH10B_2607	1296
ymgB_locusTag_ECDH10B_1215	267
hemY_locusTag_ECDH10B_3993	1197
murE_locusTag_ECDH10B_0067	1488
lomR_locusTag_ECDH10B_1490	1590
ppx_locusTag_ECDH10B_2668	1542
yihG_locusTag_ECDH10B_4051	933
rbsK_locusTag_ECDH10B_3940	930
rluA_locusTag_ECDH10B_0060	660
cfa_locusTag_ECDH10B_1795	1149
napC_locusTag_ECDH10B_2359	603
clpS_locusTag_ECDH10B_0951	321
ytfQ_locusTag_ECDH10B_4422	957
yohH_locusTag_ECDH10B_2296	138
rho_locusTag_ECDH10B_3972	1260
yncJ_locusTag_ECDH10B_1566	231
ydcQ_locusTag_ECDH10B_1568	438
C_locusTag_ECDH10B_1350	1344
insB-3_locusTag_ECDH10B_0262	504
yfaO_locusTag_ECDH10B_2411	426
yiaT_locusTag_ECDH10B_3765	741
cusB_locusTag_ECDH10B_0532	1224
yjgL_locusTag_ECDH10B_4446	1815
yghX_locusTag_ECDH10B_4562	885
mogA_locusTag_ECDH10B_0009	588
dfp_locusTag_ECDH10B_3821	1221
ynaA_locusTag_ECDH10B_1489	1029
yddE_locusTag_ECDH10B_1595	894
ybcL_locusTag_ECDH10B_0501	552
ybcK_locusTag_ECDH10B_0500	1527
yagF_locusTag_ECDH10B_0256	1968
cspC_locusTag_ECDH10B_1961	210
yicI_locusTag_ECDH10B_3838	2319
yhaI_locusTag_ECDH10B_3280	357
yicN_locusTag_ECDH10B_3846	453
ldrA_locusTag_ECDH10B_1269	108
glgX_locusTag_ECDH10B_3605	1974
pepD_locusTag_ECDH10B_0219	1458
yidJ_locusTag_ECDH10B_3861	1494
yeaW_locusTag_ECDH10B_1940	1125
yciH_locusTag_ECDH10B_1399	327
ilvC_locusTag_ECDH10B_3963	1476
hemG_locusTag_ECDH10B_4039	546
yfcH_locusTag_ECDH10B_2466	894
dsdA_locusTag_ECDH10B_2531	1329
fbaB_locusTag_ECDH10B_2250	1053
idi_locusTag_ECDH10B_3063	549
yhhJ_locusTag_ECDH10B_3660	1125
fabA_locusTag_ECDH10B_1024	519
secA_locusTag_ECDH10B_0080	2706
yfjS_locusTag_ECDH10B_2802	444
flgI_locusTag_ECDH10B_1151	1098
yncD_locusTag_ECDH10B_1581	2103
dinG_locusTag_ECDH10B_0867	2151
xapB_locusTag_ECDH10B_2570	1257
yhhK_locusTag_ECDH10B_3633	384
sirA_locusTag_ECDH10B_3644	246
gadA_locusTag_ECDH10B_3694	1401
yieG_locusTag_ECDH10B_3901	1338
thrT_locusTag_ECDH10B_4167	76
cobS_locusTag_ECDH10B_2136	744
rusA_locusTag_ECDH10B_0506	363
yihN_locusTag_ECDH10B_4064	1266
yfcE_locusTag_ECDH10B_2462	555
yehB_locusTag_ECDH10B_2262	2481
ycbG_locusTag_ECDH10B_1026	453
dapB_locusTag_ECDH10B_0032	822
yrbL_locusTag_ECDH10B_3381	633
folB_locusTag_ECDH10B_3233	369
sufD_locusTag_ECDH10B_1815	1272
nrdG_locusTag_ECDH10B_4432	465
ptsG_locusTag_ECDH10B_1173	1434
argH_locusTag_ECDH10B_4148	1374
fliZ_locusTag_ECDH10B_2062	552
ychE_locusTag_ECDH10B_1303	648
D_locusTag_ECDH10B_1351	333
phnD_locusTag_ECDH10B_4297	1017
ppdD_locusTag_ECDH10B_0088	441
yjeE_locusTag_ECDH10B_4363	462
ulaC_locusTag_ECDH10B_4390	465
ileV_locusTag_ECDH10B_0183	77
essQ_locusTag_ECDH10B_1688	216
araJ_locusTag_ECDH10B_0352	1185
ydaT_locusTag_ECDH10B_1480	423
lysP_locusTag_ECDH10B_2313	1470
yjdP_locusTag_ECDH10B_4282	330
yihU_locusTag_ECDH10B_4072	897
panF_locusTag_ECDH10B_3433	1452
ycgE_locusTag_ECDH10B_1211	732
yecP_locusTag_ECDH10B_2012	972
cspE_locusTag_ECDH10B_0583	210
rplY_locusTag_ECDH10B_2343	285
chbA_locusTag_ECDH10B_1874	351
xylF_locusTag_ECDH10B_3747	993
ydhJ_locusTag_ECDH10B_1778	858
rdlC_locusTag_ECDH10B_1274	68
amiC_locusTag_ECDH10B_2987	1254
ygdH_locusTag_ECDH10B_2964	1365
nepI_locusTag_ECDH10B_3845	1356
yeaV_locusTag_ECDH10B_1939	1446
