gene	length
AZC_1422	480
relB	297
AZC_3352	723
AZC_0506	342
AZC_3350	981
AZC_3351	699
AZC_3356	822
AZC_0401	846
AZC_3354	894
AZC_0507	384
AZC_3199	1146
AZC_0400	315
AZC_0504	2085
AZC_3190	2310
AZC_0951	1107
AZC_3192	921
rbfA	438
AZC_3194	756
AZC_3195	720
AZC_3196	450
AZC_0406	441
AZC_0405	1437
AZC_0404	741
AZC_3452	480
AZC_2497	795
AZC_4552	1437
AZC_4446	522
AZC_3721	1944
AZC_3387	1266
AZC_4249	1566
AZC_2494	387
AZC_3421	363
AZC_3228	270
AZC_3229	174
AZC_3226	1836
AZC_3227	2991
AZC_3224	1287
argS	1761
AZC_3222	3465
AZC_3220	1080
AZC_3221	972
AZC_4245	1164
argJ	1242
argK	1092
AZC_4244	945
argC	975
AZC_3609	429
AZC_0559	531
AZC_0558	1185
AZC_4246	372
AZC_0551	2517
AZC_0550	576
AZC_0553	771
AZC_0552	1173
AZC_0555	882
AZC_0554	1005
AZC_0557	573
AZC_0556	1083
AZC_0087	864
AZC_0086	267
AZC_4646	285
AZC_4243	1410
AZC_0081	876
AZC_0080	1326
AZC_4641	477
radC	705
AZC_4643	1218
AZC_4242	1425
AZC_4645	480
AZC_4644	858
AZC_0089	540
AZC_0088	750
AZC_4194	732
AZC_4125	1437
AZC_3191	1293
fmu	1371
AZC_4126	870
AZC_3541	612
AZC_0155	783
AZC_0154	786
AZC_0157	891
AZC_0156	621
AZC_0151	762
AZC_0150	1950
AZC_0153	1212
AZC_0152	621
AZC_0159	711
AZC_0158	636
AZC_1206	984
AZC_1204	1209
AZC_0339	1158
AZC_0338	2955
AZC_0889	1182
AZC_0888	4182
AZC_0335	711
AZC_0334	1278
AZC_0337	2334
AZC_0336	939
AZC_0331	1821
AZC_0330	483
AZC_0333	1131
AZC_1209	699
AZC_3769	576
serB	843
lemA	606
AZC_3429	168
AZC_4499	732
AZC_3110	462
AZC_4660	435
AZC_3111	1926
AZC_4520	969
AZC_3505	1242
secB	540
AZC_1333	2481
AZC_1330	1185
alaS	2646
AZC_1337	477
AZC_1334	696
AZC_1335	1041
AZC_3503	900
AZC_1338	234
AZC_1339	651
AZC_1118	408
AZC_1119	360
AZC_1449	669
AZC_1112	339
AZC_1113	1245
AZC_1110	186
AZC_1111	183
AZC_1116	330
AZC_1117	414
AZC_1114	768
AZC_1115	585
AZC_0421	429
AZC_0420	462
AZC_0423	618
AZC_0422	612
AZC_0425	288
AZC_0424	1644
AZC_0427	435
AZC_0426	519
AZC_0429	153
AZC_0428	1392
AZC_1680	1515
AZC_1681	1431
AZC_1686	1323
AZC_1684	405
AZC_1685	276
AZC_4522	1137
mesJ	999
secD	1608
AZC_1515	1416
aroM	675
hisZ	1317
AZC_4494	1128
AZC_4159	684
AZC_2952	1278
AZC_2012	996
AZC_2013	927
AZC_1428	780
AZC_2011	1011
AZC_2016	1173
AZC_0023	1662
AZC_2014	942
AZC_2015	1602
secG	417
infC	525
AZC_2018	1101
AZC_2019	654
AZC_1512	1014
AZC_4063	1614
AZC_2138	498
AZC_2464	705
AZC_1068	630
AZC_1069	678
AZC_1066	1089
AZC_1067	729
AZC_1064	849
AZC_1065	894
AZC_1062	306
AZC_1063	615
AZC_1060	963
AZC_3692	675
AZC_1429	915
AZC_1721	1680
surE	768
AZC_1598	1440
AZC_1599	666
AZC_1596	624
AZC_1597	786
AZC_1595	2454
AZC_1592	1890
AZC_1593	330
AZC_1590	714
AZC_4357	1446
AZC_4356	1515
AZC_4355	513
impA	1167
AZC_4353	606
AZC_4351	879
AZC_2592	2043
AZC_1859	2445
AZC_4359	957
AZC_4358	663
AZC_2904	1536
nlp	306
AZC_2745	1473
AZC_2900	837
AZC_2901	2232
AZC_2903	1428
AZC_1510	816
AZC_2908	972
AZC_2909	879
amtB	1482
AZC_2166	528
AZC_2167	615
AZC_2164	453
AZC_2165	2211
AZC_2162	1239
AZC_2163	513
AZC_2160	1842
AZC_2161	642
AZC_3255	369
AZC_1372	936
AZC_2468	837
AZC_4436	1170
AZC_2168	477
AZC_1373	1041
ihfB	285
AZC_0758	915
AZC_0757	2064
AZC_2956	648
AZC_2040	600
AZC_3599	219
AZC_3165	1230
AZC_3164	834
osmC	546
AZC_0754	981
AZC_3161	852
AZC_3160	969
AZC_3163	975
AZC_3162	789
AZC_2342	1056
AZC_0753	783
AZC_2340	309
AZC_2341	717
AZC_2346	903
AZC_2347	1194
AZC_2344	405
AZC_0752	1221
AZC_3763	2541
AZC_3762	846
AZC_3761	171
AZC_3760	1008
AZC_3767	891
leuS	2625
AZC_1929	666
AZC_3764	729
AZC_1927	924
AZC_1926	768
AZC_1925	693
AZC_0202	414
AZC_1923	1074
asnC	471
AZC_1921	5151
AZC_1920	423
AZC_3597	1830
AZC_3422	270
AZC_4649	1176
AZC_3177	1077
AZC_3960	990
AZC_2954	393
AZC_2941	459
AZC_0703	1131
AZC_3593	252
hisD	1293
hisE	330
hisF	777
hisG	981
AZC_3423	1206
radA	1416
lnt	1608
AZC_1413	918
AZC_2580	825
AZC_2581	1092
AZC_2582	1491
AZC_2583	732
AZC_2584	462
AZC_3502	471
AZC_0959	786
creA	624
AZC_2588	1464
AZC_2589	480
AZC_2922	2331
mopB	2256
AZC_3508	630
AZC_1853	312
AZC_1852	1287
AZC_3695	609
AZC_1850	1140
AZC_1857	747
AZC_1856	1278
AZC_2748	1110
AZC_1854	450
AZC_2746	1245
AZC_2747	1119
AZC_1412	1371
AZC_1858	441
AZC_2742	1581
AZC_2743	864
AZC_2594	1176
AZC_2741	675
AZC_3983	1104
AZC_3982	816
AZC_3981	315
AZC_3980	501
AZC_3987	1215
AZC_3986	1353
AZC_3985	675
AZC_3984	768
AZC_4189	1485
AZC_4462	960
AZC_3989	663
AZC_3988	1722
AZC_4451	1407
cmk	621
AZC_1644	750
trbG	978
AZC_1411	1089
AZC_0706	1065
AZC_3439	780
AZC_3438	330
AZC_3349	1746
AZC_3348	894
AZC_4231	339
AZC_3345	903
AZC_3344	1077
AZC_3347	1476
ccmF	1986
AZC_3437	234
AZC_3340	1563
AZC_3343	1188
AZC_3342	1416
AZC_3189	804
lpxK	1017
AZC_1645	1419
AZC_1410	375
AZC_3737	204
AZC_3182	1344
lpxB	1173
AZC_3180	1539
lpxD	1074
AZC_3186	432
AZC_3185	399
AZC_3184	1626
cycL	486
cycH	1170
cycJ	525
glcD	1560
glcE	1212
AZC_4237	861
AZC_3427	543
AZC_4428	1758
AZC_3712	531
AZC_3650	438
AZC_3730	1668
AZC_3713	1329
rluD	1155
AZC_3863	270
marR	678
AZC_3432	423
AZC_4682	714
AZC_3431	240
AZC_3231	1416
panC	870
AZC_3233	11850
yajC	345
AZC_0409	141
AZC_2968	1056
AZC_3237	834
AZC_3236	126
AZC_4519	630
AZC_3238	651
AZC_2969	1650
AZC_3436	480
AZC_3868	279
AZC_2927	705
AZC_3435	405
AZC_2967	1371
AZC_3434	852
AZC_2964	933
AZC_2789	651
AZC_0529	1260
AZC_3025	1317
AZC_0524	1353
AZC_0525	495
AZC_0526	921
AZC_0520	669
AZC_3026	903
AZC_4578	285
AZC_3188	852
AZC_4638	1110
AZC_4634	966
AZC_4635	513
AZC_4636	1131
AZC_2961	843
AZC_4630	822
AZC_4631	1494
AZC_4632	732
AZC_4633	1587
nusG	543
AZC_3023	813
nusB	414
nusA	1599
AZC_3298	1527
AZC_4496	963
AZC_3181	2034
lpxC	930
pepN	2634
AZC_3028	1131
AZC_1477	1917
AZC_2516	1098
AZC_0630	720
AZC_0631	744
AZC_4180	621
AZC_1476	1626
AZC_4186	984
AZC_4187	1350
AZC_0188	2340
AZC_0189	1362
AZC_0638	432
AZC_0187	891
AZC_0184	1053
AZC_0185	1044
AZC_0182	2196
AZC_0180	438
AZC_0181	957
AZC_4604	300
AZC_2864	1143
AZC_3197	567
AZC_1325	1374
AZC_1326	1185
AZC_1321	810
AZC_1320	549
AZC_1323	810
AZC_1322	609
AZC_1329	1245
AZC_1328	2271
AZC_4091	513
AZC_1109	1173
AZC_1459	309
AZC_1458	312
AZC_1105	1311
AZC_1104	771
AZC_1107	1287
AZC_1106	810
AZC_1101	336
AZC_1100	594
AZC_1103	1251
AZC_1102	1539
AZC_0986	2757
AZC_0987	927
AZC_0984	1176
AZC_0457	546
AZC_0982	1527
AZC_0983	2265
AZC_0452	405
AZC_0981	474
AZC_3554	1362
AZC_1697	795
AZC_0458	732
AZC_0459	633
AZC_0988	873
AZC_0989	558
AZC_1522	963
AZC_1673	378
AZC_4294	2748
AZC_4295	795
AZC_4292	552
AZC_4293	276
AZC_4290	633
AZC_1672	1302
rpsF	453
AZC_4298	462
AZC_4299	933
AZC_1218	930
AZC_1211	2625
AZC_1210	1545
AZC_1213	1710
AZC_1215	102
AZC_1214	2412
AZC_1217	480
AZC_1216	567
AZC_2005	936
AZC_2004	708
AZC_2007	2238
AZC_2000	2241
AZC_2003	753
rpsE	558
AZC_2009	801
AZC_2008	1770
AZC_1071	357
AZC_1070	189
AZC_1073	957
AZC_1072	639
AZC_1074	1299
AZC_1076	2076
AZC_1078	2205
AZC_3904	3528
AZC_1520	1641
AZC_1679	1926
AZC_0858	231
AZC_0859	426
AZC_1583	336
AZC_1582	738
AZC_1585	1011
AZC_1584	1233
AZC_1587	1401
AZC_1586	1290
AZC_0850	1092
AZC_0851	1986
AZC_0852	798
AZC_0853	1053
AZC_0854	327
AZC_0855	873
AZC_0856	954
AZC_0857	906
AZC_4168	1059
AZC_4169	849
hoxA	1467
AZC_1627	912
AZC_4160	657
AZC_4161	1071
AZC_4163	3486
AZC_4164	2529
AZC_4165	1869
AZC_4166	1011
AZC_4167	420
AZC_2179	546
AZC_2916	1434
AZC_2915	255
AZC_2914	2184
AZC_2913	1593
AZC_2911	702
AZC_2910	972
AZC_2171	1182
AZC_2170	273
AZC_2173	708
AZC_2175	1581
AZC_2174	1062
AZC_2176	972
AZC_3674	360
AZC_2811	1407
rpsB	1002
ftsA	1326
AZC_2943	1443
AZC_3819	225
wrbA	600
AZC_1525	783
thiG	801
rpsA	1692
AZC_2359	687
AZC_2358	879
AZC_2355	2094
AZC_2354	1620
AZC_2357	537
AZC_2356	1452
AZC_2351	1065
AZC_2350	834
AZC_2352	810
maoC	459
AZC_1913	2220
AZC_1910	1098
AZC_1911	1980
AZC_1524	1005
AZC_1917	1518
AZC_1914	399
AZC_1915	16758
AZC_1918	966
AZC_1919	942
AZC_3758	900
AZC_3759	1437
AZC_4046	687
AZC_2379	876
AZC_4190	501
cydA	1575
cydD	1767
AZC_4143	399
AZC_2946	444
AZC_3539	1560
AZC_3918	1569
AZC_3230	1041
groEL	1629
AZC_3530	1854
AZC_3531	195
AZC_3536	252
AZC_3537	1545
AZC_3534	723
AZC_3535	1419
AZC_2593	603
AZC_1277	807
AZC_2591	477
AZC_2590	2010
AZC_2595	1335
groES	315
AZC_3235	954
AZC_2599	513
rpsN	342
AZC_3234	10062
AZC_1866	840
AZC_2496	798
AZC_1864	1317
AZC_1865	1215
AZC_1862	1188
AZC_2754	1263
AZC_1860	1659
AZC_1861	2679
AZC_2759	1254
AZC_2758	1059
AZC_4516	2007
AZC_2249	564
AZC_1529	561
AZC_1869	879
acr	3138
AZC_2248	2436
AZC_3331	1230
AZC_2719	1770
yceI	573
AZC_3741	1029
AZC_4452	936
AZC_2586	600
AZC_2493	684
AZC_3778	921
AZC_4453	714
AZC_2490	666
AZC_4454	669
AZC_1825	462
AZC_1528	678
AZC_2715	801
AZC_3290	2235
pvdS	648
AZC_3408	1683
AZC_3409	321
rpsL	372
AZC_3407	609
AZC_3404	498
AZC_3405	1629
AZC_2587	2640
AZC_2241	666
AZC_3401	315
AZC_2727	1095
AZC_2240	1281
rnhB	780
AZC_2368	813
AZC_2369	693
AZC_2713	1218
ihfA	318
AZC_2499	1269
AZC_1518	855
AZC_23r02	2790
AZC_3399	1155
wcbD	1206
nrtA	1401
nrtB	909
rpsJ	309
nodA	681
AZC_3244	1419
AZC_3245	1332
AZC_2871	873
AZC_3247	1167
AZC_3240	2466
AZC_3241	1212
AZC_3243	1170
AZC_3248	1017
AZC_3249	1956
rpsI	465
AZC_3838	333
AZC_1406	402
AZC_0539	267
AZC_0538	273
AZC_0537	1518
AZC_0536	744
AZC_0535	1563
AZC_0534	699
AZC_0532	1059
AZC_0531	429
AZC_0530	1479
rpsH	399
AZC_1156	921
AZC_4629	2424
AZC_4628	324
AZC_4627	1113
agaG	1653
AZC_4625	1344
AZC_4624	1419
AZC_4623	2742
AZC_4481	1413
AZC_4621	1434
agaF	2073
AZC_0642	324
ksgA	876
lysK	1656
lysE	663
AZC_0191	2676
AZC_0622	540
AZC_0621	711
AZC_0192	2877
AZC_0195	1320
AZC_0626	717
AZC_0197	951
AZC_0196	1173
AZC_0199	813
AZC_0198	1179
lysR	903
AZC_4199	906
AZC_4198	975
AZC_3869	897
AZC_1408	1674
AZC_4387	789
AZC_3339	735
AZC_3912	1539
AZC_2876	1197
AZC_2947	1212
AZC_0999	1218
AZC_0998	1119
AZC_1460	594
AZC_1461	858
AZC_1466	453
AZC_1464	345
AZC_1465	1107
AZC_0991	1269
AZC_0990	156
AZC_0992	2100
AZC_0995	690
AZC_0994	711
AZC_0997	1362
AZC_0996	1206
AZC_0447	1356
AZC_4288	330
AZC_0445	795
AZC_0444	585
AZC_0443	900
AZC_0442	306
AZC_0441	294
AZC_0440	1557
AZC_1668	579
AZC_1669	636
AZC_4283	402
AZC_4282	633
AZC_4285	1017
AZC_4284	801
AZC_0449	522
AZC_0448	456
AZC_4637	1461
AZC_4266	687
AZC_2744	1311
lacI	1095
AZC_3910	3180
AZC_4264	1341
AZC_1268	3726
AZC_4495	1758
AZC_1264	612
lacY	1164
AZC_1267	1077
AZC_1260	855
AZC_1261	1314
AZC_1262	522
AZC_4262	708
AZC_1678	309
AZC_3441	429
rpsR	258
AZC_4490	1263
AZC_4149	459
AZC_4491	2268
AZC_1004	1104
AZC_1005	1029
AZC_1006	2703
AZC_1007	813
AZC_1000	1140
AZC_1002	1539
atpC	417
AZC_3917	990
AZC_1009	2427
ureC	1716
AZC_0849	1104
AZC_0848	363
ureF	699
ureG	615
ureE	627
AZC_0843	1068
AZC_0842	258
AZC_0841	999
AZC_0840	1944
AZC_0847	303
AZC_0846	1452
AZC_0845	633
AZC_0844	420
AZC_4179	297
hemY	1599
AZC_4140	180
parB	879
AZC_4173	744
AZC_4172	1113
AZC_4171	741
AZC_4170	480
AZC_4177	1533
AZC_4176	1752
AZC_3601	486
AZC_4174	1353
rpsP	366
AZC_2109	1224
AZC_3798	738
AZC_2105	1398
AZC_2106	1416
AZC_2107	615
AZC_2100	627
AZC_1521	741
AZC_2103	1314
AZC_1718	1347
AZC_1719	1824
AZC_4579	684
AZC_3568	381
AZC_1711	630
AZC_1712	2703
AZC_1713	462
AZC_1714	1737
AZC_1715	375
AZC_1716	474
AZC_1717	420
AZC_1488	870
AZC_1489	1299
AZC_4252	1473
AZC_4472	1068
AZC_1480	627
AZC_1481	330
AZC_1482	912
AZC_1483	720
AZC_1484	684
AZC_1485	780
AZC_1486	708
AZC_1487	1218
trmB	693
trmE	1308
sbcD	1122
AZC_2116	1713
trmH	846
AZC_3749	981
AZC_3748	513
AZC_4566	834
AZC_2950	1011
AZC_3740	1317
AZC_3743	402
AZC_3742	729
AZC_3744	387
AZC_3747	918
AZC_3746	786
AZC_2610	849
AZC_1904	1455
AZC_1907	1116
AZC_1906	786
AZC_2614	768
AZC_1900	396
AZC_1903	654
AZC_1902	543
AZC_2618	708
AZC_2619	954
AZC_2110	876
AZC_1909	984
AZC_1908	1023
imcF	3543
AZC_3883	1755
AZC_1536	810
coxF	225
AZC_4256	672
AZC_2928	1128
AZC_2929	324
AZC_2298	639
AZC_2299	993
AZC_2294	975
AZC_2923	2154
AZC_2296	525
AZC_2297	558
AZC_2926	2040
AZC_2291	426
AZC_2924	1944
AZC_2925	171
AZC_0739	1095
AZC_1537	162
AZC_3529	723
AZC_3528	1542
AZC_0738	849
AZC_3525	357
AZC_3524	1272
AZC_3159	552
AZC_3526	594
AZC_3521	1263
AZC_1600	348
AZC_3523	621
AZC_3522	1671
AZC_1879	711
AZC_1878	696
AZC_3102	1308
ahs1	741
AZC_1871	1578
AZC_1870	942
AZC_1872	1758
AZC_1875	1209
AZC_1874	2451
AZC_1877	885
AZC_2724	1062
AZC_2725	1068
AZC_1700	1224
AZC_2720	1254
AZC_1604	1260
AZC_2722	837
AZC_2723	798
AZC_1605	891
AZC_2728	1554
pyrE	720
AZC_0731	939
AZC_1608	633
AZC_4044	228
tauC	816
AZC_3667	1227
tauA	1095
AZC_3965	2220
AZC_3413	864
AZC_3417	570
AZC_3416	330
AZC_3419	306
AZC_3418	774
fabZ	477
AZC_2438	1224
AZC_0227	399
AZC_3966	2157
AZC_4183	375
AZC_2430	3096
AZC_2431	3279
AZC_2432	642
rgpF	1986
AZC_2434	816
AZC_2436	1353
AZC_2437	783
flaF	348
AZC_2938	2406
fabA	546
mepA	921
AZC_4042	1434
AZC_3665	1488
recA	1092
AZC_4184	180
AZC_4185	978
AZC_0186	975
AZC_3138	639
AZC_3662	429
AZC_4188	381
AZC_3257	324
AZC_3256	1638
AZC_1662	1437
AZC_3254	345
AZC_3253	642
AZC_3252	462
AZC_3251	756
AZC_3250	855
AZC_2696	840
AZC_3259	2592
AZC_3258	1731
AZC_3139	852
AZC_4027	930
AZC_4040	1152
yqgF	558
AZC_3663	750
mgtC	696
AZC_3065	474
fixJ	636
AZC_0502	1191
AZC_0051	2436
AZC_0052	1239
AZC_0053	978
AZC_0054	978
AZC_0055	1008
AZC_0056	1407
AZC_0057	1428
AZC_0058	585
AZC_0059	195
AZC_0508	624
AZC_0509	801
fixG	1470
AZC_4610	537
AZC_4617	1062
AZC_4614	774
AZC_4615	417
secY	1335
AZC_4618	930
AZC_4619	1137
ispG	1305
AZC_3544	249
AZC_4317	888
AZC_4316	1200
AZC_4588	1971
AZC_4315	1263
AZC_3661	1152
AZC_3700	591
AZC_3635	1230
AZC_2949	822
AZC_0616	372
AZC_0617	1221
AZC_0614	522
AZC_0615	1701
AZC_0619	669
AZC_4362	1047
AZC_3633	1329
AZC_0292	1428
AZC_0293	861
AZC_0290	750
AZC_0296	1431
AZC_0297	534
AZC_0294	657
AZC_0295	1218
AZC_0298	699
AZC_0299	471
AZC_2942	918
AZC_1475	1752
AZC_1474	1335
AZC_0478	738
AZC_0479	762
AZC_1470	699
AZC_1473	807
AZC_1472	1026
AZC_0472	774
AZC_0473	1812
AZC_0470	1251
AZC_0471	249
AZC_0476	735
AZC_0477	1176
AZC_0474	207
AZC_2945	720
AZC_0278	1707
AZC_0279	855
AZC_1671	675
AZC_1670	1209
AZC_1677	609
AZC_1676	489
AZC_1675	1020
AZC_1674	2076
AZC_0270	618
AZC_4403	411
AZC_0272	1281
AZC_0273	906
AZC_0274	1779
AZC_0275	477
AZC_0276	1008
AZC_0277	717
AZC_4332	588
AZC_4401	657
AZC_2602	801
AZC_4400	831
AZC_1279	1179
AZC_1278	3111
dedA	630
AZC_1276	414
AZC_1275	1305
AZC_1273	792
AZC_1272	1296
AZC_1271	429
AZC_1270	543
lolC	1323
AZC_2615	795
AZC_3045	696
AZC_4544	1968
lolD	699
AZC_23r01	2790
AZC_23r03	2790
AZC_2604	1824
AZC_1017	687
AZC_1016	987
AZC_1013	1119
AZC_4409	1176
AZC_1011	663
AZC_1238	1128
AZC_3368	243
AZC_1019	345
AZC_1018	1212
AZC_4380	117
AZC_4381	1080
AZC_4382	168
AZC_4383	330
AZC_4384	2295
AZC_4386	1092
AZC_0879	801
AZC_0876	402
AZC_0877	1668
AZC_0874	849
AZC_0875	249
AZC_0872	282
AZC_0873	240
AZC_0870	225
AZC_0871	309
cinA	492
AZC_4148	615
AZC_1456	2364
AZC_4146	1188
AZC_4147	624
AZC_4144	2175
AZC_4145	135
AZC_4142	261
AZC_1455	456
AZC_2617	660
AZC_4141	1038
AZC_1454	1920
AZC_2119	1272
AZC_2118	615
AZC_2117	2082
AZC_1453	831
AZC_2115	906
AZC_2114	1395
AZC_2113	702
AZC_2112	750
AZC_2111	972
AZC_1452	774
AZC_3913	1203
AZC_1709	369
AZC_1708	750
AZC_3107	1221
AZC_1451	834
AZC_1701	2574
AZC_1450	642
AZC_1707	939
AZC_1705	885
AZC_1704	816
recJ	1821
AZC_0454	411
AZC_1499	1353
AZC_1498	408
recN	1680
recO	738
AZC_3669	921
AZC_0455	396
AZC_1493	600
AZC_1491	909
AZC_1490	744
recF	1137
AZC_1496	1251
AZC_1495	267
AZC_1494	2964
AZC_0985	1587
ispH	966
recR	606
AZC_0450	978
AZC_4059	522
recQ	1827
AZC_1513	894
AZC_3888	873
AZC_3889	1239
AZC_3738	954
AZC_0980	3168
AZC_3882	1338
tatD	780
AZC_3736	879
AZC_0453	1188
tatA	228
AZC_3731	1035
AZC_3732	525
tatB	618
AZC_2603	453
AZC_0353	756
AZC_2601	1581
AZC_2600	1485
pyrG	1629
AZC_2605	1065
AZC_0824	903
AZC_2609	423
AZC_2608	399
AZC_0351	381
hisB	594
AZC_0350	1083
guaA	1548
AZC_0821	2208
acpS	411
AZC_0820	1266
AZC_2939	489
AZC_0355	297
AZC_2289	1578
AZC_2288	582
AZC_2287	237
gntR	1416
AZC_2285	492
AZC_0822	1143
AZC_2283	642
AZC_2282	384
AZC_2933	459
gntT	1392
AZC_3080	258
AZC_3081	1407
AZC_3085	2208
AZC_3089	1176
AZC_3640	270
AZC_2935	927
AZC_3643	2073
AZC_1808	795
greA	474
AZC_3646	1641
AZC_2286	618
AZC_1804	849
AZC_3649	1506
AZC_1806	693
ubiE	1554
AZC_1800	876
AZC_1801	1110
AZC_1802	1047
AZC_1803	672
AZC_2737	1584
AZC_1868	1614
AZC_2735	834
AZC_2284	1146
AZC_2733	837
AZC_2732	942
parA	783
AZC_2730	1467
AZC_2931	1620
AZC_4291	1158
AZC_2739	1824
AZC_2930	702
trbL	1230
AZC_4055	135
AZC_4280	192
trbI	1182
trbJ	753
AZC_4114	1707
trbD	270
trbE	2439
trbF	690
AZC_2932	1215
trbB	972
trbC	333
AZC_3947	222
miaA	939
AZC_3109	585
AZC_4158	2091
AZC_3396	498
AZC_3465	942
AZC_3394	1116
AZC_3395	921
AZC_3460	894
AZC_3461	753
AZC_3390	609
AZC_4112	1866
scpB	798
AZC_3469	1386
scpA	897
AZC_2429	1326
AZC_2428	498
AZC_3108	825
AZC_2423	573
AZC_2422	219
AZC_2421	1194
AZC_2420	1404
AZC_2427	546
AZC_2425	3138
AZC_2424	1842
AZC_2442	1134
ndvA	1785
AZC_4567	855
AZC_4673	204
AZC_2718	774
AZC_4450	2412
AZC_2712	2145
ssr_1	82
ssr_2	208
AZC_3426	672
AZC_4539	765
AZC_3651	1083
AZC_3268	1632
AZC_3269	282
AZC_3949	966
rho	1272
AZC_3262	834
nfrB	2118
AZC_3260	216
AZC_3126	1521
AZC_3266	822
AZC_3267	327
AZC_3264	3111
AZC_3265	1638
AZC_3641	288
AZC_3060	378
AZC_3062	453
AZC_3063	1011
AZC_3064	858
AZC_1547	540
AZC_3066	885
AZC_4533	1020
hisH	648
AZC_4532	1896
AZC_3644	96
AZC_4531	1125
AZC_1809	1614
queA	1065
AZC_0514	432
AZC_0517	627
AZC_0516	426
AZC_0047	1401
AZC_0046	1398
AZC_0045	1095
AZC_0512	2259
AZC_0049	1023
AZC_0048	723
AZC_3054	1650
AZC_0518	330
AZC_4536	1650
AZC_4605	363
expC	1251
AZC_4607	1773
AZC_4606	2664
AZC_4601	1230
AZC_4535	1170
AZC_4603	366
AZC_4602	615
AZC_4609	1116
AZC_4608	456
clpX	1269
AZC_4620	858
expG	663
clpS	396
AZC_4709	1878
ocd2	1005
AZC_3655	1659
rpiR	843
lrgB	690
lrgA	396
hrpB	2559
AZC_1961	762
AZC_2717	1533
AZC_2734	771
hmuT	1026
hypE	1068
hypD	1122
hypF	2292
hypA	342
hypC	300
hypB	951
AZC_2937	843
AZC_1698	819
AZC_2716	840
AZC_0285	1500
AZC_0284	1260
AZC_0287	996
AZC_0280	1356
AZC_0283	960
AZC_0282	165
AZC_4092	633
AZC_4511	915
AZC_0289	1152
AZC_0288	747
nifB	1560
AZC_0469	1281
AZC_0468	1740
AZC_0464	1062
AZC_4704	684
AZC_0466	1155
AZC_2711	726
AZC_0460	4788
AZC_0463	192
AZC_1394	453
AZC_1395	1509
AZC_1396	8460
AZC_1397	813
AZC_1390	834
AZC_1391	993
AZC_1392	1335
AZC_1393	2169
AZC_0262	1095
AZC_0261	942
AZC_0260	696
AZC_1398	210
AZC_1399	201
AZC_0265	414
AZC_0264	300
frr	561
AZC_3274	2187
AZC_2710	1497
AZC_1242	2187
AZC_1243	900
AZC_1240	783
AZC_1241	624
AZC_1246	912
AZC_1247	888
AZC_1245	528
expE3	825
expE2	2214
expE1	660
AZC_1249	1356
expE7	1389
expE6	2232
expE5	969
expE4	1296
AZC_0911	1770
AZC_1028	891
AZC_0910	870
AZC_1022	1485
AZC_1023	168
AZC_1021	1137
AZC_1026	1473
AZC_1027	960
AZC_1024	894
AZC_1025	1308
AZC_4029	528
AZC_4369	156
AZC_3658	1938
prtD	1827
AZC_0861	546
AZC_0546	3480
AZC_0863	768
AZC_0862	303
AZC_0865	1386
AZC_0864	1071
AZC_0867	390
AZC_0866	642
AZC_0869	345
AZC_0868	747
AZC_4399	819
AZC_0916	909
AZC_2075	1164
AZC_3905	1434
AZC_4096	1860
mhpA	1527
AZC_0545	1470
AZC_4154	627
AZC_1588	792
aspS	1773
AZC_0542	450
deoR	852
AZC_3666	2190
AZC_4360	2004
fdhD	882
AZC_0543	618
AZC_2122	387
AZC_2123	474
AZC_2120	693
AZC_2121	792
AZC_2126	177
AZC_0540	450
AZC_2124	543
AZC_4366	2451
AZC_2128	2178
AZC_0541	465
AZC_4097	1773
AZC_4364	1050
AZC_1738	801
AZC_1739	1338
AZC_1735	1092
AZC_1732	1029
AZC_1730	1278
AZC_1731	1092
AZC_4701	939
AZC_3113	1011
padR	687
AZC_4200	2640
wbpY	1128
cysS	1389
AZC_4205	921
dut	474
AZC_4702	516
AZC_2386	1335
AZC_2387	909
AZC_2384	279
AZC_2382	1296
AZC_3898	792
AZC_2380	249
AZC_2381	738
AZC_3727	702
AZC_3726	702
AZC_3725	750
AZC_3724	621
AZC_2452	438
AZC_3722	1101
AZC_2388	564
AZC_2389	444
AZC_2636	1563
AZC_2637	1449
AZC_2634	1311
AZC_2635	11301
AZC_2632	1440
AZC_2633	1329
AZC_2630	1026
AZC_2631	1101
AZC_1690	1095
AZC_2638	1005
AZC_3464	1008
AZC_2453	1242
AZC_4651	480
AZC_3466	2340
fkbM	1077
AZC_3467	720
AZC_4506	351
AZC_4402	3531
AZC_3765	429
AZC_1962	963
AZC_2917	2385
AZC_3097	1371
AZC_3096	891
AZC_3091	1872
AZC_3462	1146
AZC_3093	1596
AZC_2673	1359
AZC_3099	261
AZC_3098	5265
AZC_3653	381
AZC_2259	975
AZC_2708	1095
AZC_2709	1551
AZC_3657	2055
AZC_3656	2280
AZC_1692	2958
pdhA	1014
AZC_1817	951
AZC_1816	843
AZC_1815	435
AZC_1814	1131
AZC_1813	816
AZC_1812	495
AZC_1811	987
AZC_1810	681
motA	891
motB	1419
motC	2619
motD	1920
AZC_2858	1503
AZC_2451	780
engA	1362
engB	672
AZC_4474	681
AZC_3546	1092
AZC_0210	210
hrcA	1101
AZC_3545	1581
AZC_3012	1341
dsbE	591
AZC_3389	1221
AZC_3388	825
AZC_4021	1203
rpsD	618
AZC_3381	1011
AZC_3380	858
AZC_3383	612
AZC_3382	966
AZC_3385	2178
