gene_name	length
fixI_locusTag_BN877_I1414	2367
fixS_locusTag_BN877_I1415	174
gnd_locusTag_BN877_I1416	1431
BN877_I1417_locusTag_BN877_I1417	324
yghZ_locusTag_BN877_I1418	1032
BN877_I1419_locusTag_BN877_I1419	2451
BN877_I1420_locusTag_BN877_I1420	234
BN877_I1421_locusTag_BN877_I1421	1053
znuA_locusTag_BN877_I1422	1020
znuC_locusTag_BN877_I1423	948
znuB_locusTag_BN877_I1424	819
znuB_locusTag_BN877_I1425	414
BN877_I1426_locusTag_BN877_I1426	534
BN877_I1427_locusTag_BN877_I1427	690
dusA_locusTag_BN877_I1428	1011
BN877_I1429_locusTag_BN877_I1429	801
uvrA_locusTag_BN877_I1430	2922
ssb_locusTag_BN877_I1431	564
BN877_I1432_locusTag_BN877_I1432	258
BN877_I1433_locusTag_BN877_I1433	1149
BN877_I1434_locusTag_BN877_I1434	630
gyrA_locusTag_BN877_I1435	2793
BN877_I1436_locusTag_BN877_I1436	261
BN877_I1437_locusTag_BN877_I1437	1404
BN877_I1438_locusTag_BN877_I1438	720
BN877_I1439_locusTag_BN877_I1439	363
BN877_I1440_locusTag_BN877_I1440	228
BN877_I1441_locusTag_BN877_I1441	303
BN877_ItRNA15_locusTag_BN877_ItRNA15	90
BN877_I1442_locusTag_BN877_I1442	183
BN877_I1443_locusTag_BN877_I1443	1302
BN877_I1444_locusTag_BN877_I1444	900
BN877_I1445_locusTag_BN877_I1445	1383
BN877_I1446_locusTag_BN877_I1446	363
BN877_I1447_locusTag_BN877_I1447	828
BN877_I1448_locusTag_BN877_I1448	375
BN877_I1449_locusTag_BN877_I1449	81
BN877_I1450_locusTag_BN877_I1450	1773
BN877_I1451_locusTag_BN877_I1451	582
BN877_I1452_locusTag_BN877_I1452	387
BN877_I1453_locusTag_BN877_I1453	1071
BN877_I1454_locusTag_BN877_I1454	687
BN877_I1455_locusTag_BN877_I1455	702
BN877_I1456_locusTag_BN877_I1456	438
BN877_I1457_locusTag_BN877_I1457	462
BN877_I1458_locusTag_BN877_I1458	1098
BN877_I1459_locusTag_BN877_I1459	753
BN877_I1460_locusTag_BN877_I1460	525
BN877_I1461_locusTag_BN877_I1461	333
BN877_I1462_locusTag_BN877_I1462	231
BN877_I1463_locusTag_BN877_I1463	339
BN877_I1464_locusTag_BN877_I1464	117
BN877_I1465_locusTag_BN877_I1465	1089
BN877_I1466_locusTag_BN877_I1466	1215
tmk_locusTag_BN877_I1467	675
tmk_locusTag_BN877_I1468	1026
metG_locusTag_BN877_I1469	1551
BN877_I1470_locusTag_BN877_I1470	783
BN877_I1471_locusTag_BN877_I1471	825
clc_locusTag_BN877_I1472	1782
BN877_I1473_locusTag_BN877_I1473	1167
BN877_I1474_locusTag_BN877_I1474	648
BN877_I1475_locusTag_BN877_I1475	648
BN877_I1476_locusTag_BN877_I1476	564
BN877_I1477_locusTag_BN877_I1477	657
BN877_I1478_locusTag_BN877_I1478	453
BN877_I1479_locusTag_BN877_I1479	183
BN877_I1480_locusTag_BN877_I1480	456
BN877_I1481_locusTag_BN877_I1481	660
fghA_locusTag_BN877_I1482	834
yjgH_locusTag_BN877_I1483	390
yjgH_locusTag_BN877_I1484	351
BN877_I1485_locusTag_BN877_I1485	489
BN877_I1486_locusTag_BN877_I1486	795
BN877_I1487_locusTag_BN877_I1487	666
BN877_I1488_locusTag_BN877_I1488	990
crcB_locusTag_BN877_I1489	378
BN877_I1490_locusTag_BN877_I1490	330
BN877_I1491_locusTag_BN877_I1491	975
BN877_I1492_locusTag_BN877_I1492	381
BN877_I1493_locusTag_BN877_I1493	186
BN877_Imisc_RNA_21_locusTag_BN877_Imisc_RNA_21	88
BN877_Imisc_RNA_22_locusTag_BN877_Imisc_RNA_22	83
gcvT_locusTag_BN877_I1494	1140
gcvH_locusTag_BN877_I1495	363
gcvP_locusTag_BN877_I1496	2865
BN877_I1497_locusTag_BN877_I1497	558
BN877_I1498_locusTag_BN877_I1498	804
BN877_I1499_locusTag_BN877_I1499	504
BN877_I1500_locusTag_BN877_I1500	1278
fpr_locusTag_BN877_I1501	813
BN877_I1502_locusTag_BN877_I1502	507
BN877_I1503_locusTag_BN877_I1503	1671
BN877_I1504_locusTag_BN877_I1504	315
cysG1_locusTag_BN877_I1505	1464
cysG1_locusTag_BN877_I1506	309
BN877_I1507_locusTag_BN877_I1507	588
mazG_locusTag_BN877_I1508	846
fixP_locusTag_BN877_I1509	864
fixQ_locusTag_BN877_I1510	153
fixO_locusTag_BN877_I1511	732
fixN_locusTag_BN877_I1512	1623
cobP_locusTag_BN877_I1513	522
BN877_I1514_locusTag_BN877_I1514	693
BN877_I1515_locusTag_BN877_I1515	966
BN877_I1516_locusTag_BN877_I1516	387
BN877_I1517_locusTag_BN877_I1517	1428
ydeP_locusTag_BN877_I1518	2388
ydeP_locusTag_BN877_I1519	300
BN877_I1520_locusTag_BN877_I1520	495
BN877_I1521_locusTag_BN877_I1521	429
BN877_I1522_locusTag_BN877_I1522	168
BN877_I1523_locusTag_BN877_I1523	387
BN877_ItRNA35_locusTag_BN877_ItRNA35	85
lipB_locusTag_BN877_I1526	732
BN877_I1527_locusTag_BN877_I1527	1068
BN877_I1528_locusTag_BN877_I1528	972
BN877_I1529_locusTag_BN877_I1529	459
BN877_I1530_locusTag_BN877_I1530	846
BN877_I1531_locusTag_BN877_I1531	393
BN877_I1532_locusTag_BN877_I1532	2565
yajC_locusTag_BN877_I1533	348
BN877_I1534_locusTag_BN877_I1534	873
fdhA_locusTag_BN877_I1535	1191
BN877_I1536_locusTag_BN877_I1536	657
BN877_I1537_locusTag_BN877_I1537	1395
BN877_I1538_locusTag_BN877_I1538	204
BN877_I1539_locusTag_BN877_I1539	825
BN877_I1540_locusTag_BN877_I1540	291
BN877_I1541_locusTag_BN877_I1541	777
BN877_I1542_locusTag_BN877_I1542	246
BN877_I1543_locusTag_BN877_I1543	1182
metC2_locusTag_BN877_I1544	1188
aapJ_locusTag_BN877_I1545	1023
aapQ_locusTag_BN877_I1546	1197
aapM_locusTag_BN877_I1547	1164
aapP_locusTag_BN877_I1548	774
BN877_ItRNA16_locusTag_BN877_ItRNA16	75
BN877_ItRNA17_locusTag_BN877_ItRNA17	75
BN877_I1552_locusTag_BN877_I1552	1803
BN877_I1553_locusTag_BN877_I1553	225
hom_locusTag_BN877_I1554	1311
BN877_I1555_locusTag_BN877_I1555	1221
BN877_I1556_locusTag_BN877_I1556	960
BN877_I1557_locusTag_BN877_I1557	804
BN877_I1558_locusTag_BN877_I1558	723
BN877_I1559_locusTag_BN877_I1559	930
BN877_I1560_locusTag_BN877_I1560	1029
fabF2_locusTag_BN877_I1561	1281
fabF3_locusTag_BN877_I1562	1197
fabF3_locusTag_BN877_I1563	165
fabZ2_locusTag_BN877_I1564	480
acpXL_locusTag_BN877_I1565	285
hemN_locusTag_BN877_I1566	1350
fnrN_locusTag_BN877_I1567	726
BN877_I1568_locusTag_BN877_I1568	432
phbC_locusTag_BN877_I1569	1860
sfsA_locusTag_BN877_I1570	720
map1_locusTag_BN877_I1571	843
radC_locusTag_BN877_I1572	834
BN877_I1573_locusTag_BN877_I1573	423
BN877_I1574_locusTag_BN877_I1574	1734
aroF_locusTag_BN877_I1575	1377
BN877_I1576_locusTag_BN877_I1576	315
BN877_I1577_locusTag_BN877_I1577	906
gor_locusTag_BN877_I1578	1389
BN877_I1579_locusTag_BN877_I1579	567
rpiA_locusTag_BN877_I1580	696
cbbZ_locusTag_BN877_I1581	741
BN877_I1582_locusTag_BN877_I1582	585
BN877_I1583_locusTag_BN877_I1583	1950
fumC_locusTag_BN877_I1584	1392
BN877_I1585_locusTag_BN877_I1585	585
BN877_I1586_locusTag_BN877_I1586	234
pyrG_locusTag_BN877_I1587	1680
BN877_I1588_locusTag_BN877_I1588	480
tpiA_locusTag_BN877_I1589	771
BN877_I1590_locusTag_BN877_I1590	882
gyrB2_locusTag_BN877_I1591	2130
BN877_I1592_locusTag_BN877_I1592	891
BN877_I1593_locusTag_BN877_I1593	1557
BN877_I1594_locusTag_BN877_I1594	834
BN877_I1595_locusTag_BN877_I1595	2514
BN877_I1596_locusTag_BN877_I1596	2619
BN877_I1597_locusTag_BN877_I1597	255
BN877_ItRNA18_locusTag_BN877_ItRNA18	76
BN877_I1598_locusTag_BN877_I1598	444
BN877_I1599_locusTag_BN877_I1599	78
BN877_I1600_locusTag_BN877_I1600	96
BN877_I1601_locusTag_BN877_I1601	225
BN877_I1602_locusTag_BN877_I1602	189
BN877_I1603_locusTag_BN877_I1603	252
BN877_I1604_locusTag_BN877_I1604	438
BN877_I1605_locusTag_BN877_I1605	969
BN877_I1606_locusTag_BN877_I1606	591
BN877_I1607_locusTag_BN877_I1607	1371
BN877_I1608_locusTag_BN877_I1608	840
BN877_I1609_locusTag_BN877_I1609	1161
BN877_I1610_locusTag_BN877_I1610	984
BN877_I1611_locusTag_BN877_I1611	831
dme_locusTag_BN877_I1612	2316
BN877_I1613_locusTag_BN877_I1613	1101
bluB_locusTag_BN877_I1614	717
BN877_Imisc_RNA_11_locusTag_BN877_Imisc_RNA_11	184
BN877_I1615_locusTag_BN877_I1615	831
BN877_I1616_locusTag_BN877_I1616	378
BN877_I1617_locusTag_BN877_I1617	1680
cgmA_locusTag_BN877_I1618	1935
BN877_I1619_locusTag_BN877_I1619	534
sthA_locusTag_BN877_I1620	1455
BN877_I1621_locusTag_BN877_I1621	648
BN877_I1622_locusTag_BN877_I1622	279
BN877_I1623_locusTag_BN877_I1623	537
tig_locusTag_BN877_I1624	1479
BN877_I1625_locusTag_BN877_I1625	213
BN877_ItRNA34_locusTag_BN877_ItRNA34	83
BN877_I1627_locusTag_BN877_I1627	147
BN877_I1628_locusTag_BN877_I1628	144
gidA1_locusTag_BN877_I1629	1431
tadG_locusTag_BN877_I1630	579
tadE_locusTag_BN877_I1631	576
tadE_locusTag_BN877_I1632	1272
adhC_locusTag_BN877_I1633	1128
BN877_I1634_locusTag_BN877_I1634	897
BN877_I1635_locusTag_BN877_I1635	270
BN877_I1636_locusTag_BN877_I1636	1533
BN877_I1637_locusTag_BN877_I1637	1278
BN877_I1638_locusTag_BN877_I1638	1224
tgt_locusTag_BN877_I1639	1131
queA_locusTag_BN877_I1640	1083
ppiB_locusTag_BN877_I1641	510
ppiA_locusTag_BN877_I1642	570
kdtB_locusTag_BN877_I1643	495
BN877_I1644_locusTag_BN877_I1644	180
BN877_I1645_locusTag_BN877_I1645	135
BN877_I1646_locusTag_BN877_I1646	1893
trpD_locusTag_BN877_I1647	1014
trpC_locusTag_BN877_I1648	816
moaC_locusTag_BN877_I1649	507
BN877_I1650_locusTag_BN877_I1650	1218
BN877_I1651_locusTag_BN877_I1651	1071
BN877_I1652_locusTag_BN877_I1652	609
kefBC_locusTag_BN877_I1653	1812
BN877_I1654_locusTag_BN877_I1654	369
moaA_locusTag_BN877_I1655	1050
BN877_I1656_locusTag_BN877_I1656	963
BN877_I1657_locusTag_BN877_I1657	1200
mobA_locusTag_BN877_I1658	627
mobB_locusTag_BN877_I1659	516
BN877_I1660_locusTag_BN877_I1660	1473
pcm1_locusTag_BN877_I1661	654
surE_locusTag_BN877_I1662	771
serS_locusTag_BN877_I1663	1284
BN877_I1664_locusTag_BN877_I1664	804
tatB_locusTag_BN877_I1666	747
BN877_I1667_locusTag_BN877_I1667	207
BN877_I1668_locusTag_BN877_I1668	780
BN877_I1669_locusTag_BN877_I1669	846
BN877_I1670_locusTag_BN877_I1670	1017
BN877_I1671_locusTag_BN877_I1671	3045
BN877_I1672_locusTag_BN877_I1672	162
argS_locusTag_BN877_I1673	1758
BN877_I1674_locusTag_BN877_I1674	1218
BN877_I1675_locusTag_BN877_I1675	333
xthA_locusTag_BN877_I1676	798
exoR_locusTag_BN877_I1677	795
BN877_I1678_locusTag_BN877_I1678	303
BN877_I1679_locusTag_BN877_I1679	1290
valS_locusTag_BN877_I1680	2844
BN877_I1681_locusTag_BN877_I1681	963
pcm2_locusTag_BN877_I1682	672
BN877_ItRNA33_locusTag_BN877_ItRNA33	74
BN877_I1683_locusTag_BN877_I1683	153
BN877_I1685_locusTag_BN877_I1685	105
BN877_I1686_locusTag_BN877_I1686	288
BN877_I1687_locusTag_BN877_I1687	246
wrbA_locusTag_BN877_I1688	600
BN877_I1689_locusTag_BN877_I1689	792
BN877_I1690_locusTag_BN877_I1690	846
BN877_I1691_locusTag_BN877_I1691	789
BN877_I1692_locusTag_BN877_I1692	177
nrd_locusTag_BN877_I1693	3819
BN877_I1694_locusTag_BN877_I1694	279
BN877_I1695_locusTag_BN877_I1695	333
BN877_I1696_locusTag_BN877_I1696	1326
BN877_I1697_locusTag_BN877_I1697	366
BN877_I1698_locusTag_BN877_I1698	222
ywjA_locusTag_BN877_I1699	1734
BN877_I1700_locusTag_BN877_I1700	1233
BN877_I1701_locusTag_BN877_I1701	456
BN877_I1702_locusTag_BN877_I1702	420
BN877_I1703_locusTag_BN877_I1703	1155
BN877_I1704_locusTag_BN877_I1704	81
BN877_I1705_locusTag_BN877_I1705	612
BN877_I1706_locusTag_BN877_I1706	582
BN877_I1707_locusTag_BN877_I1707	981
thrS_locusTag_BN877_I1708	2004
BN877_I1709_locusTag_BN877_I1709	525
BN877_I1710_locusTag_BN877_I1710	360
BN877_I1711_locusTag_BN877_I1711	450
folE_locusTag_BN877_I1712	627
hisI_locusTag_BN877_I1713	453
BN877_I1714_locusTag_BN877_I1714	933
BN877_I1715_locusTag_BN877_I1715	435
BN877_I1716_locusTag_BN877_I1716	738
BN877_I1717_locusTag_BN877_I1717	555
BN877_I1718_locusTag_BN877_I1718	618
BN877_I1719_locusTag_BN877_I1719	261
BN877_I1720_locusTag_BN877_I1720	606
BN877_I1721_locusTag_BN877_I1721	435
sdaA_locusTag_BN877_I1722	1404
BN877_I1723_locusTag_BN877_I1723	363
BN877_I1724_locusTag_BN877_I1724	168
BN877_I1725_locusTag_BN877_I1725	348
BN877_I1726_locusTag_BN877_I1726	765
BN877_I1728_locusTag_BN877_I1728	162
BN877_I1729_locusTag_BN877_I1729	810
BN877_I1730_locusTag_BN877_I1730	903
BN877_I1731_locusTag_BN877_I1731	897
BN877_I1732_locusTag_BN877_I1732	219
BN877_I1733_locusTag_BN877_I1733	1041
BN877_I1734_locusTag_BN877_I1734	1476
glnB_locusTag_BN877_I1735	339
glnA_locusTag_BN877_I1736	1410
BN877_I1737_locusTag_BN877_I1737	921
BN877_I1738_locusTag_BN877_I1738	330
BN877_I1739_locusTag_BN877_I1739	657
BN877_I1740_locusTag_BN877_I1740	1848
BN877_I1741_locusTag_BN877_I1741	669
BN877_I1742_locusTag_BN877_I1742	933
BN877_I1743_locusTag_BN877_I1743	345
Mfd_locusTag_BN877_I1744	3498
BN877_I1745_locusTag_BN877_I1745	312
recG_locusTag_BN877_I1746	2106
BN877_I1747_locusTag_BN877_I1747	273
BN877_I1748_locusTag_BN877_I1748	258
BN877_I1749_locusTag_BN877_I1749	384
BN877_I1750_locusTag_BN877_I1750	669
BN877_I1751_locusTag_BN877_I1751	504
glmS_locusTag_BN877_I1752	1827
glmU_locusTag_BN877_I1753	1362
BN877_I1754_locusTag_BN877_I1754	750
BN877_I1755_locusTag_BN877_I1755	1074
BN877_I1756_locusTag_BN877_I1756	924
BN877_I1757_locusTag_BN877_I1757	1092
BN877_I1758_locusTag_BN877_I1758	1572
pcs_locusTag_BN877_I1759	753
BN877_I1760_locusTag_BN877_I1760	1209
BN877_I1761_locusTag_BN877_I1761	939
BN877_I1762_locusTag_BN877_I1762	747
BN877_ItRNA19_locusTag_BN877_ItRNA19	76
BN877_I1764_locusTag_BN877_I1764	438
BN877_I1765_locusTag_BN877_I1765	420
BN877_I1766_locusTag_BN877_I1766	639
BN877_I1767_locusTag_BN877_I1767	354
BN877_I1768_locusTag_BN877_I1768	1185
BN877_I1769_locusTag_BN877_I1769	219
BN877_I1770_locusTag_BN877_I1770	273
BN877_I1771_locusTag_BN877_I1771	267
BN877_I1772_locusTag_BN877_I1772	330
BN877_I1773_locusTag_BN877_I1773	246
BN877_I1774_locusTag_BN877_I1774	306
BN877_I1775_locusTag_BN877_I1775	339
BN877_I1776_locusTag_BN877_I1776	135
BN877_I1777_locusTag_BN877_I1777	246
BN877_I1778_locusTag_BN877_I1778	804
BN877_I1780_locusTag_BN877_I1780	249
BN877_I1781_locusTag_BN877_I1781	396
BN877_I1782_locusTag_BN877_I1782	180
BN877_I1783_locusTag_BN877_I1783	282
BN877_I1784_locusTag_BN877_I1784	807
BN877_I1785_locusTag_BN877_I1785	246
BN877_I1786_locusTag_BN877_I1786	267
BN877_I1787_locusTag_BN877_I1787	270
BN877_I1788_locusTag_BN877_I1788	1077
BN877_I1789_locusTag_BN877_I1789	444
BN877_I1790_locusTag_BN877_I1790	1179
BN877_I1791_locusTag_BN877_I1791	1851
BN877_I1792_locusTag_BN877_I1792	159
BN877_I1793_locusTag_BN877_I1793	594
BN877_I1794_locusTag_BN877_I1794	1674
BN877_I1795_locusTag_BN877_I1795	474
BN877_I1796_locusTag_BN877_I1796	225
BN877_I1797_locusTag_BN877_I1797	1539
BN877_I1798_locusTag_BN877_I1798	366
BN877_I1799_locusTag_BN877_I1799	843
BN877_I1800_locusTag_BN877_I1800	870
BN877_I1801_locusTag_BN877_I1801	279
BN877_I1802_locusTag_BN877_I1802	630
BN877_I1803_locusTag_BN877_I1803	2031
BN877_I1804_locusTag_BN877_I1804	567
BN877_I1805_locusTag_BN877_I1805	2877
BN877_I1806_locusTag_BN877_I1806	1836
BN877_I1807_locusTag_BN877_I1807	2499
BN877_I1808_locusTag_BN877_I1808	1944
BN877_I1809_locusTag_BN877_I1809	471
BN877_I1810_locusTag_BN877_I1810	1032
BN877_I1811_locusTag_BN877_I1811	897
BN877_I1812_locusTag_BN877_I1812	291
BN877_I1813_locusTag_BN877_I1813	330
BN877_I1814_locusTag_BN877_I1814	1263
gloA_locusTag_BN877_I1815	441
BN877_I1816_locusTag_BN877_I1816	579
BN877_I1817_locusTag_BN877_I1817	483
BN877_I1818_locusTag_BN877_I1818	249
BN877_I1819_locusTag_BN877_I1819	270
BN877_I1820_locusTag_BN877_I1820	1158
BN877_ItRNA32_locusTag_BN877_ItRNA32	77
BN877_I1821_locusTag_BN877_I1821	306
BN877_ItRNA20_locusTag_BN877_ItRNA20	77
BN877_I1822_locusTag_BN877_I1822	657
BN877_I1823_locusTag_BN877_I1823	264
BN877_I1824_locusTag_BN877_I1824	285
BN877_I1825_locusTag_BN877_I1825	201
BN877_I1826_locusTag_BN877_I1826	729
BN877_I1827_locusTag_BN877_I1827	429
BN877_I1828_locusTag_BN877_I1828	204
BN877_I1830_locusTag_BN877_I1830	1254
BN877_I1831_locusTag_BN877_I1831	666
BN877_I1832_locusTag_BN877_I1832	204
BN877_I1833_locusTag_BN877_I1833	201
BN877_I1834_locusTag_BN877_I1834	477
BN877_I1835_locusTag_BN877_I1835	774
BN877_I1836_locusTag_BN877_I1836	414
BN877_I1837_locusTag_BN877_I1837	270
BN877_I1838_locusTag_BN877_I1838	273
BN877_I1839_locusTag_BN877_I1839	1005
BN877_I1840_locusTag_BN877_I1840	663
BN877_I1841_locusTag_BN877_I1841	345
BN877_I1842_locusTag_BN877_I1842	240
BN877_I1843_locusTag_BN877_I1843	927
BN877_I1844_locusTag_BN877_I1844	588
BN877_I1846_locusTag_BN877_I1846	642
BN877_I1847_locusTag_BN877_I1847	474
BN877_I1848_locusTag_BN877_I1848	1521
BN877_I1849_locusTag_BN877_I1849	219
BN877_I1850_locusTag_BN877_I1850	2868
BN877_I1851_locusTag_BN877_I1851	444
BN877_I1852_locusTag_BN877_I1852	537
BN877_I1853_locusTag_BN877_I1853	669
BN877_I1854_locusTag_BN877_I1854	648
BN877_I1855_locusTag_BN877_I1855	351
BN877_I1856_locusTag_BN877_I1856	156
BN877_I1857_locusTag_BN877_I1857	2346
BN877_I1858_locusTag_BN877_I1858	336
BN877_I1859_locusTag_BN877_I1859	711
BN877_I1860_locusTag_BN877_I1860	360
BN877_I1861_locusTag_BN877_I1861	432
BN877_I1862_locusTag_BN877_I1862	411
BN877_I1863_locusTag_BN877_I1863	495
BN877_I1864_locusTag_BN877_I1864	357
BN877_I1865_locusTag_BN877_I1865	186
BN877_I1866_locusTag_BN877_I1866	348
BN877_I1867_locusTag_BN877_I1867	342
BN877_I1868_locusTag_BN877_I1868	261
BN877_I1869_locusTag_BN877_I1869	1209
BN877_I1870_locusTag_BN877_I1870	1119
BN877_I1871_locusTag_BN877_I1871	1230
terL_locusTag_BN877_I1872	1644
terS_locusTag_BN877_I1873	456
BN877_I1874_locusTag_BN877_I1874	252
BN877_I1875_locusTag_BN877_I1875	423
BN877_ItRNA31_locusTag_BN877_ItRNA31	77
BN877_I1876_locusTag_BN877_I1876	945
BN877_I1877_locusTag_BN877_I1877	474
BN877_I1878_locusTag_BN877_I1878	249
BN877_I1879_locusTag_BN877_I1879	948
BN877_I1880_locusTag_BN877_I1880	1368
BN877_I1881_locusTag_BN877_I1881	2223
BN877_I1882_locusTag_BN877_I1882	822
BN877_I1883_locusTag_BN877_I1883	375
BN877_I1884_locusTag_BN877_I1884	234
BN877_I1885_locusTag_BN877_I1885	1059
BN877_I1886_locusTag_BN877_I1886	1410
BN877_I1887_locusTag_BN877_I1887	771
BN877_I1888_locusTag_BN877_I1888	528
BN877_I1889_locusTag_BN877_I1889	450
BN877_I1890_locusTag_BN877_I1890	1755
BN877_I1891_locusTag_BN877_I1891	492
BN877_I1892_locusTag_BN877_I1892	537
BN877_I1893_locusTag_BN877_I1893	930
BN877_I1894_locusTag_BN877_I1894	1056
BN877_I1895_locusTag_BN877_I1895	834
BN877_I1896_locusTag_BN877_I1896	579
BN877_I1897_locusTag_BN877_I1897	150
BN877_I1898_locusTag_BN877_I1898	774
BN877_I1899_locusTag_BN877_I1899	228
BN877_I1900_locusTag_BN877_I1900	312
BN877_I1901_locusTag_BN877_I1901	891
BN877_I1902_locusTag_BN877_I1902	282
BN877_I1903_locusTag_BN877_I1903	351
BN877_I1904_locusTag_BN877_I1904	603
BN877_I1905_locusTag_BN877_I1905	660
BN877_I1906_locusTag_BN877_I1906	192
BN877_I1907_locusTag_BN877_I1907	354
BN877_I1908_locusTag_BN877_I1908	267
BN877_I1909_locusTag_BN877_I1909	378
BN877_I1910_locusTag_BN877_I1910	456
BN877_I1911_locusTag_BN877_I1911	591
BN877_I1912_locusTag_BN877_I1912	270
BN877_I1913_locusTag_BN877_I1913	1092
BN877_I1914_locusTag_BN877_I1914	96
BN877_I1915_locusTag_BN877_I1915	219
BN877_I1916_locusTag_BN877_I1916	585
BN877_I1917_locusTag_BN877_I1917	450
BN877_I1918_locusTag_BN877_I1918	156
BN877_I1919_locusTag_BN877_I1919	1299
macB_locusTag_BN877_I1920	720
macB_locusTag_BN877_I1921	1209
BN877_I1922_locusTag_BN877_I1922	390
insD_locusTag_BN877_I1923	828
insD_locusTag_BN877_I1924	402
BN877_I1925_locusTag_BN877_I1925	231
BN877_I1926_locusTag_BN877_I1926	276
BN877_I1927_locusTag_BN877_I1927	390
sufA_locusTag_BN877_I1928	384
sufS_locusTag_BN877_I1929	1242
sufD_locusTag_BN877_I1930	1272
sufC_locusTag_BN877_I1931	756
sufB_locusTag_BN877_I1932	1470
iscS_locusTag_BN877_I1933	1170
BN877_I1934_locusTag_BN877_I1934	678
BN877_I1935_locusTag_BN877_I1935	1122
tyrS_locusTag_BN877_I1936	1254
BN877_I1937_locusTag_BN877_I1937	3384
bcp_locusTag_BN877_I1938	468
BN877_I1939_locusTag_BN877_I1939	822
BN877_I1940_locusTag_BN877_I1940	1299
BN877_I1941_locusTag_BN877_I1941	1497
BN877_I1942_locusTag_BN877_I1942	426
BN877_I1943_locusTag_BN877_I1943	249
BN877_I1944_locusTag_BN877_I1944	168
BN877_I1945_locusTag_BN877_I1945	1080
cbbE_locusTag_BN877_I1946	678
BN877_I1947_locusTag_BN877_I1947	507
purB_locusTag_BN877_I1948	1353
BN877_I1949_locusTag_BN877_I1949	564
purC1_locusTag_BN877_I1950	765
purS_locusTag_BN877_I1951	243
purQ_locusTag_BN877_I1952	672
BN877_I1953_locusTag_BN877_I1953	405
BN877_I1955_locusTag_BN877_I1955	306
BN877_I1956_locusTag_BN877_I1956	1419
BN877_I1957_locusTag_BN877_I1957	591
purL_locusTag_BN877_I1958	2235
BN877_I1959_locusTag_BN877_I1959	234
BN877_I1960_locusTag_BN877_I1960	1149
BN877_I1961_locusTag_BN877_I1961	249
BN877_I1962_locusTag_BN877_I1962	336
BN877_I1963_locusTag_BN877_I1963	1287
BN877_I1964_locusTag_BN877_I1964	825
BN877_I1965_locusTag_BN877_I1965	915
ydaO_locusTag_BN877_I1966	927
yneH_locusTag_BN877_I1967	930
rpsD_locusTag_BN877_I1968	618
BN877_I1969_locusTag_BN877_I1969	984
BN877_I1970_locusTag_BN877_I1970	1518
eamA_locusTag_BN877_I1971	888
BN877_I1972_locusTag_BN877_I1972	639
BN877_I1973_locusTag_BN877_I1973	240
BN877_I1974_locusTag_BN877_I1974	189
BN877_I1975_locusTag_BN877_I1975	96
murI_locusTag_BN877_I1976	822
murI_locusTag_BN877_I1977	834
BN877_I1978_locusTag_BN877_I1978	531
icd_locusTag_BN877_I1979	1257
BN877_I1980_locusTag_BN877_I1980	93
BN877_I1981_locusTag_BN877_I1981	627
alaS_locusTag_BN877_I1982	2703
recA_locusTag_BN877_I1983	1089
BN877_I1984_locusTag_BN877_I1984	942
BN877_I1985_locusTag_BN877_I1985	924
BN877_I1986_locusTag_BN877_I1986	2199
artJ_locusTag_BN877_I1987	774
nocQ_locusTag_BN877_I1988	804
nocQ_locusTag_BN877_I1989	831
BN877_I1990_locusTag_BN877_I1990	267
BN877_I1991_locusTag_BN877_I1991	825
BN877_I1992_locusTag_BN877_I1992	966
BN877_I1993_locusTag_BN877_I1993	399
BN877_I1994_locusTag_BN877_I1994	171
BN877_I1995_locusTag_BN877_I1995	489
BN877_I1996_locusTag_BN877_I1996	630
BN877_I1997_locusTag_BN877_I1997	594
BN877_I1998_locusTag_BN877_I1998	1536
dgkA_locusTag_BN877_I1999	417
dgkA_locusTag_BN877_I2000	213
cobU_locusTag_BN877_I2001	1035
cobV_locusTag_BN877_I2002	786
BN877_I2003_locusTag_BN877_I2003	192
BN877_I2004_locusTag_BN877_I2004	708
BN877_Imisc_RNA_8_locusTag_BN877_Imisc_RNA_8	150
ribB_locusTag_BN877_I2005	642
BN877_I2006_locusTag_BN877_I2006	762
BN877_I2007_locusTag_BN877_I2007	966
BN877_I2008_locusTag_BN877_I2008	822
BN877_I2009_locusTag_BN877_I2009	1269
BN877_I2010_locusTag_BN877_I2010	1815
BN877_I2011_locusTag_BN877_I2011	315
rarA_locusTag_BN877_I2012	1317
rarA_locusTag_BN877_I2013	1407
BN877_I2014_locusTag_BN877_I2014	351
BN877_I2015_locusTag_BN877_I2015	1020
ilvD1_locusTag_BN877_I2016	1836
yedY_locusTag_BN877_I2017	942
yedZ_locusTag_BN877_I2018	672
yedZ_locusTag_BN877_I2019	321
rplQ_locusTag_BN877_I2020	426
rpoA_locusTag_BN877_I2021	1011
rpsK_locusTag_BN877_I2022	390
rpsK_locusTag_BN877_I2023	321
rpsM_locusTag_BN877_I2024	369
adk_locusTag_BN877_I2025	591
secY_locusTag_BN877_I2026	1341
rplO_locusTag_BN877_I2027	480
rpmD_locusTag_BN877_I2028	207
rpsE_locusTag_BN877_I2029	570
rplR_locusTag_BN877_I2030	363
rplF_locusTag_BN877_I2031	534
rpsH_locusTag_BN877_I2032	399
rpsN_locusTag_BN877_I2033	306
rplE_locusTag_BN877_I2034	555
rplX_locusTag_BN877_I2035	309
