gene_name	length
None_locusTag_PFL_0799	1560
None_locusTag_PFL_0800	1050
None_locusTag_PFL_0801	1452
None_locusTag_PFL_0802	876
None_locusTag_PFL_0803	1056
None_locusTag_PFL_0804	378
None_locusTag_PFL_0805	1137
None_locusTag_PFL_0806	630
None_locusTag_PFL_0807	549
None_locusTag_PFL_0808	855
None_locusTag_PFL_0809	375
None_locusTag_PFL_0810	132
ssrA_locusTag_PFL_6294	393
None_locusTag_PFL_0812	288
None_locusTag_PFL_0813	2811
None_locusTag_PFL_0814	672
None_locusTag_PFL_0815	1455
None_locusTag_PFL_0816	825
glcA_locusTag_PFL_0817	1695
pdhR_locusTag_PFL_0818	768
smpB_locusTag_PFL_0819	483
None_locusTag_PFL_0820	1404
None_locusTag_PFL_0821	435
None_locusTag_PFL_0822	303
omlA_locusTag_PFL_0823	528
fur_locusTag_PFL_0824	405
recN_locusTag_PFL_0825	1674
grpE_locusTag_PFL_0826	567
dnaK_locusTag_PFL_0827	1917
dnaJ_locusTag_PFL_0828	1125
dapB_locusTag_PFL_0829	807
carA_locusTag_PFL_0830	1137
carB_locusTag_PFL_0831	3222
greA_locusTag_PFL_0832	477
None_locusTag_PFL_0833	405
None_locusTag_PFL_0834	309
rrmJ_locusTag_PFL_0835	630
ftsH_locusTag_PFL_0836	1905
folP_locusTag_PFL_0837	852
glmM_locusTag_PFL_0838	1338
tpiA_locusTag_PFL_0839	756
None_locusTag_PFL_0840	86
None_locusTag_PFL_0841	77
None_locusTag_PFL_0842	477
nusA_locusTag_PFL_0843	1482
infB_locusTag_PFL_0844	2517
rbfA_locusTag_PFL_0845	402
truB_locusTag_PFL_0846	918
rpsO_locusTag_PFL_0847	270
pnp_locusTag_PFL_0848	2112
None_locusTag_PFL_0849	76
None_locusTag_PFL_0850	360
nadC_locusTag_PFL_0851	849
None_locusTag_PFL_0852	2229
ampD_locusTag_PFL_0853	561
ampE_locusTag_PFL_0854	837
None_locusTag_PFL_0855	2031
None_locusTag_PFL_0857	792
fruR_locusTag_PFL_0858	996
fruB_locusTag_PFL_0859	2862
fruK_locusTag_PFL_0860	942
fruA_locusTag_PFL_0861	1746
None_locusTag_PFL_0862	1542
None_locusTag_PFL_0863	2532
None_locusTag_PFL_0864	2286
None_locusTag_PFL_0865	681
None_locusTag_PFL_0866	762
speC_locusTag_PFL_0867	1164
opuCA_locusTag_PFL_0868	1158
opuCB_locusTag_PFL_0869	654
opuCC_locusTag_PFL_0870	894
opuCB2_locusTag_PFL_0871	717
prfC_locusTag_PFL_0872	1584
None_locusTag_PFL_0873	255
dppF_locusTag_PFL_0874	972
dppD_locusTag_PFL_0875	969
dppC_locusTag_PFL_0876	912
dppB_locusTag_PFL_0877	1011
dppA1_locusTag_PFL_0878	1596
None_locusTag_PFL_0879	1407
dppA2_locusTag_PFL_0880	1602
dppA3_locusTag_PFL_0881	1626
None_locusTag_PFL_0882	564
None_locusTag_PFL_0883	717
None_locusTag_PFL_0884	1263
None_locusTag_PFL_0885	561
None_locusTag_PFL_0886	1728
None_locusTag_PFL_0887	192
None_locusTag_PFL_0888	1641
None_locusTag_PFL_0889	942
None_locusTag_PFL_0890	381
None_locusTag_PFL_0891	1038
None_locusTag_PFL_0892	375
gatB_locusTag_PFL_0893	1446
gatA_locusTag_PFL_0894	1452
gatC_locusTag_PFL_0895	288
mreB_locusTag_PFL_0896	1038
mreC_locusTag_PFL_0897	1050
mreD_locusTag_PFL_0898	492
maf_1_locusTag_PFL_0899	606
rng_locusTag_PFL_0900	1458
None_locusTag_PFL_0901	3804
None_locusTag_PFL_0902	840
tldD_locusTag_PFL_0903	1443
None_locusTag_PFL_0904	522
pmbA_locusTag_PFL_0905	1347
fagA_locusTag_PFL_0906	396
fumC_1_locusTag_PFL_0907	1377
None_locusTag_PFL_0908	450
sodA1_locusTag_PFL_0909	612
None_locusTag_PFL_0910	894
ptsH_locusTag_PFL_0911	273
None_locusTag_PFL_0912	858
ptsN_locusTag_PFL_0913	465
yhbH_locusTag_PFL_0914	306
rpoN_locusTag_PFL_0915	1494
lptB_locusTag_PFL_0916	726
lptA_locusTag_PFL_0917	546
lptC_locusTag_PFL_0918	573
kdsC_locusTag_PFL_0919	525
kdsD_locusTag_PFL_0920	975
ttg2A_locusTag_PFL_0921	810
ttg2B_locusTag_PFL_0922	798
ttg2C_locusTag_PFL_0923	468
ttg2D_locusTag_PFL_0924	654
ttg2E_locusTag_PFL_0925	309
ttg2F_locusTag_PFL_0926	240
murA_locusTag_PFL_0927	1266
hisG_locusTag_PFL_0928	636
hisD_locusTag_PFL_0929	1329
hisC_1_locusTag_PFL_0930	1053
None_locusTag_PFL_0931	729
None_locusTag_PFL_0932	2106
algW_locusTag_PFL_0933	1155
None_locusTag_PFL_0934	759
cysD_locusTag_PFL_0935	918
cysN_locusTag_PFL_0936	1899
None_locusTag_PFL_0937	906
pta_locusTag_PFL_0938	2100
None_locusTag_PFL_0939	339
slyD_locusTag_PFL_0940	486
None_locusTag_PFL_0941	483
None_locusTag_PFL_0942	1104
None_locusTag_PFL_0943	1281
None_locusTag_PFL_0944	750
trxB_1_locusTag_PFL_0945	963
hopJ_locusTag_PFL_0946	339
None_locusTag_PFL_0947	294
folB_1_locusTag_PFL_0948	381
folE1_locusTag_PFL_0949	561
None_locusTag_PFL_0950	711
None_locusTag_PFL_0951	570
None_locusTag_PFL_0952	942
None_locusTag_PFL_0953	606
None_locusTag_PFL_0954	459
None_locusTag_PFL_0955	456
None_locusTag_PFL_0956	897
None_locusTag_PFL_0957	387
None_locusTag_PFL_0958	687
None_locusTag_PFL_0959	783
None_locusTag_PFL_0960	903
None_locusTag_PFL_0961	912
None_locusTag_PFL_0962	360
None_locusTag_PFL_0963	1791
None_locusTag_PFL_0964	1368
None_locusTag_PFL_0965	2556
hmgR_locusTag_PFL_6241	795
hmgA_locusTag_PFL_0967	1305
fahA_locusTag_PFL_0968	1305
maiA_locusTag_PFL_0969	639
None_locusTag_PFL_0970	1368
None_locusTag_PFL_0971	468
None_locusTag_PFL_0972	804
ldh_locusTag_PFL_0973	1020
None_locusTag_PFL_0974	606
None_locusTag_PFL_0975	342
None_locusTag_PFL_0976	501
None_locusTag_PFL_0977	318
sdaC_locusTag_PFL_0978	1296
sdaB_locusTag_PFL_0979	1377
None_locusTag_PFL_0980	948
None_locusTag_PFL_0981	408
fecA_locusTag_PFL_0982	2361
fecR_locusTag_PFL_0983	966
fecI_locusTag_PFL_0984	489
None_locusTag_PFL_0985	306
None_locusTag_PFL_0986	1584
None_locusTag_PFL_0987	327
None_locusTag_PFL_0988	579
None_locusTag_PFL_0989	990
exbD5_locusTag_PFL_0990	408
tonB5_locusTag_PFL_0991	768
None_locusTag_PFL_0992	2241
exbB5_locusTag_PFL_0993	645
None_locusTag_PFL_0994	1704
None_locusTag_PFL_0995	2436
None_locusTag_PFL_0996	1050
None_locusTag_PFL_0997	828
None_locusTag_PFL_0998	1275
None_locusTag_PFL_0999	876
None_locusTag_PFL_1000	948
ghrB2_locusTag_PFL_1001	975
None_locusTag_PFL_1002	969
fusA_locusTag_PFL_1003	1512
fusBCD_locusTag_PFL_1004	2208
None_locusTag_PFL_1005	201
fusE_locusTag_PFL_1006	861
None_locusTag_PFL_1007	1029
None_locusTag_PFL_1008	825
None_locusTag_PFL_1009	465
None_locusTag_PFL_1010	480
fic_locusTag_PFL_1011	585
None_locusTag_PFL_1012	486
algA_locusTag_PFL_1013	1452
algF_locusTag_PFL_1014	669
None_locusTag_PFL_1015	1176
algI_locusTag_PFL_1016	1563
algL_locusTag_PFL_1017	1116
algX_locusTag_PFL_1018	1461
algG_locusTag_PFL_1019	1590
algE_locusTag_PFL_1020	1605
algK_locusTag_PFL_1021	1440
alg44_locusTag_PFL_1022	1170
None_locusTag_PFL_1023	1482
algD_locusTag_PFL_1024	1317
None_locusTag_PFL_1025	780
None_locusTag_PFL_1026	1125
None_locusTag_PFL_1027	1395
None_locusTag_PFL_1028	3063
None_locusTag_PFL_1029	1152
None_locusTag_PFL_1030	414
None_locusTag_PFL_1031	927
ribD_1_locusTag_PFL_1032	1107
None_locusTag_PFL_1033	1704
None_locusTag_PFL_1034	600
None_locusTag_PFL_1035	1053
None_locusTag_PFL_1036	741
None_locusTag_PFL_1037	447
moaC_1_locusTag_PFL_1038	474
moaD_locusTag_PFL_1039	243
moaE_1_locusTag_PFL_1040	453
None_locusTag_PFL_1041	777
None_locusTag_PFL_1042	630
None_locusTag_PFL_1043	117
None_locusTag_PFL_1044	981
None_locusTag_PFL_1045	954
rhlB_locusTag_PFL_1046	1497
estB_locusTag_PFL_1047	657
aapJ_locusTag_PFL_1048	1029
aapQ_locusTag_PFL_1049	1182
aapM_locusTag_PFL_1050	1098
aapP_locusTag_PFL_1051	765
ygiT_locusTag_PFL_1052	483
mqsR_locusTag_PFL_1053	312
None_locusTag_PFL_1054	660
None_locusTag_PFL_1055	1293
None_locusTag_PFL_1056	471
None_locusTag_PFL_1057	321
None_locusTag_PFL_1058	936
None_locusTag_PFL_1059	354
ndpA_1_locusTag_PFL_1060	1005
hupN_locusTag_PFL_1061	282
None_locusTag_PFL_1062	1026
valS_locusTag_PFL_1063	2847
None_locusTag_PFL_1064	489
holC_locusTag_PFL_1065	429
pepA_locusTag_PFL_1066	1491
None_locusTag_PFL_1067	1119
None_locusTag_PFL_1068	1062
lepA_locusTag_PFL_1069	1800
lepB_locusTag_PFL_1070	855
rnc_locusTag_PFL_1071	690
era_locusTag_PFL_1072	903
recO_locusTag_PFL_1073	690
pdxJ_locusTag_PFL_1074	747
mltF_locusTag_PFL_1075	1461
purL_locusTag_PFL_1076	3897
None_locusTag_PFL_1077	312
nagE_locusTag_PFL_1078	1707
nagF_locusTag_PFL_1079	2520
None_locusTag_PFL_1080	1023
nagA_locusTag_PFL_1081	1107
None_locusTag_PFL_1082	732
None_locusTag_PFL_1083	504
None_locusTag_PFL_1084	552
None_locusTag_PFL_1085	600
None_locusTag_PFL_1086	525
None_locusTag_PFL_1087	216
None_locusTag_PFL_1088	468
purT_locusTag_PFL_1089	1182
None_locusTag_PFL_1090	1317
None_locusTag_PFL_1091	1230
None_locusTag_PFL_1092	813
ffh_locusTag_PFL_1093	1377
rpsP_locusTag_PFL_1094	252
rimM_locusTag_PFL_1095	537
trmD_locusTag_PFL_1096	753
rplS_locusTag_PFL_1097	351
None_locusTag_PFL_1098	2127
None_locusTag_PFL_1099	456
None_locusTag_PFL_1100	1803
xerD_locusTag_PFL_1101	897
dsbC_locusTag_PFL_1102	732
hom_locusTag_PFL_1103	1305
thrC_locusTag_PFL_1104	1410
None_locusTag_PFL_1105	3603
None_locusTag_PFL_1106	1260
None_locusTag_PFL_1107	663
None_locusTag_PFL_1108	288
None_locusTag_PFL_1109	711
None_locusTag_PFL_1110	1200
None_locusTag_PFL_1111	621
None_locusTag_PFL_1112	702
None_locusTag_PFL_1113	642
None_locusTag_PFL_1114	2076
None_locusTag_PFL_1115	5148
None_locusTag_PFL_1116	690
None_locusTag_PFL_1117	1719
None_locusTag_PFL_1118	1737
None_locusTag_PFL_1119	543
recJ_locusTag_PFL_1120	1710
xenA_locusTag_PFL_1121	1107
mdoD_locusTag_PFL_1122	1620
None_locusTag_PFL_1123	534
None_locusTag_PFL_1124	1194
None_locusTag_PFL_1125	1077
None_locusTag_PFL_1126	324
None_locusTag_PFL_1127	534
None_locusTag_PFL_1128	726
None_locusTag_PFL_1129	1623
None_locusTag_PFL_1130	537
None_locusTag_PFL_1131	1275
None_locusTag_PFL_1132	687
None_locusTag_PFL_1133	2331
None_locusTag_PFL_1134	1011
None_locusTag_PFL_1135	1002
None_locusTag_PFL_1136	516
prfB_locusTag_PFL_1137	1096
lysS_locusTag_PFL_1138	1503
None_locusTag_PFL_1139	717
None_locusTag_PFL_1140	546
None_locusTag_PFL_1141	1278
None_locusTag_PFL_1142	927
None_locusTag_PFL_1143	327
None_locusTag_PFL_1144	789
None_locusTag_PFL_1145	414
None_locusTag_PFL_1146	363
ppc_locusTag_PFL_1147	2631
adk_locusTag_PFL_1148	648
yeaZ_locusTag_PFL_1149	675
None_locusTag_PFL_1150	303
None_locusTag_PFL_1151	858
None_locusTag_PFL_1152	831
None_locusTag_PFL_1153	699
None_locusTag_PFL_1154	648
None_locusTag_PFL_1155	783
None_locusTag_PFL_1156	636
None_locusTag_PFL_1157	1089
None_locusTag_PFL_1158	3057
None_locusTag_PFL_1159	690
None_locusTag_PFL_1160	399
plsB_locusTag_PFL_1161	2505
None_locusTag_PFL_1162	210
None_locusTag_PFL_1163	378
rrmA_locusTag_PFL_1164	810
dapE_locusTag_PFL_1165	1152
None_locusTag_PFL_1166	2592
None_locusTag_PFL_1167	816
sufE_locusTag_PFL_1168	411
sufS_locusTag_PFL_1169	1206
dapD_locusTag_PFL_1170	1035
None_locusTag_PFL_1171	363
None_locusTag_PFL_1172	1647
dapC_locusTag_PFL_1173	1200
glnD_locusTag_PFL_1174	2703
map_1_locusTag_PFL_1175	783
None_locusTag_PFL_6296	140
rpsB_locusTag_PFL_1176	738
tsf_locusTag_PFL_1177	867
pyrH_locusTag_PFL_1178	744
frr_locusTag_PFL_1179	558
uppS_locusTag_PFL_1180	756
cdsA_1_locusTag_PFL_1181	807
dxr_locusTag_PFL_1182	1191
rseP_locusTag_PFL_1183	1353
yaeT_locusTag_PFL_1184	2391
None_locusTag_PFL_1185	504
lpxD_locusTag_PFL_1186	1056
fabZ_locusTag_PFL_1187	441
lpxA_locusTag_PFL_1188	777
lpxB_locusTag_PFL_1189	1125
rnhB_locusTag_PFL_1190	627
dnaE_locusTag_PFL_1191	3522
accA_locusTag_PFL_1192	948
tilS_locusTag_PFL_1193	1317
pyrG_locusTag_PFL_1194	1632
kdsA_locusTag_PFL_1195	846
eno_locusTag_PFL_1196	1290
ftsB_locusTag_PFL_1197	279
ispD_locusTag_PFL_1198	708
None_locusTag_PFL_1199	900
None_locusTag_PFL_1200	1113
fghA_locusTag_PFL_1201	846
ispF_locusTag_PFL_1202	474
truD_locusTag_PFL_1203	1059
surE_locusTag_PFL_1204	750
pcm_locusTag_PFL_1205	678
nlpD_locusTag_PFL_1206	861
rpoS_locusTag_PFL_1207	1008
rsmZ_locusTag_PFL_6285	127
fdxA_locusTag_PFL_1208	324
mutS_locusTag_PFL_1209	2580
prtR_locusTag_PFL_1210	738
hol_locusTag_PFL_1211	351
None_locusTag_PFL_1212	324
None_locusTag_PFL_1213	1137
None_locusTag_PFL_1214	582
None_locusTag_PFL_1215	183
None_locusTag_PFL_1216	1497
None_locusTag_PFL_1217	348
None_locusTag_PFL_1218	297
None_locusTag_PFL_1219	1599
None_locusTag_PFL_1220	1245
None_locusTag_PFL_1221	1041
None_locusTag_PFL_1222	507
None_locusTag_PFL_1223	399
None_locusTag_PFL_1224	1041
None_locusTag_PFL_1225	600
None_locusTag_PFL_1226	1110
None_locusTag_PFL_6268	378
None_locusTag_PFL_1227	564
None_locusTag_PFL_1228	516
llpA1_locusTag_PFL_1229	843
cinA_locusTag_PFL_1230	501
recA_locusTag_PFL_1231	1053
recX_locusTag_PFL_1232	468
None_locusTag_PFL_1233	1119
None_locusTag_PFL_1234	195
None_locusTag_PFL_1235	426
None_locusTag_PFL_1236	711
None_locusTag_PFL_1237	906
None_locusTag_PFL_1238	651
dgkA_locusTag_PFL_1239	363
None_locusTag_PFL_1240	927
fpr_1_locusTag_PFL_1241	780
None_locusTag_PFL_1242	696
rhlG_locusTag_PFL_1243	771
None_locusTag_PFL_1244	462
None_locusTag_PFL_1245	711
None_locusTag_PFL_1246	474
rimO_locusTag_PFL_1247	1338
kup_locusTag_PFL_1248	1902
None_locusTag_PFL_1250	1299
None_locusTag_PFL_1251	2649
None_locusTag_PFL_1252	77
None_locusTag_PFL_1253	77
dinB_locusTag_PFL_1254	1065
None_locusTag_PFL_1255	954
proS_locusTag_PFL_1256	1716
None_locusTag_PFL_1257	1566
ybaZ_locusTag_PFL_1258	354
None_locusTag_PFL_1259	1047
capB_locusTag_PFL_1260	210
dcd_locusTag_PFL_1261	567
None_locusTag_PFL_1262	213
hisP_locusTag_PFL_1263	756
None_locusTag_PFL_1264	1119
hisM_locusTag_PFL_1265	711
hisQ_locusTag_PFL_1266	729
hisJ_locusTag_PFL_1267	783
quiP_locusTag_PFL_1268	2430
None_locusTag_PFL_1269	642
None_locusTag_PFL_1270	570
None_locusTag_PFL_1271	201
None_locusTag_PFL_1272	486
None_locusTag_PFL_1273	477
None_locusTag_PFL_1274	498
None_locusTag_PFL_1275	690
None_locusTag_PFL_1276	279
None_locusTag_PFL_1277	774
None_locusTag_PFL_1278	465
dinG_locusTag_PFL_1279	2145
None_locusTag_PFL_1280	2388
estC_locusTag_PFL_1281	1146
None_locusTag_PFL_1282	1257
pdxH_locusTag_PFL_1283	648
None_locusTag_PFL_1284	237
None_locusTag_PFL_1285	465
nhaA_locusTag_PFL_1286	1188
None_locusTag_PFL_1287	1095
None_locusTag_PFL_1288	1614
None_locusTag_PFL_1289	678
None_locusTag_PFL_1290	600
None_locusTag_PFL_1291	909
None_locusTag_PFL_1292	510
None_locusTag_PFL_1293	771
None_locusTag_PFL_1294	891
None_locusTag_PFL_1295	303
braG_locusTag_PFL_1296	702
braF_locusTag_PFL_1297	768
braE_locusTag_PFL_1298	1257
braD_locusTag_PFL_1299	924
braC_locusTag_PFL_1300	1128
None_locusTag_PFL_1301	444
None_locusTag_PFL_1302	2181
None_locusTag_PFL_1303	897
None_locusTag_PFL_1304	2280
None_locusTag_PFL_1305	369
None_locusTag_PFL_1306	1383
hepA_rapA_locusTag_PFL_1307	2850
None_locusTag_PFL_1308	342
None_locusTag_PFL_1309	1203
None_locusTag_PFL_1310	471
None_locusTag_PFL_1311	870
None_locusTag_PFL_1312	183
phrS_locusTag_PFL_6286	208
pitA_1_locusTag_PFL_1313	1476
None_locusTag_PFL_1314	201
pcaR_locusTag_PFL_1315	843
pcaK_locusTag_PFL_1316	1347
catI_locusTag_PFL_1317	858
catJ_locusTag_PFL_1318	780
pcaF_locusTag_PFL_1319	1203
pcaH_1_locusTag_PFL_1320	705
pcaG_1_locusTag_PFL_1321	567
None_locusTag_PFL_1322	1296
pcaB_locusTag_PFL_1323	1365
pcaD_locusTag_PFL_1324	789
pcaC_locusTag_PFL_1325	393
tam_locusTag_PFL_1326	825
None_locusTag_PFL_1327	390
None_locusTag_PFL_1328	1191
None_locusTag_PFL_1329	1263
emhC_locusTag_PFL_1330	1461
emhB_locusTag_PFL_1331	3147
emhA_locusTag_PFL_1332	1158
emhR_locusTag_PFL_1333	633
None_locusTag_PFL_1334	885
xenB_locusTag_PFL_1335	1050
None_locusTag_PFL_1336	1167
None_locusTag_PFL_1337	303
None_locusTag_PFL_1338	582
None_locusTag_PFL_1339	795
None_locusTag_PFL_1340	756
None_locusTag_PFL_1341	879
None_locusTag_PFL_1342	1098
None_locusTag_PFL_1343	330
None_locusTag_PFL_1344	1176
None_locusTag_PFL_1345	1311
None_locusTag_PFL_1346	1464
None_locusTag_PFL_1347	768
None_locusTag_PFL_1348	1308
None_locusTag_PFL_1349	582
None_locusTag_PFL_1350	1158
bglX_locusTag_PFL_1351	2292
None_locusTag_PFL_1352	609
None_locusTag_PFL_1353	870
None_locusTag_PFL_1354	756
None_locusTag_PFL_1355	618
None_locusTag_PFL_1356	1218
None_locusTag_PFL_1357	915
None_locusTag_PFL_1358	582
None_locusTag_PFL_1359	306
None_locusTag_PFL_1360	1002
None_locusTag_PFL_1361	1359
None_locusTag_PFL_1362	882
None_locusTag_PFL_1363	1341
None_locusTag_PFL_1364	762
None_locusTag_PFL_1365	750
None_locusTag_PFL_1366	300
None_locusTag_PFL_1367	1008
None_locusTag_PFL_1368	1209
None_locusTag_PFL_1369	621
None_locusTag_PFL_1370	363
None_locusTag_PFL_1371	2562
None_locusTag_PFL_1372	963
None_locusTag_PFL_1373	549
None_locusTag_PFL_1374	1584
None_locusTag_PFL_1375	630
None_locusTag_PFL_1376	900
ssuC2_locusTag_PFL_1377	822
ssuB2_locusTag_PFL_1378	780
None_locusTag_PFL_1379	1206
None_locusTag_PFL_1380	939
None_locusTag_PFL_1381	810
None_locusTag_PFL_1382	963
None_locusTag_PFL_1383	1212
None_locusTag_PFL_1384	1578
None_locusTag_PFL_1385	498
None_locusTag_PFL_1386	2469
None_locusTag_PFL_1387	1068
None_locusTag_PFL_1388	777
None_locusTag_PFL_1389	750
None_locusTag_PFL_1390	1527
None_locusTag_PFL_1391	1332
None_locusTag_PFL_1392	339
None_locusTag_PFL_1393	645
None_locusTag_PFL_1394	534
None_locusTag_PFL_1395	888
None_locusTag_PFL_1396	783
None_locusTag_PFL_1397	543
None_locusTag_PFL_1398	1146
adhB_locusTag_PFL_1399	1149
None_locusTag_PFL_1400	738
None_locusTag_PFL_1401	669
None_locusTag_PFL_1402	639
None_locusTag_PFL_1403	1350
None_locusTag_PFL_1404	531
None_locusTag_PFL_1405	909
None_locusTag_PFL_1406	411
None_locusTag_PFL_1407	774
None_locusTag_PFL_1408	777
None_locusTag_PFL_1409	1290
None_locusTag_PFL_1410	234
None_locusTag_PFL_1411	1122
None_locusTag_PFL_1412	933
None_locusTag_PFL_1413	921
yveA_locusTag_PFL_1414	1572
aldH_1_locusTag_PFL_1415	1575
None_locusTag_PFL_1416	1011
None_locusTag_PFL_1417	2157
None_locusTag_PFL_1418	537
None_locusTag_PFL_1419	375
None_locusTag_PFL_1420	486
None_locusTag_PFL_1421	159
None_locusTag_PFL_1422	1188
None_locusTag_PFL_1423	858
None_locusTag_PFL_1424	786
None_locusTag_PFL_1425	1776
None_locusTag_PFL_1426	903
None_locusTag_PFL_1427	543
None_locusTag_PFL_1428	74
phaG_locusTag_PFL_1429	885
rsuA_locusTag_PFL_1430	693
None_locusTag_PFL_1431	219
None_locusTag_PFL_1432	1488
None_locusTag_PFL_1433	396
None_locusTag_PFL_1434	1113
ung_locusTag_PFL_1435	693
None_locusTag_PFL_1436	1032
None_locusTag_PFL_1437	1515
None_locusTag_PFL_1438	459
None_locusTag_PFL_1439	987
None_locusTag_PFL_1440	1293
None_locusTag_PFL_1441	672
None_locusTag_PFL_1442	1386
None_locusTag_PFL_1443	822
ygfZ_locusTag_PFL_1444	942
None_locusTag_PFL_1445	255
None_locusTag_PFL_1446	453
nadB_locusTag_PFL_1447	1617
algU_locusTag_PFL_1448	582
mucA_locusTag_PFL_1449	588
mucB_locusTag_PFL_1450	957
mucD_locusTag_PFL_1451	1431
None_locusTag_PFL_1452	1434
None_locusTag_PFL_1453	240
None_locusTag_PFL_1454	1071
None_locusTag_PFL_1455	474
None_locusTag_PFL_1456	561
dapA_1_locusTag_PFL_1457	879
None_locusTag_PFL_1458	1116
None_locusTag_PFL_1459	759
purC_locusTag_PFL_1460	714
None_locusTag_PFL_1461	90
cupB1_locusTag_PFL_1462	567
cupB2_locusTag_PFL_1463	744
cupB3_locusTag_PFL_1464	2571
cupB4_locusTag_PFL_1465	759
None_locusTag_PFL_1466	1752
cupB5_locusTag_PFL_1467	3036
cupB6_locusTag_PFL_1468	1143
None_locusTag_PFL_1469	2889
None_locusTag_PFL_1470	888
None_locusTag_PFL_1471	426
None_locusTag_PFL_1472	1704
None_locusTag_PFL_1473	1356
None_locusTag_PFL_1474	969
None_locusTag_PFL_1475	252
None_locusTag_PFL_1476	1134
None_locusTag_PFL_1477	1188
None_locusTag_PFL_1478	1182
None_locusTag_PFL_1479	2121
None_locusTag_PFL_1480	717
None_locusTag_PFL_1481	789
None_locusTag_PFL_1482	933
None_locusTag_PFL_1483	1335
None_locusTag_PFL_1484	921
ltrA_locusTag_PFL_1485	1188
hpcD_1_locusTag_PFL_1486	366
None_locusTag_PFL_1487	939
None_locusTag_PFL_1488	909
None_locusTag_PFL_1489	1185
cynS_locusTag_PFL_1490	471
cah_2_locusTag_PFL_1491	660
cynR_locusTag_PFL_1492	891
pheC_locusTag_PFL_1493	789
None_locusTag_PFL_1494	663
rnd_locusTag_PFL_1495	1134
ycgL_locusTag_PFL_1496	294
None_locusTag_PFL_1497	933
None_locusTag_PFL_1498	594
None_locusTag_PFL_1499	450
None_locusTag_PFL_1500	1236
None_locusTag_PFL_1501	372
None_locusTag_PFL_1502	468
None_locusTag_PFL_1503	378
None_locusTag_PFL_1504	687
None_locusTag_PFL_1505	312
None_locusTag_PFL_1506	474
ptrB_locusTag_PFL_1507	2055
None_locusTag_PFL_1508	498
None_locusTag_PFL_1509	777
None_locusTag_PFL_1510	543
None_locusTag_PFL_1511	921
None_locusTag_PFL_1512	1284
None_locusTag_PFL_1513	753
None_locusTag_PFL_1514	705
None_locusTag_PFL_1515	918
None_locusTag_PFL_1516	1179
None_locusTag_PFL_1517	846
None_locusTag_PFL_1518	1077
cysK_locusTag_PFL_1519	975
None_locusTag_PFL_1520	939
None_locusTag_PFL_1521	864
None_locusTag_PFL_1522	921
None_locusTag_PFL_1523	597
None_locusTag_PFL_1524	219
None_locusTag_PFL_1525	1332
None_locusTag_PFL_1526	1176
None_locusTag_PFL_1527	996
aldH_2_locusTag_PFL_1528	1581
None_locusTag_PFL_1529	894
aceK_locusTag_PFL_1530	1722
hrpA_locusTag_PFL_1531	3912
fabH_1_locusTag_PFL_1532	1122
None_locusTag_PFL_1533	615
None_locusTag_PFL_1534	234
oprO_locusTag_PFL_1535	1335
None_locusTag_PFL_1536	366
None_locusTag_PFL_1537	1368
None_locusTag_PFL_1538	906
None_locusTag_PFL_1539	1125
aqpZ_locusTag_PFL_1540	699
None_locusTag_PFL_1541	1833
ppiA_locusTag_PFL_1542	564
None_locusTag_PFL_1543	804
None_locusTag_PFL_1544	924
None_locusTag_PFL_1545	315
azoR_locusTag_PFL_1546	600
None_locusTag_PFL_1547	864
None_locusTag_PFL_1548	1299
None_locusTag_PFL_1549	1341
None_locusTag_PFL_1550	276
None_locusTag_PFL_1551	1743
None_locusTag_PFL_1552	8721
None_locusTag_PFL_1553	468
None_locusTag_PFL_1554	273
None_locusTag_PFL_1555	111
None_locusTag_PFL_1556	3294
None_locusTag_PFL_6242	483
None_locusTag_PFL_6243	297
None_locusTag_PFL_1557	1260
None_locusTag_PFL_1558	948
None_locusTag_PFL_1559	744
None_locusTag_PFL_1560	393
None_locusTag_PFL_1561	870
None_locusTag_PFL_1562	720
None_locusTag_PFL_1563	180
None_locusTag_PFL_1564	852
None_locusTag_PFL_1565	423
None_locusTag_PFL_1566	930
None_locusTag_PFL_1567	1161
None_locusTag_PFL_1568	894
None_locusTag_PFL_1570	129
None_locusTag_PFL_1571	261
None_locusTag_PFL_1572	225
None_locusTag_PFL_1573	1380
speB_locusTag_PFL_1574	951
None_locusTag_PFL_1575	894
None_locusTag_PFL_1576	597
None_locusTag_PFL_1577	396
None_locusTag_PFL_1578	588
recQ_locusTag_PFL_1579	2127
None_locusTag_PFL_1580	435
None_locusTag_PFL_1581	2190
None_locusTag_PFL_1582	288
None_locusTag_PFL_1583	894
None_locusTag_PFL_1584	816
None_locusTag_PFL_1585	822
None_locusTag_PFL_1586	591
None_locusTag_PFL_1587	312
None_locusTag_PFL_1588	1062
trkH_locusTag_PFL_1589	1455
None_locusTag_PFL_1590	567
None_locusTag_PFL_1591	1341
None_locusTag_PFL_1592	438
None_locusTag_PFL_1593	678
None_locusTag_PFL_1594	411
None_locusTag_PFL_1595	300
ispZ_locusTag_PFL_1596	597
None_locusTag_PFL_1597	861
None_locusTag_PFL_1598	630
scpA_locusTag_PFL_1599	819
scpB_locusTag_PFL_1600	1032
None_locusTag_PFL_1601	192
rluB_locusTag_PFL_1602	1191
None_locusTag_PFL_1603	966
None_locusTag_PFL_1604	138
aroP_1_locusTag_PFL_1605	1422
None_locusTag_PFL_1606	414
