gene_name	length
hcp_locusTag_b0873	1653
ybjE_locusTag_b0874	900
aqpZ_locusTag_b0875	696
ybjD_locusTag_b0876	1659
ybjX_locusTag_b0877	993
macA_locusTag_b0878	1116
macB_locusTag_b0879	1947
cspD_locusTag_b0880	225
clpS_locusTag_b0881	321
clpA_locusTag_b0882	2277
serW_locusTag_b0883	88
infA_locusTag_b0884	219
aat_locusTag_b0885	705
cydC_locusTag_b0886	1722
cydD_locusTag_b0887	1767
trxB_locusTag_b0888	966
lrp_locusTag_b0889	495
ftsK_locusTag_b0890	3990
lolA_locusTag_b0891	612
rarA_locusTag_b0892	1344
serS_locusTag_b0893	1293
dmsA_locusTag_b0894	2445
dmsB_locusTag_b0895	618
dmsC_locusTag_b0896	864
ycaC_locusTag_b0897	627
ycaD_locusTag_b0898	1149
ycaM_locusTag_b0899	1431
ycaN_locusTag_b0900	909
ycaK_locusTag_b0901	591
pflA_locusTag_b0902	741
pflB_locusTag_b0903	2283
focA_locusTag_b0904	858
ycaO_locusTag_b0905	1761
ycaP_locusTag_b0906	693
serC_locusTag_b0907	1089
aroA_locusTag_b0908	1284
ycaL_locusTag_b0909	765
cmk_locusTag_b0910	684
rpsA_locusTag_b0911	1674
ihfB_locusTag_b0912	285
ycaI_locusTag_b0913	2265
msbA_locusTag_b0914	1749
lpxK_locusTag_b0915	987
ycaQ_locusTag_b0916	1233
ycaR_locusTag_b0917	183
kdsB_locusTag_b0918	747
ycbJ_locusTag_b0919	894
ycbC_locusTag_b0920	780
smtA_locusTag_b0921	786
mukF_locusTag_b0922	1323
mukE_locusTag_b0923	705
mukB_locusTag_b0924	4461
ldtD_locusTag_b0925	1848
ycbK_locusTag_b0926	549
ycbL_locusTag_b0927	648
aspC_locusTag_b0928	1191
ompF_locusTag_b0929	1089
asnS_locusTag_b0930	1401
pncB_locusTag_b0931	1203
pepN_locusTag_b0932	2613
ssuB_locusTag_b0933	768
ssuC_locusTag_b0934	792
ssuD_locusTag_b0935	1146
ssuA_locusTag_b0936	960
ssuE_locusTag_b0937	576
elfA_locusTag_b0938	540
elfD_locusTag_b0939	702
elfC_locusTag_b0940	2601
elfG_locusTag_b0941	1071
ycbU_locusTag_b0942	543
ycbV_locusTag_b0943	516
ycbF_locusTag_b0944	711
pyrD_locusTag_b0945	1011
zapC_locusTag_b0946	543
ycbX_locusTag_b0947	1110
rlmL_locusTag_b0948	2109
uup_locusTag_b0949	1908
pqiA_locusTag_b0950	1254
pqiB_locusTag_b0951	1641
pqiC_locusTag_b0952	564
rmf_locusTag_b0953	168
fabA_locusTag_b0954	519
ycbZ_locusTag_b0955	1761
matP_locusTag_b0956	453
ompA_locusTag_b0957	1041
sulA_locusTag_b0958	510
sxy_locusTag_b0959	630
yccS_locusTag_b0960	2154
yccF_locusTag_b0961	447
helD_locusTag_b0962	2055
mgsA_locusTag_b0963	459
yccT_locusTag_b0964	663
yccU_locusTag_b0965	414
hspQ_locusTag_b0966	318
rlmI_locusTag_b0967	1191
yccX_locusTag_b0968	279
tusE_locusTag_b0969	330
yccA_locusTag_b0970	660
serT_locusTag_b0971	88
hyaA_locusTag_b0972	1119
hyaB_locusTag_b0973	1794
hyaC_locusTag_b0974	708
hyaD_locusTag_b0975	588
hyaE_locusTag_b0976	399
hyaF_locusTag_b0977	858
cbdA_locusTag_b0978	1545
cbdB_locusTag_b0979	1137
cbdX_locusTag_b4592	93
appA_locusTag_b0980	1299
etk_locusTag_b0981	2181
etp_locusTag_b0982	447
gfcE_locusTag_b0983	1140
gfcD_locusTag_b0984	2097
gfcC_locusTag_b0985	747
gfcB_locusTag_b0986	645
gfcA_locusTag_b0987	306
insA_locusTag_b4516	276
insB1_locusTag_b0988	504
cspH_locusTag_b0989	213
cspG_locusTag_b0990	213
ymcE_locusTag_b0991	231
gnsA_locusTag_b4517	174
yccM_locusTag_b0992	1074
torS_locusTag_b0993	2745
torT_locusTag_b0994	1029
torR_locusTag_b0995	693
torC_locusTag_b0996	1173
torA_locusTag_b0997	2547
torD_locusTag_b0998	600
cbpM_locusTag_b0999	306
cbpA_locusTag_b1000	921
yccE_locusTag_b1001	1257
agp_locusTag_b1002	1242
yccJ_locusTag_b1003	228
wrbA_locusTag_b1004	597
ymdF_locusTag_b4518	174
rutG_locusTag_b1006	1329
rutF_locusTag_b1007	495
rutE_locusTag_b1008	591
rutD_locusTag_b1009	801
rutC_locusTag_b1010	387
rutB_locusTag_b1011	693
rutA_locusTag_b1012	1149
rutR_locusTag_b1013	639
putA_locusTag_b1014	3963
putP_locusTag_b1015	1509
efeU_locusTag_b4490	830
efeO_locusTag_b1018	1128
efeB_locusTag_b1019	1272
phoH_locusTag_b1020	1065
pgaD_locusTag_b1021	414
pgaC_locusTag_b1022	1326
pgaB_locusTag_b1023	2019
pgaA_locusTag_b1024	2424
ycdT_locusTag_b1025	1359
insF1_locusTag_b1026	867
insE1_locusTag_b1027	300
ymdE_locusTag_b1028	342
ycdU_locusTag_b1029	987
serX_locusTag_b1032	88
ghrA_locusTag_b1033	939
ycdX_locusTag_b1034	738
ycdY_locusTag_b1035	555
ycdZ_locusTag_b1036	492
csgG_locusTag_b1037	834
csgF_locusTag_b1038	417
csgE_locusTag_b1039	390
csgD_locusTag_b1040	651
csgB_locusTag_b1041	456
csgA_locusTag_b1042	456
csgC_locusTag_b1043	333
ymdA_locusTag_b1044	312
ymdB_locusTag_b1045	534
clsC_locusTag_b1046	1422
opgC_locusTag_b1047	1158
opgG_locusTag_b1048	1536
opgH_locusTag_b1049	2544
yceK_locusTag_b1050	228
msyB_locusTag_b1051	375
mdtG_locusTag_b1053	1227
lpxL_locusTag_b1054	921
yceA_locusTag_b1055	1053
yceI_locusTag_b1056	576
yceJ_locusTag_b1057	567
yceO_locusTag_b1058	141
solA_locusTag_b1059	1119
bssS_locusTag_b1060	255
dinI_locusTag_b1061	246
pyrC_locusTag_b1062	1047
yceB_locusTag_b1063	561
grxB_locusTag_b1064	648
mdtH_locusTag_b1065	1209
rimJ_locusTag_b1066	585
yceH_locusTag_b1067	648
yceM_locusTag_b1068	924
murJ_locusTag_b1069	1536
flgN_locusTag_b1070	417
flgM_locusTag_b1071	294
flgA_locusTag_b1072	660
flgB_locusTag_b1073	417
flgC_locusTag_b1074	405
flgD_locusTag_b1075	696
flgE_locusTag_b1076	1209
flgF_locusTag_b1077	756
flgG_locusTag_b1078	783
flgH_locusTag_b1079	699
flgI_locusTag_b1080	1098
flgJ_locusTag_b1081	942
flgK_locusTag_b1082	1644
flgL_locusTag_b1083	954
rne_locusTag_b1084	3186
yceQ_locusTag_b1085	321
rluC_locusTag_b1086	960
yceF_locusTag_b1087	585
psrD_locusTag_b4418	169
yceD_locusTag_b1088	522
rpmF_locusTag_b1089	174
plsX_locusTag_b1090	1071
fabH_locusTag_b1091	954
fabD_locusTag_b1092	930
fabG_locusTag_b1093	735
acpP_locusTag_b1094	237
fabF_locusTag_b1095	1242
pabC_locusTag_b1096	810
yceG_locusTag_b1097	1023
tmk_locusTag_b1098	642
holB_locusTag_b1099	1005
ycfH_locusTag_b1100	798
ptsG_locusTag_b1101	1434
fhuE_locusTag_b1102	2190
hinT_locusTag_b1103	360
ycfL_locusTag_b1104	378
lpoB_locusTag_b1105	642
thiK_locusTag_b1106	825
nagZ_locusTag_b1107	1026
ycfP_locusTag_b1108	543
ndh_locusTag_b1109	1305
ycfJ_locusTag_b1110	540
ycfQ_locusTag_b1111	633
bhsA_locusTag_b1112	258
ldtC_locusTag_b1113	963
mfd_locusTag_b1114	3447
ycfT_locusTag_b1115	1074
lolC_locusTag_b1116	1200
lolD_locusTag_b1117	702
lolE_locusTag_b1118	1245
nagK_locusTag_b1119	912
cobB_locusTag_b1120	729
ycfZ_locusTag_b1121	789
ymfA_locusTag_b1122	462
potD_locusTag_b1123	1047
potC_locusTag_b1124	795
potB_locusTag_b1125	828
potA_locusTag_b1126	1137
pepT_locusTag_b1127	1227
roxA_locusTag_b1128	1122
phoQ_locusTag_b1129	1461
phoP_locusTag_b1130	672
purB_locusTag_b1131	1371
hflD_locusTag_b1132	642
mnmA_locusTag_b1133	1107
nudJ_locusTag_b1134	462
rluE_locusTag_b1135	654
icd_locusTag_b1136	1251
ymfD_locusTag_b1137	666
ymfE_locusTag_b1138	705
lit_locusTag_b1139	894
intE_locusTag_b1140	1128
xisE_locusTag_b1141	246
ymfI_locusTag_b1143	342
ymfJ_locusTag_b1144	309
cohE_locusTag_b1145	675
croE_locusTag_b1146	201
ymfL_locusTag_b1147	558
ymfM_locusTag_b1148	339
oweE_locusTag_b4692	234
aaaE_locusTag_b4693	1134
ymfR_locusTag_b1150	183
beeE_locusTag_b1151	412
jayE_locusTag_b1152	780
ymfQ_locusTag_b1153	585
stfP_locusTag_b1154	630
tfaP_locusTag_b1155	414
tfaE_locusTag_b1156	603
stfE_locusTag_b1157	501
pinE_locusTag_b1158	555
mcrA_locusTag_b1159	834
icdC_locusTag_b4519	165
iraM_locusTag_b1160	324
ycgX_locusTag_b1161	405
bluR_locusTag_b1162	732
bluF_locusTag_b1163	1212
ycgZ_locusTag_b1164	237
ymgA_locusTag_b1165	273
ariR_locusTag_b1166	267
ymgC_locusTag_b1167	249
ycgG_locusTag_b1168	1524
ymgF_locusTag_b4520	219
ycgH_locusTag_b4491	2648
ymgD_locusTag_b1171	330
ymgG_locusTag_b1172	345
ymgI_locusTag_b4593	174
ymgJ_locusTag_b4594	186
ycgI_locusTag_b4521	344
minE_locusTag_b1174	267
minD_locusTag_b1175	813
minC_locusTag_b1176	696
ycgJ_locusTag_b1177	369
pliG_locusTag_b1178	402
ycgL_locusTag_b1179	294
ycgM_locusTag_b1180	660
ycgN_locusTag_b1181	462
hlyE_locusTag_b1182	912
umuD_locusTag_b1183	420
umuC_locusTag_b1184	1269
dsbB_locusTag_b1185	531
nhaB_locusTag_b1186	1542
fadR_locusTag_b1187	720
ycgB_locusTag_b1188	1533
dadA_locusTag_b1189	1299
dadX_locusTag_b1190	1071
cvrA_locusTag_b1191	1737
ldcA_locusTag_b1192	915
emtA_locusTag_b1193	612
ycgR_locusTag_b1194	735
ymgE_locusTag_b1195	255
ycgY_locusTag_b1196	441
treA_locusTag_b1197	1698
dhaM_locusTag_b1198	1419
dhaL_locusTag_b1199	633
dhaK_locusTag_b1200	1071
dhaR_locusTag_b1201	1920
ycgV_locusTag_b1202	2868
ychF_locusTag_b1203	1092
pth_locusTag_b1204	585
ychH_locusTag_b1205	279
dauA_locusTag_b1206	1680
prs_locusTag_b1207	948
ispE_locusTag_b1208	852
lolB_locusTag_b1209	624
hemA_locusTag_b1210	1257
prfA_locusTag_b1211	1083
prmC_locusTag_b1212	834
ychQ_locusTag_b1213	393
ychA_locusTag_b1214	810
kdsA_locusTag_b1215	855
ldrA_locusTag_b4419	108
rdlA_locusTag_b4420	67
ldrB_locusTag_b4421	108
rdlB_locusTag_b4422	66
ldrC_locusTag_b4423	108
rdlC_locusTag_b4424	68
chaA_locusTag_b1216	1101
chaB_locusTag_b1217	231
chaC_locusTag_b1218	696
ychN_locusTag_b1219	354
ychO_locusTag_b1220	1395
narL_locusTag_b1221	651
narX_locusTag_b1222	1797
narK_locusTag_b1223	1392
narG_locusTag_b1224	3744
narH_locusTag_b1225	1539
narJ_locusTag_b1226	711
narI_locusTag_b1227	678
rttR_locusTag_b4425	171
tpr_locusTag_b1229	90
tyrV_locusTag_b1230	85
tyrT_locusTag_b1231	85
purU_locusTag_b1232	843
ychJ_locusTag_b1233	459
rssA_locusTag_b1234	906
rssB_locusTag_b1235	1014
galU_locusTag_b1236	909
hns_locusTag_b1237	414
tdk_locusTag_b1238	618
insZ_locusTag_b4573	897
adhE_locusTag_b1241	2676
ychE_locusTag_b1242	648
oppA_locusTag_b1243	1632
oppB_locusTag_b1244	921
oppC_locusTag_b1245	909
oppD_locusTag_b1246	1014
oppF_locusTag_b1247	1005
yciU_locusTag_b1248	330
clsA_locusTag_b1249	1461
yciY_locusTag_b4595	174
kch_locusTag_b1250	1254
yciI_locusTag_b1251	297
tonB_locusTag_b1252	720
yciA_locusTag_b1253	399
yciB_locusTag_b1254	540
yciC_locusTag_b1255	744
ompW_locusTag_b1256	639
yciE_locusTag_b1257	507
yciF_locusTag_b1258	501
yciG_locusTag_b1259	180
trpA_locusTag_b1260	807
trpB_locusTag_b1261	1194
trpC_locusTag_b1262	1362
trpD_locusTag_b1263	1596
trpE_locusTag_b1264	1563
trpL_locusTag_b1265	45
yciV_locusTag_b1266	882
yciO_locusTag_b1267	621
yciQ_locusTag_b1268	1896
rluB_locusTag_b1269	876
btuR_locusTag_b1270	591
yciK_locusTag_b1271	759
sohB_locusTag_b1272	1050
yciN_locusTag_b1273	252
topA_locusTag_b1274	2598
cysB_locusTag_b1275	975
ymiA_locusTag_b4522	165
yciX_locusTag_b4523	168
acnA_locusTag_b1276	2676
ribA_locusTag_b1277	591
pgpB_locusTag_b1278	765
yciS_locusTag_b1279	309
yciM_locusTag_b1280	1170
pyrF_locusTag_b1281	738
yciH_locusTag_b1282	327
osmB_locusTag_b1283	219
yciT_locusTag_b1284	750
yciZ_locusTag_b4596	174
gmr_locusTag_b1285	1986
ymiB_locusTag_b4672	105
rnb_locusTag_b1286	1935
yciW_locusTag_b1287	1128
fabI_locusTag_b1288	789
ycjD_locusTag_b1289	354
sapF_locusTag_b1290	807
sapD_locusTag_b1291	993
sapC_locusTag_b1292	891
sapB_locusTag_b1293	966
sapA_locusTag_b1294	1644
ymjA_locusTag_b1295	246
puuP_locusTag_b1296	1386
puuA_locusTag_b1297	1419
puuD_locusTag_b1298	765
puuR_locusTag_b1299	558
puuC_locusTag_b1300	1488
puuB_locusTag_b1301	1281
puuE_locusTag_b1302	1266
pspF_locusTag_b1303	978
pspA_locusTag_b1304	669
pspB_locusTag_b1305	225
pspC_locusTag_b1306	360
pspD_locusTag_b1307	222
pspE_locusTag_b1308	315
ycjM_locusTag_b1309	1680
ycjN_locusTag_b1310	1293
ycjO_locusTag_b1311	882
ycjP_locusTag_b1312	843
ycjQ_locusTag_b1313	1053
ycjR_locusTag_b1314	789
ycjS_locusTag_b1315	1056
ycjT_locusTag_b1316	2268
ycjU_locusTag_b1317	660
ycjV_locusTag_b4524	1082
ompG_locusTag_b1319	906
ycjW_locusTag_b1320	999
ycjX_locusTag_b1321	1398
ycjF_locusTag_b1322	1062
tyrR_locusTag_b1323	1542
tpx_locusTag_b1324	507
ycjG_locusTag_b1325	966
mpaA_locusTag_b1326	729
ymjC_locusTag_b4525	138
ymjD_locusTag_b4673	66
ycjY_locusTag_b1327	921
pgrR_locusTag_b1328	900
mppA_locusTag_b1329	1614
ynaI_locusTag_b1330	1032
insH1_locusTag_b1331	1017
ynaJ_locusTag_b1332	258
uspE_locusTag_b1333	951
fnr_locusTag_b1334	753
ogt_locusTag_b1335	516
abgT_locusTag_b1336	1527
abgB_locusTag_b1337	1446
abgA_locusTag_b1338	1311
abgR_locusTag_b1339	909
mcaS_locusTag_b4426	96
smrA_locusTag_b1340	564
ydaM_locusTag_b1341	1233
ydaN_locusTag_b1342	984
fnrS_locusTag_b4699	122
dbpA_locusTag_b1343	1374
ttcA_locusTag_b1344	936
intR_locusTag_b1345	1236
ydaQ_locusTag_b1346	216
rcbA_locusTag_b1347	210
ralR_locusTag_b1348	195
recT_locusTag_b1349	810
recE_locusTag_b1350	2601
racC_locusTag_b1351	276
ydaE_locusTag_b4526	171
kilR_locusTag_b1352	222
sieB_locusTag_b1353	489
ydaF_locusTag_b4527	156
ydaG_locusTag_b1355	135
racR_locusTag_b1356	477
ydaS_locusTag_b1357	297
ydaT_locusTag_b1358	423
ydaU_locusTag_b1359	858
ydaV_locusTag_b1360	747
ydaW_locusTag_b1361	500
rzpR_locusTag_b1362	444
rzoR_locusTag_b4528	186
trkG_locusTag_b1363	1458
ynaK_locusTag_b1365	264
ydaY_locusTag_b1366	453
tmpR_locusTag_b1368	933
lomR_locusTag_b4570_1	210
lomR_locusTag_b4570_2	190
insH1_locusTag_b1370	981
stfR_locusTag_b1372	3363
tfaR_locusTag_b1373	576
pinR_locusTag_b1374	591
ynaE_locusTag_b1375	234
ttcC_locusTag_b4638	51
uspF_locusTag_b1376	435
ompN_locusTag_b1377	1134
micC_locusTag_b4427	109
pfo_locusTag_b1378	3525
ydbJ_locusTag_b4529	267
hslJ_locusTag_b1379	423
ldhA_locusTag_b1380	990
ydbH_locusTag_b1381	2640
ynbE_locusTag_b1382	186
ydbL_locusTag_b1383	327
feaR_locusTag_b1384	906
feaB_locusTag_b1385	1500
tynA_locusTag_b1386	2274
paaZ_locusTag_b1387	2046
paaA_locusTag_b1388	930
paaB_locusTag_b1389	288
paaC_locusTag_b1390	747
paaD_locusTag_b1391	498
paaE_locusTag_b1392	1071
paaF_locusTag_b1393	768
paaG_locusTag_b1394	789
paaH_locusTag_b1395	1428
paaI_locusTag_b1396	423
paaJ_locusTag_b1397	1206
paaK_locusTag_b1398	1314
paaX_locusTag_b1399	951
paaY_locusTag_b1400	591
ynbG_locusTag_b4674	66
ydbA_locusTag_b4492_1	2513
ydbA_locusTag_b4492_2	53
ydbA_locusTag_b4492_3	3497
insD1_locusTag_b1402	906
insC1_locusTag_b1403	366
insI1_locusTag_b1404	1152
ydbC_locusTag_b1406	861
ydbD_locusTag_b1407	2307
ynbA_locusTag_b1408	606
ynbB_locusTag_b1409	897
ynbC_locusTag_b1410	1758
ynbD_locusTag_b1411	1293
azoR_locusTag_b1412	606
hrpA_locusTag_b1413	3903
ydcF_locusTag_b1414	801
aldA_locusTag_b1415	1440
gapC_locusTag_b4493	1001
cybB_locusTag_b1418	531
rydC_locusTag_b4597	64
ydcA_locusTag_b1419	174
hokB_locusTag_b4428	150
mokB_locusTag_b1420	168
sokB_locusTag_b4429	56
trg_locusTag_b1421	1641
ydcI_locusTag_b1422	924
ydcJ_locusTag_b1423	1344
opgD_locusTag_b1424	1656
ydcH_locusTag_b1426	225
rimL_locusTag_b1427	540
ydcK_locusTag_b1428	981
tehA_locusTag_b1429	993
tehB_locusTag_b1430	594
ydcL_locusTag_b1431	669
insP_locusTag_b4578	432
insQ_locusTag_b1432	1149
ydcO_locusTag_b1433	1176
ydcN_locusTag_b1434	537
ydcP_locusTag_b1435	1962
yncJ_locusTag_b1436	231
hicA_locusTag_b4532	177
hicB_locusTag_b1438	417
ydcR_locusTag_b1439	1407
ydcS_locusTag_b1440	1146
ydcT_locusTag_b1441	1014
ydcU_locusTag_b1442	942
ydcV_locusTag_b1443	795
patD_locusTag_b1444	1425
yncL_locusTag_b4598	96
ydcX_locusTag_b1445	174
ydcY_locusTag_b1446	234
ydcZ_locusTag_b1447	450
mnaT_locusTag_b1448	519
curA_locusTag_b1449	1038
mcbR_locusTag_b1450	666
yncD_locusTag_b1451	2103
yncE_locusTag_b1452	1062
ansP_locusTag_b1453	1500
yncG_locusTag_b1454	618
yncH_locusTag_b1455	213
rhsE_locusTag_b1456	2037
ydcD_locusTag_b1457	483
yncI_locusTag_b1459	1054
ydcC_locusTag_b1460	1137
pptA_locusTag_b1461	234
yddH_locusTag_b1462	570
nhoA_locusTag_b1463	846
yddE_locusTag_b1464	894
narV_locusTag_b1465	681
narW_locusTag_b1466	696
narY_locusTag_b1467	1545
narZ_locusTag_b1468	3741
narU_locusTag_b1469	1389
yddK_locusTag_b1471	1331
yddL_locusTag_b1472	279
yddG_locusTag_b1473	882
fdnG_locusTag_b1474	3048
fdnH_locusTag_b1475	885
fdnI_locusTag_b1476	654
yddM_locusTag_b1477	285
adhP_locusTag_b1478	1011
maeA_locusTag_b1479	1698
sra_locusTag_b1480	138
bdm_locusTag_b1481	216
osmC_locusTag_b1482	432
ddpF_locusTag_b1483	927
ddpD_locusTag_b1484	987
ddpC_locusTag_b1485	897
ddpB_locusTag_b1486	1023
ddpA_locusTag_b1487	1551
ddpX_locusTag_b1488	582
dosP_locusTag_b1489	2400
dosC_locusTag_b1490	1383
yddW_locusTag_b1491	1320
gadC_locusTag_b1492	1536
gadB_locusTag_b1493	1401
pqqL_locusTag_b1494	2796
yddB_locusTag_b1495	2373
yddA_locusTag_b1496	1686
ydeM_locusTag_b1497	1158
ydeN_locusTag_b1498	1683
ydeO_locusTag_b1499	762
safA_locusTag_b1500	198
ydeP_locusTag_b1501	2280
ydeQ_locusTag_b1502	915
ydeR_locusTag_b1503	504
ydeS_locusTag_b1504	531
ydeT_locusTag_b1505	1227
yneL_locusTag_b1506	203
hipA_locusTag_b1507	1323
hipB_locusTag_b1508	267
yneO_locusTag_b4696	5323
lsrK_locusTag_b1511	1593
lsrR_locusTag_b1512	954
lsrA_locusTag_b1513	1536
lsrC_locusTag_b1514	1029
lsrD_locusTag_b1515	993
lsrB_locusTag_b1516	1023
lsrF_locusTag_b1517	876
lsrG_locusTag_b1518	291
tam_locusTag_b1519	759
yneE_locusTag_b1520	915
uxaB_locusTag_b1521	1452
yneF_locusTag_b1522	948
yneG_locusTag_b1523	360
glsB_locusTag_b1524	927
sad_locusTag_b1525	1389
yneJ_locusTag_b1526	882
yneK_locusTag_b1527	1116
ydeA_locusTag_b1528	1191
marC_locusTag_b1529	666
marR_locusTag_b1530	435
marA_locusTag_b1531	384
marB_locusTag_b1532	219
eamA_locusTag_b1533	900
ydeE_locusTag_b1534	1188
yneM_locusTag_b4599	96
mgrR_locusTag_b4698	98
dgcZ_locusTag_b1535	891
ydeI_locusTag_b1536	393
ydeJ_locusTag_b1537	519
dcp_locusTag_b1538	2046
ydfG_locusTag_b1539	747
rspR_locusTag_b1540	687
ydfZ_locusTag_b1541	204
ydfI_locusTag_b1542	1461
ydfJ_locusTag_b4600_1	84
ydfJ_locusTag_b4600_2	1284
ydfK_locusTag_b1544	234
pinQ_locusTag_b1545	591
tfaQ_locusTag_b1546	576
stfQ_locusTag_b1547	963
nohQ_locusTag_b1548	528
ynfO_locusTag_b4533	234
ydfO_locusTag_b1549	411
gnsB_locusTag_b1550	174
ynfN_locusTag_b1551	156
cspI_locusTag_b1552	213
rzpQ_locusTag_b1553	498
rzoQ_locusTag_b4689	255
rrrQ_locusTag_b1554	534
ydfR_locusTag_b1555	312
essQ_locusTag_b1556	216
cspB_locusTag_b1557	216
cspF_locusTag_b1558	213
quuQ_locusTag_b1559	753
ydfU_locusTag_b1560	1050
rem_locusTag_b1561	252
hokD_locusTag_b1562	156
relE_locusTag_b1563	288
relB_locusTag_b1564	240
ydfV_locusTag_b1565	306
flxA_locusTag_b1566	333
intK_locusTag_b1567	183
ydfX_locusTag_b1568	279
dicC_locusTag_b1569	231
dicA_locusTag_b1570	408
ydfA_locusTag_b1571	156
ydfB_locusTag_b1572	129
ydfC_locusTag_b1573	219
dicF_locusTag_b1574	53
dicB_locusTag_b1575	189
ydfD_locusTag_b1576	192
ydfE_locusTag_b1577	765
insD1_locusTag_b1578	693
intQ_locusTag_b1579	1158
rspB_locusTag_b1580	1020
rspA_locusTag_b1581	1215
ynfA_locusTag_b1582	327
ynfB_locusTag_b1583	342
speG_locusTag_b1584	561
ynfC_locusTag_b1585	711
ynfD_locusTag_b1586	306
ynfE_locusTag_b1587	2427
ynfF_locusTag_b1588	2424
ynfG_locusTag_b1589	618
ynfH_locusTag_b1590	855
dmsD_locusTag_b1591	615
clcB_locusTag_b1592	1257
ynfK_locusTag_b1593	696
mlc_locusTag_b1594	1221
ynfL_locusTag_b1595	894
ynfM_locusTag_b1596	1254
asr_locusTag_b1597	309
ydgU_locusTag_b4601	84
ydgD_locusTag_b1598	822
mdtI_locusTag_b1599	330
mdtJ_locusTag_b1600	366
tqsA_locusTag_b1601	1035
pntB_locusTag_b1602	1389
pntA_locusTag_b1603	1533
ydgH_locusTag_b1604	945
ydgI_locusTag_b1605	1383
folM_locusTag_b1606	723
ydgC_locusTag_b1607	336
rstA_locusTag_b1608	720
rstB_locusTag_b1609	1302
tus_locusTag_b1610	930
fumC_locusTag_b1611	1404
fumA_locusTag_b1612	1647
manA_locusTag_b1613	1176
ydgA_locusTag_b1614	1509
uidC_locusTag_b1615	1266
uidB_locusTag_b1616	1374
uidA_locusTag_b1617	1812
uidR_locusTag_b1618	591
hdhA_locusTag_b1619	768
malI_locusTag_b1620	1029
malX_locusTag_b1621	1593
malY_locusTag_b1622	1173
add_locusTag_b1623	1002
ydgJ_locusTag_b1624	1041
blr_locusTag_b4409	126
cnu_locusTag_b1625	216
ydgK_locusTag_b1626	441
rsxA_locusTag_b1627	582
rsxB_locusTag_b1628	579
rsxC_locusTag_b1629	2223
rsxD_locusTag_b1630	1059
rsxG_locusTag_b1631	621
rsxE_locusTag_b1632	696
nth_locusTag_b1633	636
dtpA_locusTag_b1634	1503
gstA_locusTag_b1635	606
pdxY_locusTag_b1636	864
tyrS_locusTag_b1637	1275
pdxH_locusTag_b1638	657
mliC_locusTag_b1639	330
anmK_locusTag_b1640	1110
slyB_locusTag_b1641	468
slyA_locusTag_b1642	435
ydhI_locusTag_b1643	237
ydhJ_locusTag_b1644	858
ydhK_locusTag_b1645	2013
sodC_locusTag_b1646	522
ydhF_locusTag_b1647	897
ydhL_locusTag_b1648	240
nemR_locusTag_b1649	600
nemA_locusTag_b1650	1098
gloA_locusTag_b1651	408
rnt_locusTag_b1652	648
lhr_locusTag_b1653	4617
grxD_locusTag_b1654	348
mepH_locusTag_b1655	816
sodB_locusTag_b1656	582
ydhP_locusTag_b1657	1170
ynhF_locusTag_b4602	90
purR_locusTag_b1658	1026
ydhB_locusTag_b1659	933
ydhC_locusTag_b1660	1212
cfa_locusTag_b1661	1149
ribC_locusTag_b1662	642
mdtK_locusTag_b1663	1374
ydhQ_locusTag_b1664	1257
valV_locusTag_b1665	77
valW_locusTag_b1666	77
ydhR_locusTag_b1667	306
ydhS_locusTag_b1668	1605
ydhT_locusTag_b1669	813
ydhU_locusTag_b1670	786
ydhX_locusTag_b1671	669
ydhW_locusTag_b1672	648
ydhV_locusTag_b1673	2103
ydhY_locusTag_b1674	627
ydhZ_locusTag_b1675	210
pykF_locusTag_b1676	1413
lpp_locusTag_b1677	237
ldtE_locusTag_b1678	1005
sufE_locusTag_b1679	417
sufS_locusTag_b1680	1221
sufD_locusTag_b1681	1272
sufC_locusTag_b1682	747
sufB_locusTag_b1683	1488
sufA_locusTag_b1684	369
rydB_locusTag_b4430	68
ydiH_locusTag_b1685	189
menI_locusTag_b1686	411
ydiJ_locusTag_b1687	3057
ydiK_locusTag_b1688	1113
rprA_locusTag_b4431	106
ydiL_locusTag_b1689	357
ydiM_locusTag_b1690	1215
ydiN_locusTag_b1691	1266
ydiB_locusTag_b1692	867
aroD_locusTag_b1693	759
ydiF_locusTag_b1694	1596
ydiO_locusTag_b1695	1152
ydiP_locusTag_b1696	912
ydiQ_locusTag_b1697	765
ydiR_locusTag_b1698	939
ydiS_locusTag_b1699	1290
ydiT_locusTag_b1700	294
fadK_locusTag_b1701	1647
ppsA_locusTag_b1702	2379
ppsR_locusTag_b1703	834
aroH_locusTag_b1704	1047
ydiE_locusTag_b1705	192
ydiU_locusTag_b1706	1437
ydiV_locusTag_b1707	714
nlpC_locusTag_b1708	465
btuD_locusTag_b1709	750
btuE_locusTag_b1710	552
btuC_locusTag_b1711	981
ihfA_locusTag_b1712	300
pheT_locusTag_b1713	2388
pheS_locusTag_b1714	984
pheM_locusTag_b1715	45
rplT_locusTag_b1716	357
rpmI_locusTag_b1717	198
infC_locusTag_b1718	543
thrS_locusTag_b1719	1929
arpB_locusTag_b4494	1900
yniD_locusTag_b4535	108
ydiY_locusTag_b1722	759
pfkB_locusTag_b1723	930
ydiZ_locusTag_b1724	291
yniA_locusTag_b1725	861
yniB_locusTag_b1726	537
yniC_locusTag_b1727	669
ydjM_locusTag_b1728	591
